OBJECTID;ULAND;UREGBEZ;UKREIS;UGEMEINDE;UJAHR;UMONAT;USTUNDE;UWOCHENTAG;UKATEGORIE;UART;UTYP1;ULICHTVERH;IstRad;IstPKW;IstFuss;IstKrad;IstGkfz;IstSonstige;LINREFX;LINREFY;XGCSWGS84;YGCSWGS84;STRZUSTAND
34854;08;2;22;000;2019;08;13;6;3;5;3;0;1;1;0;0;0;0;463338,679822603240000;5483258,957292975900000;8,493671358000029;49,500854050000044;0
34861;08;1;19;067;2019;09;14;1;3;5;3;0;1;1;0;0;0;0;538780,524409878070000;5406886,675752146200000;9,528239127000063;48,813754937000056;0
34862;08;1;16;072;2019;08;18;3;3;6;7;0;1;0;1;0;0;0;530915,558598062950000;5393048,971154714000000;9,420072877000052;48,689715353000054;0
34864;08;1;15;051;2019;08;18;3;3;5;3;0;1;1;0;0;0;0;503962,818057411350000;5383677,553867610200000;9,053756839000073;48,606161789000055;0
34872;08;1;11;000;2019;08;17;3;3;3;6;0;1;1;0;0;0;0;515660,593765507450000;5394231,572254598100000;9,212839291000023;48,700923382000042;0
34874;08;1;11;000;2019;08;18;3;3;1;5;0;1;1;0;0;0;0;512707,798282348550000;5402594,720462946200000;9,172966714000040;48,776225286000056;0
34878;08;4;36;052;2019;08;10;7;3;5;3;0;1;1;0;0;0;0;566293,366833486590000;5293065,700425187100000;9,885080048000077;47,787538432000076;0
34882;08;1;35;015;2019;08;15;7;3;0;6;0;1;1;0;0;0;0;575482,501930143680000;5385525,182443734300000;10,024194293000050;48,618241886000078;0
34887;08;4;26;066;2019;08;05;2;2;5;3;2;1;0;0;1;0;0;583816,952707930470000;5324636,260061888000000;10,125138854000056;48,069491540000058;0
34888;08;2;15;017;2019;09;10;1;3;0;1;0;1;0;0;0;0;0;458013,870502579030000;5420178,176838951200000;8,426734269000065;48,933108497000035;1
34892;08;4;26;070;2019;08;15;6;3;3;6;0;1;0;0;0;1;0;565218,749570175070000;5341622,181206923000000;9,878118510000036;48,224468505000061;0
34894;08;2;25;074;2019;09;12;1;3;5;3;0;1;1;0;0;0;0;506958,293839554300000;5466570,898448793200000;9,095809988000042;49,351814113000046;0
34895;08;4;15;087;2019;08;10;2;3;0;1;0;1;0;0;0;0;0;513346,155049894940000;5381242,977920316200000;9,180966007000052;48,584130083000048;0
34897;08;2;15;101;2019;09;18;3;3;5;3;0;1;1;0;0;0;1;464805,769092406150000;5428090,468572637100000;8,518780568000068;49,004705923000074;0
34900;08;3;35;043;2019;08;09;2;3;6;4;0;0;1;1;0;0;0;513571,569013022820000;5279479,438372364300000;9,180780637000055;47,668564470000035;0
34908;08;2;37;028;2019;08;16;1;2;5;3;0;1;1;0;0;0;0;458718,913999999870000;5368513,319000002000000;8,441525757000022;48,468396750000068;0
34909;08;1;15;046;2019;09;19;2;3;5;2;0;1;1;0;0;0;0;508982,133372007870000;5389430,709121294300000;9,121969952000029;48,657866262000027;0
34916;08;3;17;034;2019;08;11;2;2;5;2;0;1;0;0;0;0;0;426174,544536457400000;5362866,054150212600000;8,002296467000065;48,414620674000048;0
34927;08;3;17;001;2019;09;19;2;3;0;7;0;1;0;0;0;0;0;431751,251914996650000;5386880,369932575200000;8,073720707000064;48,631262816000060;0
34933;08;4;16;036;2019;09;05;1;3;6;6;2;0;1;1;0;0;0;487225,687996382830000;5371526,684293689200000;8,827085783000030;48,496731349000072;0
34943;08;3;16;009;2019;08;12;7;2;8;1;0;1;0;0;0;0;0;421076,250502423380000;5325870,686203368000000;7,940306328000077;48,081220219000045;0
34946;08;3;16;020;2019;08;12;1;2;5;3;0;1;1;0;0;0;0;407776,402588597500000;5338608,955306056900000;7,759013450000055;48,194013869000059;0
34949;08;1;11;000;2019;08;12;7;3;5;3;0;1;1;0;0;0;0;515525,074000000020000;5405782,600999999800000;9,211433058000068;48,804839164000043;0
34955;08;3;15;056;2019;08;11;1;2;0;1;0;1;0;0;0;0;0;415157,475978017780000;5309865,025397611800000;7,864018387000044;47,936482647000048;0
34958;08;1;18;010;2019;08;10;7;3;6;7;0;0;1;1;0;0;0;507369,800000000750000;5434426,794999999900000;9,100886074000073;49,062664133000055;0
34960;08;1;27;102;2019;08;11;2;2;0;7;0;1;0;0;0;0;0;588178,641731721350000;5436419,502512082500000;10,207382796000047;49,074318541000082;0
34966;08;2;25;058;2019;08;17;2;2;4;2;0;1;0;0;0;0;1;509885,779000001960000;5471968,359000003000000;9,136253093000050;49,400323846000049;0
34974;08;2;26;038;2019;09;14;2;2;5;3;0;1;1;0;0;0;0;471198,364660521040000;5482119,883387452000000;8,602301181000030;49,491032656000073;0
34978;08;4;35;034;2019;08;11;6;3;5;3;0;1;1;0;0;0;0;532001,345678849150000;5284905,084698943400000;9,426668244000041;47,716731891000052;0
34979;08;4;37;053;2019;08;13;1;3;4;3;0;1;1;0;0;0;0;527615,556000000800000;5320228,432000001900000;9,370453118000057;48,034745466000061;0
34982;08;2;21;000;2019;09;11;3;3;0;7;0;1;0;0;0;0;0;476719,631309958170000;5472270,344373086500000;8,679117269000074;49,402675233000082;0
34985;08;4;37;076;2019;08;10;7;2;4;6;0;1;0;0;0;0;0;522466,148182572800000;5320285,928245935600000;9,301379716000042;48,035464725000054;0
34989;08;4;35;047;2019;08;14;1;3;9;6;0;1;0;0;1;0;0;513466,702474422750000;5295776,363920280700000;9,179888206000044;47,815199057000029;0
34991;08;4;35;034;2019;08;18;1;3;4;2;0;1;1;0;0;0;0;529705,135397718290000;5285754,663820181000000;9,396112005000020;47,724485645000073;0
34992;08;4;21;000;2019;09;10;2;3;5;3;0;1;0;0;0;0;1;572120,210431097080000;5361418,392192879700000;9,974412924000035;48,401796101000059;0
34994;08;4;25;081;2019;08;17;1;3;0;1;0;1;0;0;0;0;0;547700,437926409770000;5343097,989330684800000;9,642432789000054;48,239304716000049;0
35001;08;2;16;015;2019;09;12;1;2;0;1;0;1;0;0;0;0;0;455027,983610381370000;5409749,795707533100000;8,387115717000029;48,839092479000044;0
35003;08;2;15;108;2019;08;20;1;2;6;2;2;0;1;1;0;0;0;448612,389426089820000;5423043,102013051500000;8,298017097000070;48,958169195000039;0
35007;08;4;15;061;2019;08;13;7;3;0;1;0;1;0;0;0;0;0;515064,930299621080000;5370187,777084840500000;9,203871748000040;48,484635308000065;0
35010;08;3;25;053;2019;08;01;1;2;0;1;2;1;0;0;0;0;0;454731,953927862460000;5340559,619109150000000;8,390596035000044;48,216647091000027;0
35014;08;4;35;029;2019;09;10;1;3;5;3;0;1;1;0;0;0;0;544689,894139396960000;5273529,861148461700000;9,594670724000025;47,613632742000050;0
35025;08;1;11;000;2019;09;21;5;2;6;2;2;0;1;1;0;0;0;518735,787000001410000;5400765,859000003000000;9,254930076000051;48,759620716000029;0
35027;08;1;11;000;2019;09;11;5;3;5;2;0;1;1;0;0;0;0;513367,299135758540000;5404526,205219084400000;9,182006000000058;48,793586925000056;0
35029;08;1;19;067;2019;09;20;1;2;0;1;2;1;0;0;0;0;0;539186,708432263690000;5405845,921263109900000;9,533672247000027;48,804367319000050;1
35030;08;1;11;000;2019;09;17;5;2;7;7;0;1;1;0;0;0;0;514803,276046404620000;5406097,465507164600000;9,201614447000054;48,807689253000035;0
35038;08;4;36;014;2019;09;15;4;3;1;5;0;1;1;0;0;0;0;555713,620234495960000;5300356,023641234300000;9,744781332000059;47,854129542000067;0
35042;08;4;35;035;2019;09;16;4;3;0;2;0;1;1;0;0;0;0;542223,127505115230000;5283061,861056866100000;9,562768919000064;47,699560402000031;0
35044;08;4;35;016;2019;09;17;4;3;5;3;0;1;1;0;0;0;0;536191,363000000830000;5278079,247999999700000;9,481964988000073;47,655096063000030;0
35045;08;4;35;045;2019;09;12;7;2;5;3;0;1;1;0;0;0;0;536697,529464774770000;5284879,835229847600000;9,489277293000043;47,716254842000069;0
35052;08;3;35;063;2019;09;22;7;3;0;1;2;1;0;0;0;0;0;496687,039444262160000;5288097,053218586400000;8,955803968000055;47,746236642000042;0
35054;08;4;25;108;2019;09;20;4;3;5;3;1;1;1;0;0;0;0;554358,680689694360000;5357896,932225547700000;9,734005847000049;48,371899591000044;0
35055;08;3;35;043;2019;09;16;7;2;0;1;0;1;0;0;0;0;0;508491,401916820560000;5287218,650679955300000;9,113260977000039;47,738285756000039;0
35059;08;4;17;031;2019;09;06;4;3;5;3;1;1;0;0;0;0;1;497180,715258286330000;5356384,522122912100000;8,961939688000030;48,360628267000038;0
35062;08;3;17;096;2019;09;21;7;3;0;1;2;1;0;0;0;0;0;422973,844296669590000;5368391,032458517700000;7,958032380000077;48,463934751000068;1
35068;08;3;11;000;2019;09;07;7;3;0;1;0;1;0;0;0;0;0;414613,995700230820000;5317762,263272665400000;7,855173788000059;48,007449540000039;0
35076;08;3;35;055;2019;09;13;4;3;4;6;0;1;0;0;0;0;0;496049,642212632110000;5287165,917612453900000;8,947309328000074;47,737855077000063;0
35077;08;3;35;043;2019;09;16;4;2;0;7;0;1;0;0;0;0;0;513578,114722525700000;5279452,546152675500000;9,180866993000052;47,668322366000041;0
35079;08;4;35;029;2019;09;18;4;2;5;2;0;1;1;0;0;0;0;545998,977896834720000;5272162,516096668300000;9,611945656000046;47,601238721000072;0
35086;08;1;16;049;2019;09;10;5;3;6;7;0;0;1;1;0;0;0;525203,031602163800000;5386129,524506989900000;9,342032713000037;48,627724940000064;0
35090;08;1;35;019;2019;09;12;7;2;6;4;0;0;1;1;0;0;0;584957,433277707550000;5391899,333705892800000;10,154038037000021;48,674358306000045;0
35092;08;3;16;043;2019;09;17;4;2;5;6;0;1;0;0;0;0;0;409967,990000001150000;5329971,123000001500000;7,790325130000042;48,116631689000030;0
35094;08;3;36;069;2019;09;19;4;2;2;6;1;1;1;0;0;0;0;404520,579667200330000;5271042,368705622900000;7,730160519000037;47,585762918000057;0
35105;08;1;19;044;2019;09;08;7;3;5;2;0;1;1;0;0;0;0;542621,463999998760000;5426331,578000001600000;9,582584267000073;48,988416212000061;0
35115;08;2;26;013;2019;09;16;4;2;1;5;0;1;1;0;0;0;0;500376,070446729660000;5475193,946638979000000;9,005186344000038;49,429418063000071;0
35116;08;4;36;009;2019;09;23;6;3;8;1;2;1;0;0;0;0;0;556077,693288843150000;5308016,252275530200000;9,750643058000037;47,923013810000043;1
35124;08;2;21;000;2019;09;18;4;3;5;3;0;1;1;0;0;0;0;477286,948275128380000;5469960,064730906900000;8,687068740000029;49,381916009000065;0
35126;08;4;17;079;2019;09;16;6;3;5;7;0;1;1;0;0;0;0;501056,907405507750000;5344758,915736669700000;9,014239114000077;48,256041562000064;0
35128;08;2;11;000;2019;09;17;4;3;0;3;0;1;0;0;0;0;1;442922,513432581910000;5402660,789006795700000;8,223140695000041;48,774331228000051;0
35129;08;3;36;084;2019;09;15;6;2;8;7;0;1;0;0;0;0;0;405601,009224104700000;5278570,213952617700000;7,742903756000032;47,653638713000078;0
35135;08;3;17;110;2019;09;14;6;3;8;1;0;1;0;0;0;0;0;427271,110206505280000;5382120,774547889800000;8,013759004000065;48,587945744000081;0
35143;08;3;36;045;2019;09;18;6;3;6;4;0;0;1;1;0;0;0;399465,927000000140000;5285290,183000002100000;7,659678403000044;47,713162200000056;1
35151;08;2;22;000;2019;09;17;6;3;6;7;0;0;0;1;0;0;1;465735,770510049540000;5475731,025334265100000;8,527428030000067;49,433283626000048;0
35152;08;1;27;076;2019;09;13;4;3;5;3;0;1;1;0;0;0;0;552462,782860461620000;5439598,320879267500000;9,718811433000042;49,106990744000029;0
35161;08;1;36;075;2019;09;16;6;2;6;5;0;0;1;1;0;0;0;603144,423541249710000;5420056,387343835100000;10,408085857000060;48,924841760000049;0
35166;08;1;25;056;2019;09;06;4;3;4;2;1;1;1;0;0;0;0;511139,560000000520000;5436290,653999999200000;9,152541932000077;49,079373785000030;0
35168;08;1;19;008;2019;09;15;5;2;8;1;0;1;0;0;0;0;0;532134,051992827100000;5421585,531300038100000;9,438864228000057;48,946358391000047;0
35170;08;1;17;026;2019;09;17;4;3;5;3;0;1;1;0;0;0;0;548721,041541436690000;5394340,812794247600000;9,662147930000060;48,700199985000040;0
35178;08;1;15;045;2019;09;20;4;3;3;2;2;1;1;0;0;0;0;500285,198338602670000;5395990,352659937000000;9,003877290000048;48,716942023000058;0
35182;08;1;15;003;2019;09;10;6;3;5;3;0;1;1;0;0;0;0;502006,790719165470000;5393369,171410193700000;9,027269707000073;48,693358507000028;0
35188;08;1;11;000;2019;09;12;4;3;0;4;0;0;0;1;0;0;1;515545,326813688500000;5405945,489524271300000;9,211715044000073;48,806303980000052;0
35190;08;1;11;000;2019;09;13;6;3;5;2;0;1;1;0;0;0;0;513368,355940030890000;5404529,557916186700000;9,182020499000032;48,793617063000056;0
35193;08;1;11;000;2019;09;12;4;3;0;7;0;1;0;0;0;0;0;514246,991779990490000;5401698,978388067300000;9,193885635000072;48,768133916000068;0
35194;08;1;11;000;2019;09;16;4;3;5;3;0;1;1;0;0;0;0;515934,599000001330000;5403717,905999999500000;9,216930163000029;48,786255066000081;0
35197;08;1;11;000;2019;09;11;4;2;0;7;0;1;0;0;0;0;0;508345,319000002000000;5397506,877000002200000;9,113485731000026;48,730528934000063;0
35199;08;1;11;000;2019;09;19;4;3;6;4;1;0;1;1;0;0;0;513626,667477333920000;5402380,095543339800000;9,185466328000075;48,774275090000060;0
35201;08;2;26;096;2019;09;10;5;3;6;2;0;0;1;1;0;0;0;476090,320949652230000;5489653,370643936100000;8,669392409000068;49,559006195000052;0
35202;08;4;35;057;2019;09;05;3;3;5;2;0;1;0;0;0;0;0;543022,000822283330000;5279221,052769443000000;9,573037547000070;47,664951028000075;0
35212;08;3;35;043;2019;09;13;5;2;5;2;0;1;1;0;0;0;0;515440,918428567240000;5281062,219625512100000;9,205737199000055;47,682763832000035;1
35213;08;4;15;061;2019;09;10;5;3;0;1;0;1;0;0;0;0;0;514575,206296080720000;5369760,001765728000000;9,197229497000024;48,480798428000071;0
35215;08;4;35;034;2019;09;08;5;3;0;1;0;1;0;0;0;0;0;528867,508969724180000;5285406,374882523000000;9,384919603000071;47,721389952000038;0
35220;08;3;17;047;2019;09;19;5;3;0;1;2;1;0;0;0;0;0;420547,919050838800000;5361229,386293869500000;7,926579528000048;48,399214519000054;0
35224;08;3;17;127;2019;09;16;5;2;5;2;0;1;1;0;0;0;0;422670,655494509260000;5352828,038625035400000;7,956797685000026;48,323907322000025;0
35231;08;3;35;063;2019;09;19;3;3;0;1;0;1;0;0;0;0;0;496776,115009808910000;5287722,478539589800000;8,956995043000063;47,742866825000078;0
35235;08;3;35;079;2019;09;11;3;3;5;3;0;1;0;0;1;0;0;500195,939477796670000;5302026,098462270600000;9,002620196000066;47,871571542000027;0
35237;08;2;26;054;2019;09;12;5;3;3;2;0;1;0;0;1;0;0;478066,028487829490000;5454986,884683433900000;8,698625264000043;49,247260824000080;0
35238;08;3;36;103;2019;09;17;5;2;4;6;0;1;1;0;0;0;0;415855,746811839750000;5286636,340939398900000;7,877880191000031;47,727616066000053;0
35243;08;2;25;058;2019;09;15;5;3;9;1;0;1;0;0;0;0;0;507600,029980939810000;5466556,500406730900000;9,104645878000042;49,351676940000061;0
35244;08;1;25;006;2019;09;12;5;3;5;3;0;1;1;0;0;0;0;505981,344654253680000;5453715,309137512000000;9,082165786000076;49,236186566000072;0
35245;08;2;15;009;2019;09;19;5;3;0;1;0;1;0;0;0;0;0;469613,372865991670000;5441077,042442271500000;8,583539154000050;49,121779215000061;0
35246;08;3;25;057;2019;09;10;3;3;6;4;0;0;1;1;0;0;0;472916,246533665810000;5356805,134219870000000;8,634346379000021;48,363837552000064;0
35248;08;3;17;089;2019;09;09;3;3;5;3;0;1;1;0;0;0;0;430671,823060763070000;5376443,572095284200000;8,060813796000048;48,537264487000073;0
35252;08;3;36;091;2019;09;17;3;3;0;7;0;1;0;0;0;0;0;394444,764318063860000;5273073,942064823600000;7,595706641000049;47,602475638000044;0
35262;08;3;16;055;2019;09;13;5;3;3;2;0;1;1;0;0;0;0;427608,561529581440000;5332999,494775081100000;8,026790371000061;48,146124230000055;0
35268;08;1;18;048;2019;09;11;5;3;6;4;0;0;1;1;0;0;0;513022,010110743340000;5415292,822458947100000;9,177646859000049;48,890448815000070;0
35276;08;2;22;000;2019;09;12;3;3;6;2;0;0;1;1;0;0;0;460972,408274011690000;5482624,065069662400000;8,461055027000043;49,494995910000057;0
35288;08;4;36;055;2019;09;13;4;2;3;2;0;1;0;0;0;1;0;576826,288468271490000;5297261,864412495900000;10,026426460000039;47,824116969000045;0
35292;08;4;35;024;2019;09;19;4;3;0;1;0;1;0;0;0;0;0;526446,363331055270000;5279964,170952212100000;9,352306678000048;47,672527496000043;0
35300;08;4;25;031;2019;09;22;4;3;0;1;2;1;0;0;0;0;0;569662,158807124940000;5368587,131879344600000;9,942398934000039;48,466557414000079;0
35301;08;2;22;000;2019;09;08;5;3;5;2;0;1;1;0;0;0;0;462858,075116063470000;5482760,377608517200000;8,487080888000037;49,496340348000047;0
35309;08;1;27;076;2019;09;16;3;3;0;7;0;1;0;0;0;0;0;553459,658178146000000;5440780,005070831600000;9,732625325000072;49,117533796000032;0
35317;08;3;36;050;2019;09;18;4;3;5;3;0;1;0;0;1;0;0;399256,461571284570000;5274924,861024184200000;7,659276806000037;47,619890979000047;0
35326;08;1;19;093;2019;09;17;3;3;4;2;0;1;1;0;0;0;0;523273,459403920920000;5406201,260847508900000;9,316979189000051;48,808363487000065;0
35329;08;3;27;029;2019;09;05;4;2;6;4;2;0;1;1;0;0;0;489721,282793973570000;5327513,421021651500000;8,861938096000074;48,100803408000047;0
35341;08;1;16;078;2019;09;12;3;3;6;3;0;0;1;1;0;0;0;512301,317173634660000;5392990,589576382200000;9,167147456000066;48,689834725000026;0
35342;08;2;12;000;2019;09;08;4;3;6;4;0;0;1;1;0;0;0;456399,248000000600000;5425492,594000002400000;8,404120780000028;48,980801057000065;0
35353;08;2;26;085;2019;09;20;4;3;2;6;2;1;1;0;0;0;0;486362,581156547180000;5456914,658956751200000;8,812554153000065;49,264842605000069;0
35355;08;2;26;013;2019;09;18;4;3;0;7;0;1;0;0;0;0;0;500329,764004069380000;5476439,411237554600000;9,004548773000067;49,440620964000061;0
35356;08;2;22;000;2019;09;08;4;3;5;5;0;1;1;0;0;0;0;461691,192619925360000;5484409,376038786000000;8,470807354000044;49,511099607000062;0
35361;08;2;21;000;2019;09;13;4;3;4;2;0;1;1;0;0;0;0;482368,800962890500000;5474070,186477836200000;8,756901271000061;49,419054486000050;0
35362;08;3;16;009;2019;09;19;5;3;4;4;0;1;0;1;0;0;0;417325,448911574670000;5326114,053498221600000;7,889907522000044;48,082933975000060;0
35365;08;4;26;070;2019;09;14;2;3;6;7;0;1;0;1;0;0;0;565211,444792108610000;5342289,437763949900000;9,878122854000026;48,230471744000056;0
35366;08;2;15;059;2019;09;17;4;3;5;3;0;1;1;0;0;0;0;485605,792999999600000;5434984,405999999500000;8,802936596000052;49,067555997000056;0
35367;08;1;15;045;2019;09;05;5;2;5;3;2;1;1;0;0;0;0;500611,238726151180000;5396580,712348414600000;9,008310705000042;48,722252697000044;0
35387;08;3;35;061;2019;09;16;2;3;0;1;0;1;0;0;0;0;1;496253,927040607670000;5279655,597590688600000;8,950098654000044;47,670281065000040;0
35393;08;1;28;131;2019;09;16;4;3;8;7;0;1;0;0;0;0;0;536630,475120867600000;5511315,617912834500000;9,508522695000067;49,753205450000053;0
35395;08;3;17;096;2019;09;20;2;3;5;3;2;1;1;0;0;0;0;420481,344781436960000;5368151,916779097200000;7,924366752000026;48,461473769000065;0
35401;08;1;26;066;2019;09;18;4;2;5;3;0;1;1;0;0;0;0;536547,226179528980000;5450082,193196360000000;9,501708826000026;49,202445278000027;0
35421;08;1;18;081;2019;09;17;4;2;0;7;0;1;0;0;0;0;0;518927,964000001550000;5412702,940000001300000;9,258095538000021;48,866998711000065;0
35422;08;2;15;103;2019;09;16;2;3;5;3;0;1;1;0;0;0;0;465189,921000001020000;5441108,251000002000000;8,522913352000046;49,121825342000079;0
35430;08;1;16;077;2019;09;17;4;3;5;3;0;1;1;0;0;0;0;514992,598610945980000;5391601,917375665200000;9,203665370000067;48,677283295000052;0
35437;08;1;11;000;2019;09;07;4;3;3;3;0;1;1;0;0;0;0;515525,074000000020000;5405782,600999999800000;9,211433058000068;48,804839164000043;0
35438;08;4;37;101;2019;09;05;3;3;7;7;1;1;0;0;0;0;0;524495,399099438450000;5324276,352909477400000;9,328829842000062;48,071291764000080;0
35442;08;4;37;100;2019;09;18;3;3;5;3;0;1;1;0;0;0;0;537978,890081317160000;5317480,184859704200000;9,509225161000074;48,009487691000061;0
35443;08;3;36;014;2019;09;12;5;3;4;6;0;1;0;0;0;0;0;392866,367155668330000;5278443,901614317700000;7,573400530000072;47,650519395000060;0
35445;08;4;35;036;2019;09;19;3;3;0;7;0;1;0;0;0;0;0;520182,100531064910000;5283249,159195346800000;9,269009991000075;47,702310323000063;0
35447;08;4;35;016;2019;09;13;3;3;0;4;0;0;0;1;0;0;1;536281,273926088590000;5277762,599293565400000;9,483136019000028;47,652242008000030;0
35448;08;1;21;000;2019;09;23;5;2;0;1;2;1;0;0;0;0;0;514785,151593584570000;5444377,968072043700000;9,202759622000031;49,152045473000044;0
35452;08;4;35;016;2019;09;11;3;3;8;7;0;1;0;0;0;0;0;534059,308871258050000;5278236,008351635200000;9,453585313000076;47,656622262000042;0
35458;08;4;37;100;2019;09;14;3;3;5;3;0;1;1;0;0;0;0;537355,505000000820000;5318552,440000001300000;9,500960514000042;48,019171324000069;0
35471;08;4;25;141;2019;09;06;3;3;3;2;2;1;1;0;0;0;0;566492,481000000610000;5363287,792000001300000;9,898683349000066;48,419230930000026;0
35481;08;3;35;002;2019;09;21;1;3;3;6;2;1;0;0;0;0;1;505313,879259012640000;5284787,440251270300000;9,070848557000034;47,716444674000059;0
35484;08;3;26;052;2019;09;13;1;3;5;3;0;1;1;0;0;0;0;450444,736052738500000;5330153,131475202700000;8,334098033000032;48,122706703000063;1
35488;08;3;36;084;2019;09;17;3;2;0;7;0;1;0;0;0;0;0;407122,690422901880000;5274568,954036196700000;7,764012063000052;47,617864944000075;0
35496;08;1;17;026;2019;09;19;5;2;3;2;1;0;1;1;0;0;0;547890,934427927250000;5394264,507344350200000;9,650858197000048;48,699577861000080;0
35504;08;3;17;089;2019;09;03;3;3;0;1;2;1;0;0;0;0;0;431592,615000000220000;5376527,292000001300000;8,073272272000054;48,538118638000071;0
35507;08;2;22;000;2019;09;22;5;3;3;2;2;1;1;0;0;0;0;461018,242870028130000;5483670,122489808100000;8,461584724000034;49,504407555000057;0
35509;08;3;15;133;2019;09;02;3;2;8;1;2;1;0;0;0;0;0;395997,149207314480000;5327206,700930140900000;7,603340002000039;48,089638716000081;0
35511;08;3;11;000;2019;09;11;3;3;5;2;0;1;0;0;0;1;0;412837,566999999810000;5317733,832000002300000;7,831366900000035;48,006953987000031;0
35520;08;2;11;000;2019;09;02;1;3;4;3;2;1;1;0;0;0;0;443494,753074314450000;5402034,766503149600000;8,231014491000053;48,768752285000062;1
35525;08;1;36;088;2019;09;16;2;2;2;6;0;1;0;0;0;0;0;580600,750000000930000;5413266,508000001300000;10,099056646000065;48,867119211000045;0
