FID;OBJECTID;ULAND;UREGBEZ;UKREIS;UGEMEINDE;UJAHR;UMONAT;USTUNDE;UWOCHENTAG;UKATEGORIE;UART;UTYP1;ULICHTVERH;IstStrasse;IstRad;IstPKW;IstFuss;IstKrad;IstGkfz;IstSonstig;LINREFX;LINREFY;XGCSWGS84;YGCSWGS84
24204;24205;08;1;21;000;2016;01;20;7;3;6;2;2;1;0;1;1;0;0;0;514873,805899999980000;5441549,922899999700000;9,203871027000000;49,126604100000002
24211;24212;08;4;26;021;2016;01;09;7;3;5;3;0;0;1;1;0;0;0;0;559233,955399999980000;5326200,535000000100000;9,795399222000000;48,086321431000002
24212;24213;08;2;22;000;2016;01;18;5;3;3;2;0;1;1;1;0;0;0;0;462604,826699999980000;5482452,361300000000000;8,483612899000001;49,493554344000003
24225;24226;08;1;27;076;2016;01;20;6;3;8;7;2;1;1;0;0;0;0;0;561597,702399999950000;5443238,163900000000000;9,844514832000000;49,138882013000000
24229;24230;08;2;22;000;2016;01;20;7;3;5;2;2;1;1;1;0;0;0;0;462426,471599999990000;5485628,946200000100000;8,480847852000000;49,522114965999997
24230;24231;08;1;19;093;2016;01;08;4;3;5;3;0;1;1;1;0;0;0;0;523359,517999999980000;5406212,939000000200000;9,318151932999999;48,808465312000003
24243;24244;08;1;35;019;2016;01;07;4;3;6;4;1;0;0;1;1;0;0;0;585490,199999999950000;5392160,878999999700000;10,161327519000000;48,676637997999997
24245;24246;08;1;11;000;2016;01;06;3;3;5;2;2;0;1;1;0;0;0;0;510835,079199999980000;5397259,283900000200000;9,147336695000000;48,728263265000002
24249;24250;08;2;15;017;2016;01;05;7;3;0;1;2;0;1;0;0;0;0;0;457636,276000000010000;5419401,719999999700000;8,421659656999999;48,926098320999998
24250;24251;08;1;16;049;2016;01;07;4;3;5;3;2;1;1;1;0;0;0;0;525653,522000000000000;5384612,860000000300000;9,348052425000001;48,614062640000000
24255;24256;08;2;15;110;2016;01;16;6;3;1;5;0;0;1;1;0;0;0;0;461532,261000000000000;5419109,557000000000000;8,474871898000000;48,923724634999999
24261;24262;08;2;15;108;2016;01;16;2;3;2;6;0;0;1;1;0;0;0;0;446422,008600000000000;5424368,891599999700000;8,267923255000000;48,969908635000003
24262;24263;08;3;36;081;2016;01;22;5;3;5;3;2;1;1;1;0;0;0;0;412226,326799999980000;5278006,130400000100000;7,831225634000000;47,649496995000000
24275;24276;08;3;35;079;2016;02;12;2;3;6;4;0;0;0;1;1;0;0;0;500346,377500000000000;5299422,526300000000000;9,004629839000000;47,848146077999999
24278;24279;08;1;11;000;2016;02;17;5;3;3;2;0;0;1;1;0;0;0;0;512720,902400000020000;5405398,227599999900000;9,173231867000000;48,801445106000003
24280;24281;08;3;17;065;2016;02;06;4;2;6;4;2;1;0;1;1;0;0;0;414205,899099999980000;5354650,552400000400000;7,842256843000000;48,339208270999997
24288;24289;08;1;18;021;2016;02;19;3;3;5;3;2;1;1;1;0;0;0;0;521324,999499999980000;5427643,765999999800000;9,291561947000000;49,001322666000000
24303;24304;08;1;18;049;2016;02;08;4;2;6;4;0;1;0;1;1;0;0;0;519769,619000000010000;5421276,381400000300000;9,269987091999999;48,944096256999998
24312;24313;08;3;11;000;2016;02;03;1;3;0;1;1;0;1;0;0;0;0;0;413059,288100000010000;5315384,108599999900000;7,834815046000000;47,985847651999997
24322;24323;08;3;36;081;2016;02;12;5;3;5;3;0;1;1;1;0;0;0;0;412228,512999999980000;5278006,650000000400000;7,831254635000000;47,649501964999999
24324;24325;08;3;17;057;2016;02;17;2;2;6;4;2;1;0;1;1;0;0;0;411986,417599999990000;5380969,412899999900000;7,806777349000000;48,575628578000000
24328;24329;08;2;15;084;2016;02;09;5;3;5;3;0;0;1;1;0;0;0;0;472893,968999999980000;5444908,990000000200000;8,628242266000001;49,156401811999999
24330;24331;08;2;16;063;2016;02;09;3;2;0;7;0;0;1;0;0;0;0;0;432094,131200000000000;5400806,988699999600000;8,076084206000001;48,756569083000002
24333;24334;08;3;17;026;2016;02;07;4;3;5;3;2;1;1;0;0;1;0;0;416541,646100000010000;5343847,205799999600000;7,875905095000000;48,242345137999997
24334;24335;08;1;27;071;2016;02;01;4;2;8;1;2;1;1;0;0;0;0;0;570020,336299999970000;5454682,083399999900000;9,961968230000000;49,240906950999999
24337;24338;08;3;17;065;2016;02;16;6;3;6;3;0;0;0;1;1;0;0;0;416177,316600000020000;5354477,717400000400000;7,868888957000000;48,337918291999998
24338;24339;08;2;35;033;2016;02;10;3;2;6;7;0;1;0;0;1;0;1;0;458651,132999999970000;5405258,956199999900000;8,436942505999999;48,798947196999997
24342;24343;08;3;36;091;2016;02;07;4;2;6;4;1;1;0;1;1;0;0;0;395419,634800000000000;5271965,430200000300000;7,608936598000000;47,592662410000003
24348;24349;08;2;26;085;2016;02;13;2;3;6;4;0;1;0;1;1;0;0;0;490640,823700000010000;5455498,442599999700000;8,871391362000001;49,252183907000003
24353;24354;08;2;25;039;2016;02;06;3;2;6;4;1;1;0;1;1;0;0;0;531025,738299999970000;5494525,911399999600000;9,429385682000000;49,602509130000001
24361;24362;08;4;15;061;2016;02;09;1;3;0;1;0;0;1;0;0;0;0;0;515288,161299999980000;5371422,941700000300000;9,206937892999999;48,495741899999999
24369;24370;08;1;15;042;2016;02;06;5;3;3;6;1;0;1;1;0;0;0;0;494071,441799999970000;5406614,716699999800000;8,919247818000001;48,812490429000000
24370;24371;08;1;11;000;2016;02;07;2;3;5;2;1;0;1;0;0;1;0;0;510807,796900000020000;5409896,326399999700000;9,147298028000000;48,841945610000003
24372;24373;08;2;26;096;2016;02;15;7;2;2;2;0;0;1;1;0;0;0;0;476099,427199999980000;5489100,222900000400000;8,669551894000000;49,554031213999998
24377;24378;08;1;21;000;2016;02;19;3;3;6;2;2;1;0;1;1;0;0;0;514106,014399999990000;5443190,909300000400000;9,193404609000000;49,141383458999996
24378;24379;08;1;19;008;2016;02;17;4;2;6;4;2;1;0;1;1;0;0;0;530913,001300000000000;5421400,633600000300000;9,422174431000000;48,944757391000003
24380;24381;08;3;17;005;2016;02;06;1;2;9;1;2;0;1;0;0;0;0;0;423847,651499999980000;5374975,014999999700000;7,968650226000000;48,523263767000003
24385;24386;08;2;15;046;2016;02;11;4;2;0;3;0;1;1;1;0;0;0;0;451195,022999999990000;5414430,185999999800000;8,334325100999999;48,880904151000003
24386;24387;08;1;19;079;2016;02;16;7;3;5;3;1;0;1;1;0;0;0;0;523367,728500000030000;5409140,372499999600000;9,318430537999999;48,834799484999998
24390;24391;08;1;15;004;2016;02;19;2;2;6;4;2;1;0;1;1;0;0;0;488873,455100000020000;5373754,173800000000000;8,849330628000001;48,516801989000001
24394;24395;08;4;25;039;2016;02;10;2;3;5;3;0;0;1;1;0;0;0;0;566352,793599999980000;5353188,745199999800000;9,895201588000001;48,328399703999999
24398;24399;08;1;11;000;2016;02;17;3;3;6;2;2;1;0;1;1;0;0;0;518737,620899999980000;5400766,975300000000000;9,254955080000000;48,759630702999999
24415;24416;08;2;26;076;2016;02;22;3;3;5;3;2;1;1;1;0;0;0;0;475167,541499999990000;5465528,753399999800000;8,658145353000000;49,341974131000001
24433;24434;08;2;26;085;2016;02;11;4;2;6;4;0;1;0;1;1;0;0;0;490928,590499999990000;5455644,959900000100000;8,875342366000000;49,253506193000000
24435;24436;08;1;16;080;2016;02;20;2;3;5;3;2;1;1;1;0;0;0;0;519602,336699999990000;5396989,509499999700000;9,266541031999999;48,725622283000000
24439;24440;08;2;16;005;2016;02;19;3;3;4;3;2;1;1;1;0;0;0;0;444854,238900000000000;5417688,709900000100000;8,247407528000000;48,909682928000002
24444;24445;08;1;19;076;2016;02;05;2;2;5;3;2;1;1;1;0;0;0;0;541955,910200000040000;5406417,647800000400000;9,571441730000000;48,809329505000001
24450;24451;08;3;17;065;2016;02;08;4;3;6;2;0;1;0;1;1;0;0;0;416965,430100000000000;5354794,937400000200000;7,879459170000000;48,340875738000001
24457;24458;08;2;26;060;2016;02;09;2;3;6;7;0;0;0;1;1;0;0;0;477860,397000000000000;5463510,125000000000000;8,695327898000000;49,323920325000003
24483;24484;08;4;17;031;2016;02;06;5;3;5;3;2;1;1;1;0;0;0;0;497246,766500000030000;5355998,576299999800000;8,962833904000000;48,357156349999997
24485;24486;08;1;18;063;2016;02;17;4;3;6;4;1;1;0;1;1;0;0;0;514960,186600000020000;5423186,366999999600000;9,204376955000001;48,961412817999999
24498;24499;08;3;35;043;2016;02;06;3;2;5;2;2;1;1;1;0;0;0;0;511452,983499999970000;5280195,910400000400000;9,152578835000000;47,675052043999997
24507;24508;08;3;17;001;2016;02;17;2;2;7;7;1;1;0;1;1;0;0;0;425753,496500000010000;5387293,375900000300000;7,992257145000000;48,634294359000002
24521;24522;08;3;17;096;2016;02;20;6;2;6;4;2;0;0;1;1;0;0;0;421220,576999999990000;5369287,781000000400000;7,934150449000000;48,471783760999998
24524;24525;08;1;11;000;2016;02;15;2;3;6;2;0;1;0;1;1;0;0;0;512518,009000000020000;5399409,622999999700000;9,170286601999999;48,747576156000001
24531;24532;08;1;11;000;2016;02;19;4;3;5;2;2;1;1;1;0;0;0;0;507822,489599999970000;5396532,064500000300000;9,106357435000000;48,721766273000000
24535;24536;08;1;36;035;2016;02;06;3;3;6;4;2;0;0;1;1;0;0;0;580767,790099999980000;5431355,748900000000000;10,104920831999999;49,029792620000002
24554;24555;08;2;12;000;2016;02;16;6;3;2;6;0;0;1;0;0;0;0;0;459623,950100000020000;5427955,220900000100000;8,447944945000000;49,003172106000001
24559;24560;08;1;16;077;2016;02;09;2;2;5;3;0;1;1;1;0;0;0;0;515959,221699999990000;5391536,089399999900000;9,216793723000000;48,676667141000003
24569;24570;08;2;15;017;2016;02;18;4;2;6;4;2;1;0;1;1;0;0;0;459756,451000000000000;5419767,316999999800000;8,450566314000000;48,929528478999998
24570;24571;08;1;25;007;2016;02;09;7;3;3;6;0;0;1;1;0;0;0;0;511606,108200000020000;5452900,356399999900000;9,159409386000000;49,228775093000003
24576;24577;08;1;17;042;2016;02;18;4;2;6;4;2;1;0;1;1;0;0;0;554063,188899999950000;5392888,755900000200000;9,734554922999999;48,686698104000001
24578;24579;08;2;22;000;2016;02;16;1;2;5;5;0;0;1;1;0;0;0;0;466974,280399999990000;5481256,270899999900000;8,544048135000001;49,483049618000003
24618;24619;08;2;36;025;2016;02;07;4;3;3;6;2;1;1;1;0;0;0;0;490974,776000000010000;5405986,472000000100000;8,877082402999999;48,806801542999999
24622;24623;08;4;36;081;2016;02;16;3;3;6;2;0;0;0;1;1;0;0;0;561864,865600000020000;5282996,021499999800000;9,824529997000001;47,697385623000002
24626;24627;08;1;21;000;2016;02;17;3;3;5;3;1;0;1;1;0;0;0;0;513687,531000000020000;5444317,892000000000000;9,187705192999999;49,151530518000001
24627;24628;08;1;15;048;2016;02;16;2;3;8;1;0;0;1;0;0;0;0;0;509822,430700000030000;5388210,475999999800000;9,133351513999999;48,646876229999997
24629;24630;08;1;11;000;2016;02;06;4;3;1;5;2;1;1;1;0;0;0;0;519428,128000000030000;5401407,282399999900000;9,264380654000000;48,765369669000002
24640;24641;08;1;15;041;2016;02;13;2;3;6;7;0;0;0;1;1;0;0;0;493295,493499999980000;5403355,124400000100000;8,908731944000000;48,783159501999997
24646;24647;08;1;11;000;2016;02;20;2;3;6;7;2;0;1;0;1;0;0;0;512856,071000000000000;5396520,390100000400000;9,174795221000000;48,721577756000002
24656;24657;08;1;18;059;2016;02;20;7;3;6;2;2;0;0;1;1;0;0;0;501974,317700000010000;5419060,622800000000000;9,026952021000000;48,924476728000002
24662;24663;08;2;35;079;2016;02;14;6;3;0;7;0;0;0;1;1;0;0;0;469469,589800000020000;5402011,512199999800000;8,584496506000001;48,770359573000000
24669;24670;08;2;26;096;2016;02;17;5;3;0;4;0;1;0;0;1;1;0;0;475901,427900000010000;5488920,715699999600000;8,666825397000000;49,552408770000000
24676;24677;08;2;21;000;2016;02;18;4;3;6;4;2;1;0;1;1;0;0;0;482119,307500000000000;5477315,497100000300000;8,753314943000000;49,448238299000003
24681;24682;08;3;25;053;2016;02;18;5;3;6;4;2;1;0;1;1;0;0;0;456972,233599999980000;5341737,189199999900000;8,420633774000001;48,227396851999998
24694;24695;08;3;17;146;2016;02;10;7;3;0;7;0;0;1;0;0;0;0;0;430759,486600000000000;5355309,936099999600000;8,065495195000001;48,347171000000003
24699;24700;08;2;15;007;2016;02;07;4;3;6;4;1;1;0;1;1;0;0;0;478552,450799999990000;5431343,782700000300000;8,706566957000000;49,034601809999998
24703;24704;08;1;15;045;2016;02;20;2;3;0;1;2;1;1;0;0;0;0;0;500010,385499999970000;5395347,595999999900000;9,000141175000000;48,711159807000001
24733;24734;08;1;21;000;2016;02;15;7;3;2;2;0;1;1;1;0;0;0;0;516760,025399999980000;5443328,372000000400000;9,229798633000000;49,142553296000003
24772;24773;08;1;18;048;2016;02;18;7;3;6;2;2;1;0;1;1;0;0;0;513936,372099999980000;5416594,242700000300000;9,190164959000001;48,902136149000000
24777;24778;08;2;15;101;2016;02;18;6;2;6;4;1;0;0;1;1;0;0;0;466222,481199999980000;5427784,290900000400000;8,538176418000001;49,002030918000003
24782;24783;08;1;19;020;2016;02;16;6;3;5;3;0;0;1;1;0;0;0;0;519972,263199999990000;5405421,597000000100000;9,271980296000001;48,801464635999999
24783;24784;08;2;35;046;2016;02;18;2;3;6;4;2;1;0;1;1;0;0;0;479685,052700000000000;5378210,546799999700000;8,724690350000000;48,556662502999998
24804;24805;08;3;35;043;2016;02;07;4;2;5;3;0;0;1;1;0;0;0;0;511455,159700000020000;5280207,050599999700000;9,152608118000000;47,675152240999999
24805;24806;08;4;35;030;2016;02;18;6;1;6;4;2;1;0;1;1;0;0;0;544346,047999999950000;5275878,133999999600000;9,590333384999999;47,634784486000001
24811;24812;08;2;22;000;2016;02;15;3;2;6;2;0;0;0;1;1;0;0;1;464208,932800000010000;5483918,174300000100000;8,505630187000000;49,506835350000003
24818;24819;08;4;16;048;2016;02;18;5;2;0;7;2;0;1;0;0;0;0;0;494004,716200000020000;5376669,672799999800000;8,918773219000000;48,543100795000001
24820;24821;08;4;35;016;2016;02;13;4;2;6;4;0;0;0;1;1;0;0;0;534990,601799999950000;5278126,020899999900000;9,465978596999999;47,655582956000003
24828;24829;08;1;19;085;2016;02;16;1;3;2;2;0;1;1;1;0;0;0;0;529196,451000000000000;5414142,867999999800000;9,398213150000000;48,879553311999999
24839;24840;08;4;35;035;2016;02;07;2;2;0;3;1;1;1;0;0;0;0;0;542580,179099999950000;5283362,460799999500000;9,567556978000001;47,702241526000002
24841;24842;08;1;18;048;2016;02;17;3;3;6;2;0;0;0;1;1;0;0;0;512327,446899999980000;5415264,752100000200000;9,168170793000000;48,890210508000003
24860;24861;08;4;37;101;2016;02;08;6;3;6;7;0;2;0;1;1;0;0;0;522114,522200000010000;5324610,413499999800000;9,296886357000000;48,074384309000003
24870;24871;08;1;36;065;2016;02;20;4;1;6;4;2;0;0;1;1;0;0;0;561411,548799999990000;5403835,580900000400000;9,836017683000000;48,784485803000003
24871;24872;08;3;27;046;2016;02;18;2;3;6;2;2;1;0;1;1;0;0;0;480098,909199999990000;5325237,172500000300000;8,732799299000000;48,080096171999998
24872;24873;08;2;35;080;2016;02;20;7;3;6;4;2;1;0;1;1;0;0;0;481190,376099999990000;5385828,857900000200000;8,744745415000001;48,625245088000000
24878;24879;08;1;16;070;2016;02;15;1;3;0;7;0;1;1;0;0;0;0;0;538070,483800000050000;5384628,979799999900000;9,516514220000000;48,613575335999997
24879;24880;08;3;17;065;2016;02;17;5;3;0;5;0;0;1;1;0;0;0;0;417147,717999999990000;5354824,620500000200000;7,881912794000000;48,341166671000003
24885;24886;08;4;15;061;2016;02;06;5;3;6;2;2;0;0;1;1;0;0;0;513007,271499999970000;5371799,783699999600000;9,176076070000001;48,499183469999998
24888;24889;08;4;36;083;2016;02;06;3;2;6;4;2;0;0;1;1;0;0;0;531815,636700000030000;5300561,915500000100000;9,425340048000001;47,857609879999998
24890;24891;08;3;37;126;2016;02;16;5;3;6;7;0;0;0;1;1;0;0;0;442295,121300000000000;5273135,515499999700000;8,232210193000000;47,609056391999999
24900;24901;08;1;11;000;2016;02;06;4;3;5;3;2;0;1;1;0;0;0;0;515732,831699999980000;5405407,082399999700000;9,214248060999999;48,801455826000002
24921;24922;08;2;22;000;2016;02;08;3;3;5;3;0;0;1;1;0;0;0;0;464681,107599999990000;5481914,973199999900000;8,512330999000000;49,488845220000002
24928;24929;08;4;37;065;2016;02;15;4;3;6;4;0;1;0;1;1;0;0;0;514782,258299999990000;5316886,167700000100000;9,198185119000000;48,005100886999998
24934;24935;08;1;15;021;2016;02;16;7;2;6;7;0;0;0;1;1;0;0;0;489983,369499999970000;5382518,366100000200000;8,864149480000000;48,595665871999998
24947;24948;08;3;35;075;2016;02;17;6;3;5;2;0;0;1;1;0;0;0;0;488601,999699999990000;5288059,572800000200000;8,847947996000000;47,745807196000001
24953;24954;08;1;16;042;2016;02;08;2;3;6;7;0;1;0;1;1;0;0;0;517519,592999999990000;5382065,207000000400000;9,237589593999999;48,591424173999997
24957;24958;08;3;17;096;2016;02;19;3;3;5;3;2;0;1;1;0;0;0;0;421940,615899999980000;5369852,949500000100000;7,943784991000000;48,476957196999997
24964;24965;08;1;18;048;2016;02;05;2;2;5;3;2;1;1;1;0;0;0;0;514268,116199999990000;5414630,603099999900000;9,194623076999999;48,884464221000002
24966;24967;08;2;12;000;2016;02;10;7;3;5;3;0;1;1;1;0;0;0;0;456438,895800000000000;5424561,313199999700000;8,404762357999999;48,972426828000003
24974;24975;08;2;15;007;2016;02;20;3;2;6;2;2;0;0;1;1;0;0;0;478554,598000000000000;5431359,757000000200000;8,706595488000000;49,034745581000003
24976;24977;08;2;26;041;2016;02;18;7;2;6;4;2;1;0;1;1;0;0;0;477409,765200000020000;5466414,958100000400000;8,688962053999999;49,350032659000000
24981;24982;08;3;35;022;2016;02;05;5;3;6;4;2;0;0;1;1;0;0;0;483012,978000000000000;5300516,213999999700000;8,772901693000000;47,857761944000003
24983;24984;08;2;12;000;2016;02;12;6;2;6;4;0;1;0;1;1;0;0;0;452759,154199999990000;5429545,981700000400000;8,353904392000001;49,016993806000002
24992;24993;08;2;26;107;2016;02;18;6;2;6;7;2;0;0;1;1;0;0;0;475110,602200000020000;5484414,046099999900000;8,656176493000000;49,511840989000000
25015;25016;08;3;15;073;2016;02;09;4;3;5;3;0;0;1;1;0;0;0;0;412538,645000000020000;5313563,957999999600000;7,828209451000000;47,969403796999998
25019;25020;08;3;37;116;2016;02;13;2;2;5;3;0;0;1;1;0;0;0;0;418150,202700000020000;5273760,533599999700000;7,910885283000000;47,612079411000003
25024;25025;08;2;26;096;2016;02;07;6;3;5;3;1;0;1;1;0;0;0;0;476121,395399999980000;5489325,031899999800000;8,669841989000000;49,556054148000001
25045;25046;08;1;21;000;2016;02;08;6;2;5;3;0;1;1;1;0;0;0;0;515863,202999999980000;5441832,688000000100000;9,217443435000000;49,129122928999998
25055;25056;08;4;35;059;2016;02;13;5;3;3;6;0;0;1;0;0;0;0;1;513233,458900000030000;5291025,569600000000000;9,176627642000000;47,772458772000000
25065;25066;08;3;27;046;2016;02;10;4;3;6;7;0;0;0;1;1;0;0;0;480662,050700000020000;5324398,669700000400000;8,740398152999999;48,072569516000001
25074;25075;08;2;26;099;2016;02;06;6;3;6;4;2;0;0;1;1;0;0;0;482488,643500000010000;5479526,126500000200000;8,758312553000000;49,468133266999999
25075;25076;08;3;36;084;2016;02;06;6;3;6;4;1;0;0;1;1;0;0;0;405340,937700000010000;5277451,691399999900000;7,739683405000000;47,643538980999999
25081;25082;08;1;27;014;2016;02;15;4;3;0;1;0;0;1;0;0;0;0;0;577291,086499999980000;5443739,355100000300000;10,059735198000000;49,141615653999999
25088;25089;08;1;18;071;2016;02;07;4;3;5;3;0;0;1;1;0;0;0;0;508809,533999999990000;5419297,684000000400000;9,120266661000001;48,926549715000000
25094;25095;08;1;35;016;2016;02;19;2;2;6;4;2;0;0;1;1;0;0;0;591191,918900000050000;5385994,385499999900000;10,237405378000000;48,620369400999998
25095;25096;08;1;19;067;2016;02;06;6;3;5;2;1;1;1;1;0;0;0;0;539100,860200000000000;5406206,012900000400000;9,532537456000000;48,807611940999998
25100;25101;08;3;17;096;2016;02;10;7;3;5;3;0;1;1;1;0;0;0;0;421411,455000000020000;5369645,267199999700000;7,936665282000000;48,475023194999999
25103;25104;08;1;15;053;2016;02;09;7;3;6;7;0;1;0;1;1;0;0;0;484004,217000000000000;5379058,245000000100000;8,783190896000001;48,564413680999998
25110;25111;08;2;12;000;2016;02;06;3;2;6;4;2;1;0;1;1;0;0;0;452787,678599999980000;5429139,315999999600000;8,354341795000000;49,013338023000003
25142;25143;08;4;35;016;2016;02;06;2;3;5;3;2;0;1;1;0;0;0;0;532346,010299999970000;5279050,081199999900000;9,430829376000000;47,664034788000002
25155;25156;08;4;16;041;2016;02;07;2;2;5;2;0;1;1;1;0;0;0;0;506024,888500000000000;5375529,404799999700000;9,081611388000001;48,532842281999997
25165;25166;08;2;11;000;2016;02;08;6;2;1;6;0;1;1;1;0;0;0;0;442141,008600000000000;5403002,819799999700000;8,212456855999999;48,777335651999998
25171;25172;08;3;36;069;2016;02;13;2;3;0;7;0;0;0;1;1;0;0;0;406527,380200000010000;5267206,056900000200000;7,757660124000000;47,551544757999999
25173;25174;08;1;16;077;2016;02;15;2;3;0;7;0;0;1;0;0;1;0;0;514357,402699999980000;5389285,580400000300000;9,194956276999999;48,656460258000003
25174;25175;08;2;36;071;2016;02;07;3;3;1;1;0;1;0;1;1;0;0;0;471194,957400000010000;5418767,684700000100000;8,606798969000000;48,921174442999998
25191;25192;08;1;11;000;2016;02;08;2;3;5;3;0;0;1;1;0;0;0;0;515732,955100000020000;5405407,237800000200000;9,214249748000000;48,801457221000000
25192;25193;08;3;35;063;2016;02;17;4;3;3;6;0;0;1;1;0;0;0;0;494485,686700000020000;5287716,830900000400000;8,926442006000000;47,742800494999997
25194;25195;08;3;17;153;2016;02;07;3;2;5;3;2;1;1;1;0;0;0;0;419368,618800000000000;5387690,562800000400000;7,905534179000000;48,637076110999999
25209;25210;08;1;11;000;2016;02;05;3;2;2;6;2;1;1;1;0;0;0;0;516900,648099999990000;5399683,458399999900000;9,229915888000001;48,749936046000002
25223;25224;08;1;11;000;2016;02;17;6;2;0;1;1;1;1;0;0;0;0;0;512684,424999999990000;5406479,319000000100000;9,172768529000001;48,811171219999999
25243;25244;08;3;35;075;2016;02;20;7;2;6;4;2;1;0;1;1;0;0;0;487736,796500000000000;5289338,870400000400000;8,836369951000000;47,757301857999998
25246;25247;08;4;25;071;2016;02;19;7;2;6;4;2;1;0;1;1;0;0;0;546318,440399999960000;5369392,229799999900000;9,626715817999999;48,475952509999999
