OBJECTID;UIDENTSTLAE;ULAND;UREGBEZ;UKREIS;UGEMEINDE;UJAHR;UMONAT;USTUNDE;UWOCHENTAG;UKATEGORIE;UART;UTYP1;ULICHTVERH;IstRad;IstPKW;IstFuss;IstKrad;IstGkfz;IstSonstige;LINREFX;LINREFY;XGCSWGS84;YGCSWGS84;STRZUSTAND
156446;08201022231102261680;08;2;36;046;2020;10;14;5;3;6;4;0;0;1;1;0;0;0;484006,265599999580000;5418378,451400000600000;8,781692151000073;48,918136634000064;0
156448;08201020317300231740;08;3;17;026;2020;10;14;3;2;8;1;0;1;0;0;0;0;0;411068,214999999850000;5345063,098200000800000;7,801944596000055;48,252537621000045;0
156450;08201022222014239400;08;2;26;037;2020;10;21;5;3;6;6;2;0;1;1;0;0;0;465683,519700000060000;5470046,591600000900000;8,527198673000044;49,382151066000063;0
156451;08201028118000262770;08;1;15;045;2020;10;10;4;2;6;4;0;0;0;1;0;1;0;500495,493900000120000;5394117,635500000800000;9,006734024000025;48,700094790000037;1
156452;08201022222014239080;08;2;22;000;2020;10;16;5;3;6;4;0;0;0;1;1;0;0;465455,148000000040000;5476317,162000000500000;8,523506754000039;49,438539825000078;0
156453;08201022221400360210;08;2;21;000;2020;10;23;5;2;5;3;2;1;1;0;0;0;0;474259,801400000230000;5471619,939999999500000;8,645255234000047;49,396725904000050;1
156454;08201020317200288750;08;3;17;057;2020;10;17;3;3;0;7;0;1;0;0;0;0;0;413333,583300000060000;5374392,891400000100000;7,826405849000025;48,516664265000031;0
156457;08201028335100380610;08;3;35;043;2020;10;08;4;3;3;6;0;1;0;0;0;0;0;512335,149000000210000;5280649,490000000200000;9,164343979000023;47,679116969000063;0
156458;08201022212302237650;08;2;12;000;2020;10;07;5;3;5;3;0;1;1;0;0;0;0;455003,739099999890000;5429279,794399999100000;8,384630366000067;49,014767229000029;0
156459;08201022212010237640;08;2;15;107;2020;10;06;5;2;5;2;2;1;1;0;0;0;0;462437,618999999950000;5456519,754000000700000;8,483752994000042;49,260289052000076;0
156461;08201022119400241070;08;1;19;091;2020;10;12;5;3;5;3;0;1;1;0;0;0;0;527163,770899999890000;5406303,545600000800000;9,369970038000076;48,809125740000070;0
156462;08201022118300256180;08;1;18;003;2020;10;17;5;3;5;2;0;1;1;0;0;0;0;510513,054200000130000;5417538,129499999800000;9,143477495000070;48,910694669000065;0
156463;08201022118100253210;08;1;18;079;2020;10;11;5;3;0;7;0;1;0;0;0;0;0;507183,840499999930000;5422890,660100000000000;9,098136285000066;48,958892032000051;0
156464;08201020311010271010;08;3;11;000;2020;10;17;3;3;1;1;0;1;1;0;0;0;0;413086,995000000110000;5316839,888100000100000;7,834891515000038;47,998946645000046;0
156466;08201022118010270380;08;1;15;041;2020;10;21;5;2;0;7;2;1;0;0;0;0;0;494847,806099999700000;5402049,036200000000000;8,929879832000040;48,771424782000054;1
156468;08201028317010257270;08;3;17;145;2020;10;09;4;2;0;7;0;1;0;0;0;0;0;442260,641099999660000;5349587,784800000500000;8,221487902000035;48,296851635000053;1
156469;08201022118000274990;08;1;18;081;2020;10;14;5;2;0;1;0;1;0;0;0;0;0;518825,367999999780000;5412242,836100000900000;9,256675419000032;48,862862860000064;0
156474;08201028116010260240;08;1;16;056;2020;10;14;4;3;0;7;0;1;0;0;0;0;0;531216,871600000190000;5394922,035399999500000;9,424308517000043;48,706550144000062;1
156475;08201106119400320810;08;1;19;079;2020;11;12;6;3;6;4;0;0;1;1;0;0;0;522616,696000000460000;5408111,478000000100000;9,308139663000077;48,825571617000037;0
156476;08201102136300314930;08;1;36;007;2020;11;16;2;2;5;7;0;1;1;0;0;0;0;573081,839999999850000;5400547,160100000000000;9,994282377000047;48,753645961000075;0
156477;08201030435200290360;08;4;35;034;2020;10;08;6;3;5;3;0;1;1;0;0;0;0;531130,654900000430000;5284989,138900000600000;9,415065804000051;47,717530733000046;1
156481;08201030426100263490;08;4;26;021;2020;10;08;6;3;5;3;0;1;1;0;0;0;0;558040,499800000340000;5327692,560300000000000;9,779577811000024;48,099853804000077;1
156482;08201102417010305270;08;4;17;002;2020;11;14;2;2;5;3;0;1;1;0;0;0;0;490105,423000000420000;5347223,178700000000000;8,866638496000064;48,278135518000056;0
156485;08201105416100309740;08;4;16;048;2020;11;13;5;3;0;7;0;1;0;0;0;0;0;497379,459900000130000;5374999,491800000900000;8,964506242000027;48,528098452000052;0
156487;08201030421200291270;08;4;21;000;2020;10;10;6;3;5;3;0;1;1;0;0;0;0;573726,766900000160000;5361503,036900000600000;9,996130529000027;48,402371640000069;0
156488;08201104327100296970;08;3;27;050;2020;11;07;4;3;0;1;0;1;0;0;0;0;0;485950,029699999840000;5314876,892200000600000;8,811698367000076;47,987039662000029;1
156489;08201103226200315140;08;2;26;068;2020;11;19;3;3;6;4;2;0;1;1;0;0;0;468608,863099999730000;5460159,076199999100000;8,568280472000026;49,293372328000032;0
156490;08201103317100297030;08;3;17;001;2020;11;16;3;3;6;4;1;0;0;1;0;0;1;432449,502999999560000;5385506,736999999700000;8,083419962000050;48,618982736000078;1
156495;08201102115100294990;08;1;15;003;2020;11;11;2;3;6;7;0;0;1;1;0;0;0;500442,873300000090000;5391986,502299999800000;9,006016597000041;48,680922938000037;0
156496;08201030335100289610;08;3;35;043;2020;10;16;6;3;0;2;0;1;0;0;0;0;1;512689,583800000140000;5279305,009999999800000;9,169027104000065;47,667012930000055;0
156497;08201104221011330660;08;2;21;000;2020;11;10;4;3;3;6;0;1;0;0;0;1;0;476561,321000000460000;5472852,941099999500000;8,676900866000040;49,407909521000079;0
156499;08201106415100300040;08;4;15;050;2020;11;12;6;3;8;6;0;1;0;0;0;0;0;521384,879800000230000;5376153,098200000800000;9,289703599000063;48,538117678000049;0
156500;08201102222700308360;08;2;22;000;2020;11;18;2;3;0;7;2;1;0;0;0;0;0;462731,543499999680000;5481251,421599999100000;8,485475868000037;49,482760302000031;0
156502;08201031222500458750;08;2;22;000;2020;10;18;7;3;5;3;2;1;1;0;0;0;0;463331,057799999600000;5478244,328999999900000;8,494030998000028;49,455749433000051;1
156504;08201101117400308990;08;1;17;055;2020;11;17;1;3;6;7;2;0;1;1;0;0;0;544895,336000000130000;5398607,430999999900000;9,610621921000075;48,738867613000082;1
156505;08201030327200267150;08;3;27;046;2020;10;17;6;2;6;7;1;0;1;1;0;0;0;481169,351599999700000;5323989,146500000700000;8,747226377000061;48,068900224000060;0
156506;08201102317500294470;08;3;17;047;2020;11;10;2;3;1;5;0;1;1;0;0;0;0;419479,319199999790000;5364222,355200000100000;7,911570635000032;48,426000435000049;0
156507;08201030327100275870;08;3;27;016;2020;10;06;6;3;0;7;0;1;0;0;0;0;0;494905,268600000070000;5318714,695299999800000;8,931673232000037;48,021703087000049;1
156509;08201101421200294170;08;4;21;000;2020;11;15;1;3;0;1;0;1;0;0;0;0;0;572944,431499999950000;5360899,703999999900000;9,985457105000023;48,397035543000072;1
156510;08201030326200276340;08;3;26;074;2020;10;08;6;2;0;1;0;1;0;0;0;0;0;466873,800099999640000;5323264,026399999900000;8,555390612000053;48,061794089000045;1
156512;08201103128300297790;08;1;28;039;2020;11;15;3;2;6;7;0;0;1;1;0;0;0;523585,327200000170000;5511683,996799999800000;9,327449680000029;49,757172077000064;0
156513;08201106311200334470;08;3;11;000;2020;11;16;6;3;1;5;0;1;1;0;0;0;0;413860,083200000230000;5315989,184800000900000;7,845423679000021;47,991398894000042;0
156515;08201030317300274610;08;3;17;065;2020;10;11;6;3;6;7;0;0;1;1;0;0;0;416395,362499999810000;5354685,327999999700000;7,871789485000022;48,339814623000052;0
156517;08201105119100299150;08;1;19;003;2020;11;10;5;3;6;2;0;0;1;1;0;0;0;534093,955299999560000;5417647,583399999900000;9,465301040000043;48,910829910000075;0
156519;08201030317200282820;08;3;17;057;2020;10;06;6;3;0;7;1;1;0;0;0;0;0;415804,102500000040000;5386427,171900000400000;7,857416971000021;48,625242795000077;1
156521;08201103118200319420;08;1;18;080;2020;11;07;3;3;5;2;0;1;0;0;0;0;0;509459,118400000040000;5408646,292500000400000;9,128888268000026;48,830722511000033;1
156522;08201106231000309510;08;2;31;000;2020;11;07;6;3;6;2;0;0;1;1;0;0;0;477496,499800000340000;5414540,222600000000000;8,693049191000057;48,883406887000035;0
156524;08201102128100302850;08;1;28;007;2020;11;16;2;3;5;3;0;1;0;0;1;0;0;559826,413300000130000;5480673,506500000100000;9,825841700000069;49,475758257000052;0
156525;08201030311200285370;08;3;11;000;2020;10;16;6;3;0;3;0;1;1;0;0;0;0;413739,538099999540000;5319109,524800000700000;7,843180754000059;48,019451174000039;0
156527;08201105111240299010;08;1;11;000;2020;11;06;5;3;5;3;2;1;1;0;0;0;0;515123,229000000280000;5402523,270300000900000;9,205840476000049;48,775528500000064;0
156528;08201103335100296800;08;3;35;043;2020;11;16;3;2;0;1;0;1;0;0;0;0;0;513363,630300000310000;5278240,797499999400000;9,177972910000051;47,657423913000059;1
156530;08201102416100294630;08;4;16;036;2020;11;14;2;3;6;7;0;0;1;1;0;0;0;494980,171199999750000;5369179,781700000200000;8,932079216000034;48,475727455000026;0
156531;08201030311010264660;08;3;36;081;2020;10;15;6;2;5;3;0;1;1;0;0;0;0;411108,508399999700000;5277588,252699999100000;7,816429213000049;47,645585260000075;0
156532;08201106212010336530;08;2;12;000;2020;11;14;6;3;2;6;0;1;0;0;0;0;1;461123,286799999890000;5427462,803500000400000;8,468491323000023;48,998838959000068;0
156534;08201102115400294350;08;1;15;045;2020;11;06;2;3;0;1;1;1;0;0;0;0;0;501293,862999999900000;5395659,392000000900000;9,017589114000032;48,713963403000037;1
156536;08201102426010307620;08;4;26;100;2020;11;13;2;3;0;1;0;1;0;0;0;0;0;576709,157800000160000;5318060,038200000300000;10,028563817000077;48,011228626000047;0
156538;08201106222200299740;08;2;22;000;2020;11;07;6;2;0;7;0;1;0;0;0;0;0;461709,373999999840000;5482443,020800000100000;8,471249114000045;49,493414477000044;2
156540;08201102118300296370;08;1;18;046;2020;11;13;2;3;5;3;0;1;1;0;0;0;0;514586,369199999610000;5411909,100999999800000;9,198867101000076;48,859974826000041;0
156542;08201104416200304880;08;4;16;041;2020;11;21;4;3;0;7;2;1;0;0;0;0;0;500198,505099999720000;5370205,900900000700000;9,002686361000031;48,484978875000081;0
156545;08201030226200285290;08;2;26;032;2020;10;14;6;3;6;4;0;0;1;1;0;0;0;466501,278199999590000;5462929,287699999300000;8,539063614000042;49,318178034000027;0
156549;08201104215102297870;08;2;15;090;2020;11;10;4;2;5;3;0;1;1;0;0;0;0;465071,078999999910000;5433911,700600000100000;8,521906602000058;49,057084461000045;0
156551;08201104317000341580;08;3;17;065;2020;11;09;4;3;0;7;0;1;0;0;0;0;0;416469,144899999720000;5354997,433599999200000;7,872723043000065;48,342631744000073;0
156553;08201102311010301330;08;3;11;000;2020;11;11;2;3;1;5;0;1;1;0;0;0;0;409733,654199999760000;5316977,999500000800000;7,789919586000053;47,999724297000057;0
156554;08201030222500266350;08;2;22;000;2020;10;11;6;3;3;2;0;1;1;0;0;0;0;461781,524699999950000;5479241,068499999100000;8,472554797000043;49,464619115000062;1
156555;08201105221400307010;08;2;21;000;2020;11;15;5;2;1;5;0;1;0;0;0;0;1;476128,647300000300000;5472760,854399999600000;8,670942154000045;49,407064397000056;0
156559;08201103119300313640;08;1;19;067;2020;11;07;3;3;0;7;0;1;0;0;0;0;0;538709,341900000350000;5406297,267599999900000;9,527213982000035;48,808457336000060;1
156561;08201102212102301930;08;2;12;000;2020;11;13;2;3;3;6;0;1;1;0;0;0;0;461577,261300000360000;5426719,794700000400000;8,474767900000074;48,992183836000038;0
156562;08201030222014275840;08;2;22;000;2020;10;17;6;2;6;4;2;0;1;1;0;0;0;463602,089900000020000;5485484,242900000900000;8,497104008000065;49,520885180000050;0
156563;08201031215402286410;08;2;15;009;2020;10;14;7;2;0;1;0;1;0;0;0;0;0;471513,700000000190000;5441621,094000000500000;8,609544818000074;49,126764083000069;0
156564;08201106326200339630;08;3;26;074;2020;11;17;6;3;6;4;1;0;1;1;0;0;0;464725,075899999590000;5322883,888100000100000;8,526583462000076;48,058258857000055;0
156566;08201030212010285400;08;2;12;000;2020;10;16;6;3;6;7;2;0;1;1;0;0;0;455751,491600000300000;5428573,936699999500000;8,394932989000040;49,008472052000059;0
156567;08201031212010285330;08;2;12;000;2020;10;23;7;3;4;6;2;1;0;0;0;0;0;458687,572200000290000;5428240,995400000400000;8,435113574000070;49,005680732000030;0
156568;08201105126100319060;08;1;26;046;2020;11;12;5;3;6;4;0;0;1;1;0;0;0;549658,565100000240000;5458799,536200000000000;9,682765675000042;49,279932285000029;0
156571;08201031436200278130;08;4;36;064;2020;10;19;7;3;0;1;2;1;0;0;0;0;0;545267,625500000080000;5290774,167099999300000;9,604147210000065;47,768742660000044;0
156573;08201106226600325970;08;2;26;096;2020;11;14;6;3;3;6;0;1;1;0;0;0;0;475644,144700000060000;5487674,404600000000000;8,663345434000064;49,541188398000031;0
156575;08201102119400312920;08;1;19;079;2020;11;17;2;3;3;6;0;1;1;0;0;0;0;522647,017500000070000;5408115,089400000900000;9,308552969000061;48,825603000000058;0
156576;08201030212000285080;08;2;15;109;2020;10;12;6;3;1;7;0;1;1;0;0;0;0;462226,970999999900000;5438862,574300000400000;8,482516702000055;49,101450371000055;0
156577;08201031212010278030;08;2;12;000;2020;10;10;7;3;0;7;0;1;0;0;0;0;0;452828,662100000310000;5428721,610300000800000;8,354950777000056;49,009583884000051;0
156579;08201031436100288460;08;4;36;055;2020;10;14;7;3;0;7;0;1;0;0;0;0;0;578026,659099999820000;5292079,839800000200000;10,041528833000029;47,777354918000071;0
156583;08201103417200296160;08;4;17;002;2020;11;07;3;3;5;3;1;1;1;0;0;0;0;488210,777400000020000;5347784,786399999600000;8,841086427000050;48,283155692000037;1
156584;08201030136300293940;08;1;36;065;2020;10;16;6;3;5;3;0;1;0;0;0;0;1;558961,091000000010000;5405795,096000000800000;9,802943443000061;48,802348876000053;0
156586;08201030136100285020;08;1;36;021;2020;10;15;6;3;6;2;0;0;1;1;0;0;0;575635,126899999570000;5406862,868400000000000;10,030176265000023;48,810147710000081;0
156588;08201105421200298590;08;4;21;000;2020;11;15;5;3;0;1;0;1;0;0;0;0;0;573794,693400000220000;5361958,471899999300000;9,997128229000055;48,406460415000026;0
156590;08201030119100276660;08;1;19;008;2020;10;15;6;3;5;3;0;1;1;0;0;0;0;530862,568799999540000;5422730,107200000400000;9,421586451000053;48,956719123000028;0
156592;08201031415100287560;08;4;15;014;2020;10;14;7;3;0;7;0;1;0;0;0;0;0;524917,067800000310000;5375520,798900000800000;9,337515969000037;48,532299043000080;0
156594;08201102317500308350;08;3;17;034;2020;11;17;2;3;0;7;1;1;0;0;0;0;0;426606,367499999700000;5361999,465700000500000;8,008282967000071;48,406875994000075;0
156600;08201105231000333580;08;2;31;000;2020;11;17;5;1;6;3;1;0;0;1;0;0;1;478633,295900000260000;5416131,860400000600000;8,708471800000041;48,897764969000036;0
156601;08201102115100303210;08;1;15;024;2020;11;16;2;3;5;2;0;1;1;0;0;0;0;500864,738099999730000;5387296,323799999400000;9,011737986000071;48,638728947000061;0
156603;08201104311010298000;08;3;11;000;2020;11;18;4;3;0;7;2;1;0;0;0;0;0;411013,816100000400000;5314691,954700000600000;7,807550999000057;47,979340227000080;0
156605;08201103222200313490;08;2;22;000;2020;11;08;3;3;1;5;0;1;1;0;0;0;0;461528,715800000350000;5481795,710899999400000;8,468817542000068;49,487580844000036;1
156607;08201102222700311340;08;2;22;000;2020;11;12;2;3;5;3;0;1;1;0;0;0;0;462205,212899999690000;5482047,008199999100000;8,478133665000030;49,489883644000031;0
156610;08201105212302300780;08;2;12;000;2020;11;14;5;3;0;7;0;1;0;0;0;0;0;456195,295199999590000;5428709,954099999700000;8,400986663000026;49,009727206000036;0
156611;08201101127202295240;08;1;27;014;2020;11;18;1;3;5;3;2;1;1;0;0;0;0;579030,114299999550000;5442668,711899999500000;10,083364621000044;49,131765230000042;1
156612;08201029426100282720;08;4;26;021;2020;10;11;5;3;0;1;0;1;0;0;0;0;0;557721,963999999690000;5328367,302999999400000;9,775391058000025;48,105952868000031;1
156613;08201104119400307360;08;1;19;079;2020;11;18;4;3;5;3;2;1;1;0;0;0;0;523026,936200000350000;5408916,639399999800000;9,313774088000059;48,832799573000045;0
156614;08201101426300296940;08;4;26;013;2020;11;19;1;3;1;7;2;1;1;0;0;0;0;545622,336199999790000;5323492,956399999600000;9,612344441000062;48,063082314000042;1
156615;08201029416200262400;08;4;16;025;2020;10;23;5;3;5;3;2;1;1;0;0;0;0;504036,106999999840000;5361446,247999999700000;9,054536018000022;48,406159883000043;1
156616;08201104128300303660;08;1;28;131;2020;11;07;4;3;0;1;1;1;0;0;0;0;0;537680,909300000410000;5510263,074400000300000;9,523002923000036;49,743673878000038;0
156618;08201106317500301040;08;3;17;096;2020;11;13;6;3;5;3;0;1;1;0;0;0;0;421990,768799999730000;5370717,865000000200000;7,944302043000050;48,484743252000044;0
156621;08201031119100280310;08;1;19;008;2020;10;13;7;3;6;4;0;1;0;1;0;0;0;531440,290900000370000;5421713,545700000600000;9,429399490000037;48,947545596000055;0
156623;08201031317500286400;08;3;17;096;2020;10;16;7;3;0;7;0;1;0;0;0;0;0;420432,235299999830000;5368241,065400000700000;7,923685625000076;48,462269439000067;0
156624;08201103436400313960;08;4;36;082;2020;11;18;3;3;1;5;2;1;1;0;0;0;0;547409,058000000190000;5294751,911000000300000;9,633159761000059;47,804376332000061;1
156625;08201031317500285030;08;3;17;096;2020;10;10;7;3;5;3;0;1;1;0;0;0;0;420688,321200000120000;5369114,915200000600000;7,926983369000027;48,470161949000044;0
156626;08201102436100301820;08;4;36;055;2020;11;15;2;3;6;4;0;0;1;1;0;0;0;577192,937599999830000;5298759,652899999200000;10,031591223000021;47,837547165000046;0
156627;08201106222301380240;08;2;22;000;2020;11;07;6;3;5;3;0;1;1;0;0;0;0;466647,792500000450000;5481422,301100000700000;8,539526803000058;49,484525134000080;0
156630;08201106311010299620;08;3;15;047;2020;11;06;6;3;4;2;1;1;1;0;0;0;0;415326,217100000010000;5320932,145999999700000;7,864094722000061;48,036058610000055;0
156633;08201029311010380720;08;3;15;064;2020;10;10;5;3;0;6;0;1;1;0;0;0;0;421792,915799999610000;5313352,409700000700000;7,952212167000027;47,968698660000030;0
156635;08201105111500319000;08;1;11;000;2020;11;16;5;3;6;4;0;0;1;1;0;0;0;506556,986499999650000;5405923,101399999100000;9,089300869000056;48,806262410000045;0
156637;08201029311010262490;08;3;15;047;2020;10;07;5;3;0;7;0;1;0;0;0;0;0;415177,848799999800000;5321254,379400000000000;7,862040920000027;48,038937519000058;1
156638;08201102416200294810;08;4;16;041;2020;11;09;2;3;0;7;0;1;0;0;0;0;0;504364,377399999650000;5374799,800200000400000;9,059110962000034;48,526292251000029;0
156640;08201106212402312260;08;2;12;000;2020;11;17;6;3;2;6;2;1;0;0;0;0;1;456826,071100000290000;5427515,894899999700000;8,409738769000057;48,999030941000058;0
156641;08201105416100299860;08;4;16;006;2020;11;17;5;3;5;3;2;1;1;0;0;0;0;498291,275000000370000;5360210,906999999700000;8,976916673000062;48,395056675000035;0
156642;08201102116200302050;08;1;16;077;2020;11;16;2;3;5;2;1;1;1;0;0;0;0;515870,990299999710000;5389012,933399999500000;9,215498380000042;48,653970883000056;0
156645;08201031317200284550;08;3;17;141;2020;10;22;7;3;8;7;2;1;0;0;0;0;0;419786,701100000180000;5380523,089600000500000;7,912593072000050;48,572661251000056;0
156646;08201102119200300060;08;1;19;020;2020;11;10;2;3;0;1;0;1;0;0;0;0;0;520264,118700000460000;5406736,368100000500000;9,276019613000074;48,813282627000035;0
156648;08201104417300298840;08;4;17;031;2020;11;12;4;3;6;4;0;0;1;1;0;0;0;498401,474600000310000;5354730,510399999100000;8,978426206000052;48,345752006000055;0
156653;08201105226100307950;08;2;26;013;2020;11;11;5;3;5;2;0;1;1;0;0;0;0;499098,323200000450000;5478725,417099999300000;8,987557044000027;49,461182803000042;0
156656;08201104221011297260;08;2;21;000;2020;11;15;4;3;4;2;0;1;1;0;0;0;0;476900,791899999600000;5472337,140699999400000;8,681610354000043;49,403282959000080;0
156658;08201106336300312320;08;3;36;081;2020;11;18;6;2;0;7;2;1;0;0;0;0;0;411494,068400000220000;5278048,932399999400000;7,821468503000062;47,649782299000037;0
156661;08201103222800313900;08;2;22;000;2020;11;16;3;3;5;3;0;1;1;0;0;0;0;462797,855000000450000;5486027,524000000200000;8,485941441000023;49,525722857000062;0
156662;08201102311010374260;08;3;11;000;2020;11;14;2;3;1;5;0;1;0;0;0;0;1;414774,125300000420000;5318518,851399999100000;7,857169928000076;48,014276711000036;0
156663;08201029222014263950;08;2;22;000;2020;10;16;5;2;5;3;0;1;1;0;0;0;0;464363,658800000320000;5484445,156999999700000;8,507719719000022;49,511584401000050;1
156666;08201029221011280950;08;2;26;095;2020;10;14;5;2;6;6;0;0;0;1;0;1;0;474602,817300000230000;5460173,778500000000000;8,650712060000046;49,293783139000027;1
156667;08201104128100298960;08;1;28;007;2020;11;16;4;2;0;1;0;1;0;0;0;0;0;556364,552099999970000;5482644,278400000200000;9,778340016000072;49,493814720000046;0
156671;08201102215302295340;08;2;15;025;2020;11;15;2;3;0;7;0;1;0;0;0;0;0;475177,553999999540000;5434872,824799999600000;8,660178067000061;49,066220242000043;0
156673;08201031116010277040;08;1;16;080;2020;10;08;7;3;6;7;0;0;0;1;0;0;1;519942,592799999750000;5396344,445100000100000;9,271136387000070;48,719808521000061;0
156674;08201105116200309440;08;1;16;080;2020;11;15;5;3;5;3;0;1;1;0;0;0;0;518651,846199999560000;5397596,061499999800000;9,253644399000052;48,731107968000060;0
156675;08201031111500287460;08;1;11;000;2020;10;19;7;3;4;1;2;1;1;0;0;0;0;512431,495099999940000;5408617,527499999900000;9,169388311000034;48,830411352000056;0
156676;08201105211100309540;08;2;11;000;2020;11;09;5;3;6;2;0;0;1;1;0;0;0;442489,656100000250000;5406256,324400000300000;8,216746547000071;48,806633583000064;0
156678;08201104119300314410;08;1;19;067;2020;11;11;4;3;0;7;0;1;0;0;0;0;0;537746,612800000240000;5405956,566999999800000;9,514071022000053;48,805451767000079;0
156681;08201106111500325840;08;1;11;000;2020;11;15;6;3;5;2;0;1;0;0;0;0;0;513184,501299999650000;5402380,003900000800000;9,179448235000052;48,774283792000062;0
156682;08201102128100302100;08;1;28;006;2020;11;16;2;3;0;7;0;1;0;0;0;0;0;550718,867399999870000;5475225,017000000900000;9,699434581000048;49,427582469000072;0
156685;08201104436400296850;08;4;36;082;2020;11;06;4;2;6;4;2;0;1;1;0;0;0;548210,761800000440000;5295839,917099999300000;9,643987024000069;47,814105481000070;1
156686;08201103325202297780;08;3;25;060;2020;11;16;3;3;0;7;2;1;1;0;0;0;0;469562,289499999960000;5339023,150100000200000;8,590347497000039;48,203708922000033;1
156688;08201029121400281790;08;1;25;108;2020;10;20;5;3;0;3;2;1;1;0;0;0;0;494836,387799999680000;5433523,992900000900000;8,929326181000022;49,054565408000030;0
156690;08201103435200298410;08;4;35;066;2020;11;11;3;2;4;2;0;1;1;0;0;0;0;519436,181800000370000;5287510,112500000700000;9,259257787000024;47,740671270000064;1
156691;08201029118300284830;08;1;18;046;2020;10;19;5;3;6;2;2;0;1;1;0;0;0;513219,735600000250000;5411859,471200000500000;9,180233241000053;48,859558997000079;1
156692;08201102425000314580;08;4;25;033;2020;11;18;2;3;5;3;2;1;1;0;0;0;0;554196,686400000010000;5348314,967499999300000;9,730586296000070;48,285714779000045;0
156693;08201029118000271810;08;1;15;021;2020;10;16;5;2;5;3;0;1;1;0;0;0;0;491501,018500000240000;5381340,347699999800000;8,884756644000049;48,585090576000027;0
156695;08201105425000305680;08;4;25;033;2020;11;08;5;3;6;7;0;0;1;1;0;0;0;554167,255199999550000;5348286,942500000800000;9,730185995000056;48,285465186000067;0
156698;08201104335100380100;08;3;35;002;2020;11;13;4;3;5;3;0;1;1;0;0;0;0;507605,064299999740000;5284169,350199999300000;9,101385496000034;47,710860407000041;0
156702;08201105222500298560;08;2;22;000;2020;11;12;5;3;5;7;0;1;1;0;0;0;0;462497,018199999820000;5478059,547399999600000;8,482540657000072;49,454036493000046;0
156706;08201105311010300260;08;3;11;000;2020;11;15;5;3;0;1;0;1;0;0;0;0;0;414075,949000000020000;5315241,153000000900000;7,848466140000028;47,984699101000047;0
156709;08201104316100297310;08;3;16;011;2020;11;13;4;3;4;7;0;1;0;0;0;0;0;414449,907200000250000;5330174,884299999100000;7,850490619000027;48,119082581000043;0
156710;08201103222301299490;08;2;22;000;2020;11;13;3;3;5;3;0;1;1;0;0;0;0;463242,405799999830000;5483168,313100000800000;8,492350209000051;49,500032926000074;0
156712;08201102226700296530;08;2;26;098;2020;11;13;2;3;5;3;0;1;1;0;0;0;0;476640,881299999540000;5459709,407199999300000;8,678768252000054;49,289687432000051;0
156713;08201029111500274640;08;1;11;000;2020;10;18;5;3;6;7;2;0;1;1;0;0;0;511675,203099999580000;5396294,238700000600000;9,158733433000066;48,719566530000066;1
156717;08201104121600317990;08;1;25;102;2020;11;12;4;3;6;4;0;0;1;1;0;0;0;520774,531100000250000;5444068,822399999900000;9,284879518000025;49,149091188000057;0
156718;08201103118600302730;08;1;18;073;2020;11;10;3;3;6;4;0;1;0;1;0;0;0;496956,068599999880000;5420095,541999999400000;8,958438629000057;48,933782241000074;1
156720;08201103135200296770;08;1;35;019;2020;11;17;3;3;6;4;2;1;0;1;0;0;0;583102,736399999820000;5392456,304800000000000;10,128961460000028;48,679617518000043;1
156722;08201102221011381700;08;2;21;000;2020;11;07;2;3;3;2;1;1;0;0;0;0;1;477282,411799999890000;5471488,173699999200000;8,686918905000027;49,395660986000053;0
156724;08201030435200380050;08;4;35;010;2020;10;17;6;3;4;2;1;1;1;0;0;0;0;520450,392500000070000;5283999,710400000200000;9,272621260000051;47,709055005000039;0
156725;08201105121500330850;08;1;25;005;2020;11;06;5;3;6;4;2;0;1;1;0;0;0;515847,717899999580000;5453067,833799999200000;9,217673945000058;49,230186501000048;0
156726;08201101111240294240;08;1;11;000;2020;11;14;1;3;0;7;0;1;0;0;0;0;0;514623,412200000140000;5404052,040300000500000;9,199091960000033;48,789293116000067;0
156727;08201031311400288280;08;3;15;108;2020;10;13;7;3;0;6;0;1;1;0;0;0;0;407072,505300000310000;5301989,093399999700000;7,757488200000068;47,864515237000035;1
156728;08201104111500303410;08;1;11;000;2020;11;11;4;3;5;3;0;1;1;0;0;0;0;508322,878999999720000;5406743,028000000900000;9,113367484000037;48,813617245000046;0
156729;08201031311010286620;08;3;11;000;2020;10;15;7;3;3;6;0;1;1;0;0;0;0;409540,320000000300000;5317118,420700000600000;7,787298806000024;48,000960081000073;0
156730;08201103116500296330;08;1;16;049;2020;11;07;3;2;5;3;1;1;1;0;0;0;0;524809,626000000160000;5387645,162300000000000;9,336784604000059;48,641375400000072;1
156731;08201106226200309130;08;2;26;068;2020;11;13;6;3;0;1;0;1;0;0;0;0;0;468273,107800000350000;5460204,231200000300000;8,563659414000028;49,293761149000034;0
156733;08201102119200302300;08;1;19;020;2020;11;12;2;3;0;1;0;1;0;0;0;0;0;520386,501899999570000;5406662,388299999800000;9,277682911000056;48,812613115000033;0
156734;08201028436500258570;08;4;36;055;2020;10;18;4;1;6;2;2;0;0;1;0;0;1;572459,668300000020000;5295717,875700000700000;9,967837538000026;47,810733713000047;1
156737;08201113226500329830;08;2;26;085;2020;11;13;6;3;5;3;0;1;1;0;0;0;0;492209,709200000390000;5454393,448999999100000;8,892971564000050;49,242266240000049;0
