OBJECTID_1;ULAND;UREGBEZ;UKREIS;UGEMEINDE;UJAHR;UMONAT;USTUNDE;UWOCHENTAG;UKATEGORIE;UART;UTYP1;ULICHTVERH;IstRad;IstPKW;IstFuss;IstKrad;IstGkfz;IstSonstig;STRZUSTAND;LINREFX;LINREFY;XGCSWGS84;YGCSWGS84
55709;08;1;15;051;2018;10;07;3;2;5;3;0;1;1;0;0;0;0;0;501891,169100000000000;5384753,948900000200000;9,025659198000028;48,615854971000033
55724;08;2;15;111;2018;10;13;1;2;0;7;0;1;0;0;0;0;0;0;460189,304599999970000;5446433,075600000100000;8,453854724000053;49,169418492000034
55730;08;1;11;000;2018;10;14;7;3;6;2;0;0;1;1;0;0;0;0;514839,429000000000000;5403625,844999999700000;9,202017533000060;48,785453991000054
55731;08;4;35;034;2018;10;12;3;3;3;6;0;1;0;0;0;0;1;0;530154,880699999980000;5286475,788400000000000;9,402159060000031;47,730953031000070
55733;08;1;11;000;2018;10;16;7;3;5;3;0;1;0;0;0;0;1;0;515587,860200000000000;5408541,042700000100000;9,212392933000047;48,829652096000075
55739;08;1;11;000;2018;10;13;7;3;3;6;0;1;0;0;1;0;0;0;507878,082999999980000;5396910,475999999800000;9,107120531000021;48,725169776000030
55744;08;3;36;081;2018;10;16;7;2;3;6;0;1;0;0;0;0;0;0;410096,418100000010000;5280336,084499999900000;7,802391265000040;47,670164295000063
55747;08;4;26;008;2018;10;18;3;2;5;3;0;1;1;0;0;0;0;0;533800,493999999950000;5332577,689100000100000;9,454397189000076;48,145551328000067
55748;08;4;36;081;2018;10;17;6;3;5;3;0;1;1;0;0;0;0;0;563905,786199999970000;5281183,122899999800000;9,851462650000030;47,680876884000043
55750;08;2;22;000;2018;10;18;3;2;5;3;1;1;1;0;0;0;0;0;460921,533400000010000;5482435,114500000100000;8,460371197000029;49,493293130000040
55751;08;4;36;055;2018;10;11;6;3;6;4;0;0;1;1;0;0;0;0;575332,173500000030000;5297832,903400000200000;10,006567097000072;47,829430807000051
55755;08;2;36;072;2018;10;05;3;3;5;3;2;1;1;0;0;0;0;0;466099,357399999980000;5410189,575899999600000;8,537955435000072;48,843751901000076
55764;08;3;16;056;2018;10;18;7;2;0;1;1;1;0;0;0;0;0;0;425307,717200000010000;5325565,155399999600000;7,997165545000030;48,078981626000029
55773;08;3;17;102;2018;10;16;7;3;4;1;0;1;1;0;0;0;0;0;440019,612299999980000;5376832,258700000100000;8,187377677000029;48,541724249000026
55774;08;4;25;123;2018;10;16;6;3;5;7;0;1;1;0;0;0;0;0;545432,418500000030000;5343226,500199999700000;9,611902589000067;48,240627442000061
55777;08;4;36;055;2018;10;15;2;3;3;2;0;1;1;0;0;0;0;0;577287,653999999980000;5297243,078999999900000;10,032586084000059;47,823892701000034
55781;08;1;18;011;2018;10;13;4;2;5;3;0;1;1;0;0;0;0;0;505193,353000000000000;5408431,292999999600000;9,070761048000065;48,828838731000076
55783;08;3;17;146;2018;10;13;1;2;0;1;0;1;0;0;0;0;0;0;430418,806999999970000;5355137,368099999600000;8,060926373000029;48,345581234000065
55786;08;1;21;000;2018;10;14;2;3;4;2;0;1;1;0;0;0;0;0;513918,638400000000000;5443321,597199999700000;9,190840065000032;49,142563316000064
55795;08;3;35;043;2018;10;07;6;3;5;3;0;1;0;0;1;0;0;0;513560,591100000020000;5279445,785299999600000;9,180633361000048;47,668261901000051
55811;08;2;15;109;2018;10;09;1;3;0;2;0;1;0;0;1;0;0;0;464601,352100000020000;5437959,536200000000000;8,515123139000025;49,093468644000041
55815;08;3;17;145;2018;10;20;6;2;0;7;2;1;0;0;0;0;0;0;441844,379000000020000;5347762,306300000300000;8,216127264000022;48,280391704000067
55816;08;3;17;096;2018;10;17;6;3;5;3;0;1;1;0;0;0;0;0;422175,925800000030000;5369656,304999999700000;7,947004998000068;48,475217567000072
55817;08;2;26;003;2018;10;09;1;2;4;2;0;1;1;0;0;0;0;0;463302,840900000010000;5461578,578999999900000;8,495179577000044;49,305844812000032
55821;08;4;17;002;2018;10;13;7;3;5;3;0;1;1;0;0;0;0;0;488866,558000000020000;5347952,947999999900000;8,849921599000027;48,284680468000033
55825;08;3;17;001;2018;10;06;6;3;5;3;1;1;1;0;0;0;0;0;431539,806099999990000;5387808,009200000200000;8,070698084000071;48,639583821000031
55829;08;1;36;042;2018;10;12;1;3;0;1;0;1;0;0;0;0;0;0;551592,700599999980000;5407474,440299999900000;9,702818843000046;48,818110251000064
55836;08;3;35;043;2018;10;12;7;3;6;4;0;1;0;1;0;0;0;0;514076,652100000010000;5279676,957000000400000;9,187514946000022;47,670330878000073
55840;08;4;15;078;2018;10;14;7;3;6;3;0;0;1;1;0;0;0;0;528612,552499999990000;5371305,204099999700000;9,387283176000040;48,494217184000036
55841;08;4;35;010;2018;10;10;1;3;0;1;0;1;0;0;0;0;0;0;519982,225800000010000;5283839,244699999700000;9,266372910000030;47,707625864000079
55843;08;4;35;016;2018;10;16;3;3;0;3;0;1;1;0;0;0;0;0;531369,378900000010000;5279608,252200000000000;9,417861678000065;47,669105023000043
55846;08;2;26;084;2018;10;19;3;3;5;3;2;1;1;0;0;0;0;0;468224,895800000000000;5471343,880500000000000;8,562108112000033;49,393957736000061
55849;08;2;36;074;2018;10;13;7;3;2;6;0;1;1;0;0;0;0;0;473757,501500000010000;5419812,984000000200000;8,641710766000074;48,930691438000053
55856;08;3;36;105;2018;10;14;7;2;5;3;0;1;1;0;0;0;0;0;401785,747900000020000;5266948,175200000400000;7,694713385000057;47,548525106000056
55858;08;3;16;036;2018;10;15;6;2;5;3;0;1;1;0;0;0;0;0;414134,224400000010000;5327462,258700000100000;7,846795831000065;48,094639488000041
55859;08;3;35;098;2018;10;13;3;2;0;1;0;1;0;0;0;0;0;0;499362,794500000020000;5294311,927600000100000;8,991490340000041;47,802163435000068
55870;08;2;15;009;2018;10;06;3;3;4;6;2;1;0;0;1;0;0;0;471393,297800000000000;5443225,958700000300000;8,607780656000045;49,141194562000067
55875;08;1;18;040;2018;10;12;2;3;6;4;0;0;1;1;0;0;0;0;510884,472400000030000;5431255,099800000000000;9,148913475000029;49,034081034000053
55876;08;3;26;012;2018;10;15;2;3;0;7;0;1;0;0;0;0;0;0;462707,354600000020000;5310085,327200000200000;8,500617685000066;47,942997446000049
55880;08;3;26;006;2018;10;14;1;2;0;7;0;1;0;0;0;0;1;0;455340,239500000030000;5308637,572999999900000;8,402120625000066;47,929500991000054
55881;08;2;22;000;2018;10;15;6;3;5;3;0;1;1;0;0;0;0;0;463827,389000000020000;5485882,865799999800000;8,500180209000064;49,524484063000045
55893;08;3;16;003;2018;10;17;2;2;2;6;0;1;1;0;0;0;0;0;432181,868399999980000;5340045,679200000100000;8,087139572000069;48,210014154000078
55901;08;1;18;063;2018;10;06;4;2;6;4;2;1;0;1;0;0;0;0;515023,226499999990000;5422953,381299999500000;9,205229563000046;48,959315438000033
55905;08;3;36;084;2018;10;10;3;3;6;4;0;0;1;1;0;0;0;0;405349,944200000030000;5277442,031299999900000;7,739805381000053;47,643453400000055
55924;08;1;36;019;2018;10;18;6;2;1;1;0;1;1;0;0;0;0;0;582356,849099999990000;5424387,615299999700000;10,125242385000035;48,966911888000027
55934;08;1;35;019;2018;10;12;6;3;0;1;0;1;0;0;0;0;0;0;583904,642499999960000;5392421,957200000100000;10,139846249000072;48,679201320000061
55947;08;2;11;000;2018;10;20;7;2;6;4;2;0;1;1;0;0;0;0;443004,323900000020000;5402447,523600000000000;8,224283634000074;48,772420374000035
55948;08;1;17;014;2018;10;16;3;2;5;3;0;1;1;0;0;0;0;0;554214,897099999940000;5384590,303899999700000;9,735529477000057;48,612036856000032
55951;08;1;21;000;2018;10;11;6;2;5;3;0;1;1;0;0;0;0;0;515985,197099999990000;5445949,205699999800000;9,219278992000056;49,166149159000042
55953;08;4;35;045;2018;10;13;7;2;0;7;0;1;0;0;0;0;0;0;535722,777699999980000;5286619,058000000200000;9,476424352000038;47,731957842000043
55960;08;2;12;000;2018;10;17;3;3;5;2;0;1;1;0;0;0;0;0;451430,833199999990000;5431651,162100000300000;8,335486587000048;49,035826694000036
55963;08;1;15;044;2018;10;18;1;3;8;1;1;1;0;0;0;0;0;0;503902,063000000020000;5391359,701100000200000;9,053005039000027;48,675272121000035
55969;08;1;18;049;2018;10;13;6;3;6;2;0;0;1;1;0;0;0;0;519236,983200000020000;5420893,644899999700000;9,262695073000032;48,940670104000048
55971;08;1;18;048;2018;10;17;6;3;4;2;0;1;1;0;0;0;0;0;512668,978000000000000;5417223,148000000000000;9,172890681000069;48,907820828000069
55972;08;3;17;011;2018;10;15;1;2;5;2;0;1;0;0;1;0;0;0;427962,369699999980000;5354411,635599999700000;8,027903114000026;48,338777618000051
55989;08;1;15;045;2018;10;00;6;3;0;1;2;1;1;0;0;0;0;0;502481,707999999980000;5394873,243999999900000;9,033732261000068;48,706887564000056
55990;08;4;35;036;2018;10;13;7;3;4;6;0;1;0;0;0;0;0;0;519334,591499999980000;5282877,399199999900000;9,257697063000023;47,698991313000079
55995;08;1;16;033;2018;10;14;4;3;1;5;0;1;1;0;0;0;0;0;531460,322099999990000;5389278,717600000100000;9,427187947000050;48,655771380000033
56012;08;4;17;008;2018;10;13;7;3;0;7;0;1;0;0;0;0;0;0;493780,612399999980000;5351101,627100000200000;8,916116379000073;48,313075578000053
56017;08;4;36;064;2018;10;13;5;3;5;3;0;1;1;0;0;0;0;0;538229,473200000010000;5288506,761099999800000;9,510019960000022;47,748798309000051
56021;08;4;35;016;2018;10;15;5;3;0;1;0;1;0;0;0;0;0;0;538337,006599999960000;5283571,202499999700000;9,511019963000024;47,704385425000055
56030;08;4;25;020;2018;10;10;3;3;8;1;0;1;0;0;0;0;0;0;559216,988999999940000;5360813,362999999900000;9,800012336000066;48,397697715000049
56034;08;4;16;049;2018;10;09;5;3;3;6;0;1;1;0;0;0;0;0;491704,736500000000000;5369862,396200000300000;8,887747476000072;48,481833855000048
56039;08;3;36;105;2018;10;16;5;3;3;2;0;1;1;0;0;0;0;0;399993,639000000020000;5267267,950000000200000;7,670829714000035;47,551128129000062
56050;08;4;35;016;2018;10;18;5;3;5;3;0;1;1;0;0;0;0;0;535689,662699999990000;5279141,383600000300000;9,475370763000058;47,664680407000048
56053;08;3;26;061;2018;10;16;5;3;3;3;0;1;0;0;0;0;1;1;470722,956699999980000;5319831,981999999800000;8,607286235000061;48,031104608000078
56055;08;1;27;014;2018;10;13;7;3;2;6;0;1;1;0;0;0;0;0;578065,050500000010000;5442903,108400000300000;10,070183102000044;49,133996719000038
56058;08;3;26;074;2018;10;20;5;3;5;3;2;1;1;0;0;0;0;0;465161,092999999990000;5322136,816999999800000;8,532495790000041;48,051561567000078
56062;08;3;17;098;2018;10;11;2;3;5;3;0;1;1;0;0;0;0;0;437660,124000000010000;5369308,588000000500000;8,156538495000063;48,473815680000030
56064;08;3;17;096;2018;10;09;5;3;5;3;0;1;1;0;0;0;0;0;424920,488200000020000;5369393,406499999600000;7,984181195000076;48,473186515000066
56069;08;3;17;096;2018;10;17;5;3;0;7;0;1;0;0;0;0;0;0;424037,471499999990000;5370286,879400000000000;7,972073686000044;48,481117237000035
56070;08;1;25;006;2018;10;11;4;3;6;1;0;0;1;1;0;0;0;0;508693,330699999990000;5455364,717100000000000;9,119456074000027;49,250990842000078
56075;08;3;17;089;2018;10;13;5;3;1;3;0;1;1;0;0;0;0;0;431500,734300000010000;5376022,694699999900000;8,072110672000065;48,533569677000060
56085;08;1;15;021;2018;10;20;4;2;6;4;2;0;1;1;0;0;0;0;490227,152500000030000;5382601,809000000400000;8,867453813000054;48,596420396000042
56094;08;3;15;130;2018;10;12;3;2;5;3;0;1;0;0;0;1;0;0;407514,750699999980000;5301266,183699999900000;7,763554593000038;47,858076274000041
56096;08;2;26;099;2018;10;13;5;2;0;7;0;1;0;0;0;0;0;0;481571,113000000010000;5479088,644000000300000;8,745669520000035;49,464171047000036
56098;08;1;27;025;2018;10;17;3;2;6;4;1;0;0;1;1;0;0;0;556470,654199999990000;5427588,442200000400000;9,772044979000043;48,998610354000050
56104;08;4;36;082;2018;10;18;3;3;5;3;0;1;1;0;0;0;0;0;547553,640999999950000;5295298,304999999700000;9,635150511000063;47,809281539000040
56105;08;2;16;033;2018;10;07;5;3;5;3;0;1;1;0;0;0;0;0;446631,040099999980000;5414120,698699999600000;8,272120137000059;48,877744148000033
56108;08;2;16;063;2018;10;11;5;3;5;3;0;1;1;0;0;0;0;0;430113,756600000020000;5401906,133899999800000;8,048956731000033;48,766236469000035
56110;08;4;17;075;2018;10;14;7;2;0;1;0;1;0;0;0;0;0;0;508655,836799999990000;5334935,217400000400000;9,116414553000027;48,167601116000071
56113;08;4;35;016;2018;10;18;2;3;3;2;1;1;1;0;0;0;0;0;536493,447999999970000;5277802,464999999900000;9,485964638000041;47,652588764000029
56120;08;4;15;088;2018;10;06;7;3;5;3;2;1;1;0;0;0;0;0;536882,926199999990000;5371318,336699999900000;9,499223463000021;48,493904269000041
56139;08;2;12;000;2018;10;09;1;2;6;7;0;0;1;1;0;0;0;0;456588,924000000000000;5424968,774899999600000;8,406768804000024;48,976102576000073
56145;08;2;21;000;2018;10;14;7;3;2;6;0;1;1;0;0;0;0;0;479188,238300000030000;5473688,027099999600000;8,713068292000060;49,415516515000036
56146;08;4;37;031;2018;10;17;5;3;5;3;0;1;1;0;0;0;0;0;515255,651499999980000;5345358,744500000000000;9,205551686000035;48,261255260000041
56147;08;3;35;063;2018;10;17;2;3;0;7;0;1;0;0;0;0;0;0;496786,334900000020000;5287741,289400000100000;8,957131232000052;47,743036129000075
56151;08;1;36;088;2018;10;17;4;3;5;3;1;1;1;0;0;0;0;1;582266,240400000010000;5408413,919900000100000;10,120787962000065;48,823255695000057
56155;08;4;35;016;2018;10;10;6;3;5;3;0;1;1;0;0;0;0;0;536165,123000000020000;5279068,162999999700000;9,481697396000072;47,663995200000045
56157;08;2;15;109;2018;10;14;1;3;8;1;0;1;0;0;0;0;0;0;459969,401599999980000;5437188,668899999900000;8,451755713000068;49,086250717000041
56170;08;4;35;016;2018;10;08;5;3;5;3;0;1;1;0;0;0;0;0;537252,095600000000000;5277565,559899999800000;9,496046589000059;47,650414000000069
56172;08;3;36;091;2018;10;15;6;2;3;2;0;1;0;0;0;1;0;0;394776,265000000010000;5271705,752999999600000;7,600443804000065;47,590222492000066
56175;08;1;25;086;2018;10;07;6;3;5;3;2;1;0;0;1;0;0;0;504117,728400000020000;5443595,996899999700000;9,056461606000028;49,145175552000069
56181;08;1;36;088;2018;10;12;1;3;0;1;0;1;0;0;0;0;0;0;575465,278900000030000;5413782,172799999800000;10,029137668000033;48,872403449000046
56192;08;4;25;072;2018;10;00;6;2;2;6;2;1;1;0;0;0;0;0;579882,552900000010000;5369486,039699999600000;10,080809526000053;48,473427898000068
56197;08;1;35;015;2018;10;06;3;3;2;6;2;1;1;0;0;0;0;0;583763,964999999970000;5380809,490299999700000;10,135589376000041;48,574772705000044
56203;08;3;36;081;2018;10;18;5;3;4;6;1;1;1;0;0;0;0;0;412351,652400000020000;5277245,228000000100000;7,833046573000047;47,642668998000033
56204;08;4;21;000;2018;10;16;2;3;4;2;0;1;1;0;0;0;0;0;572062,727399999970000;5361410,898799999600000;9,973635104000039;48,401735270000074
56207;08;4;36;087;2018;10;07;5;2;6;4;2;0;1;1;0;0;0;0;545658,920099999990000;5305050,810399999800000;9,610874847000048;47,897161151000034
56216;08;3;27;036;2018;10;14;5;3;6;4;0;0;1;1;0;0;0;0;491337,032200000020000;5319375,167799999900000;8,883805412000072;48,027607017000037
56217;08;3;35;002;2018;10;12;2;3;5;3;0;1;0;0;1;0;0;0;505305,815100000010000;5284774,859199999800000;9,070740887000056;47,716331540000056
56220;08;4;21;000;2018;10;17;6;2;4;6;0;1;0;0;0;0;0;0;572053,685999999990000;5365450,618999999900000;9,974207126000067;48,438074498000049
56221;08;2;12;000;2018;10;09;4;3;5;2;0;1;1;0;0;0;0;0;455734,824000000020000;5428237,941999999800000;8,394741718000034;49,005448550000040
56233;08;2;12;000;2018;10;09;1;3;1;6;0;1;1;0;0;0;1;0;455199,506999999980000;5428708,465900000200000;8,387370593000071;49,009642328000041
56241;08;3;16;056;2018;10;17;5;3;5;3;0;1;1;0;0;0;0;0;420562,866199999990000;5326016,309399999700000;7,933387369000059;48,082466402000080
56245;08;4;36;010;2018;10;03;1;3;6;6;2;0;1;1;0;0;0;1;566592,261900000040000;5310518,854399999600000;9,891759448000073;47,944521584000029
56246;08;1;25;065;2018;10;07;6;3;4;1;1;1;0;0;0;0;0;0;516335,577800000030000;5449210,580799999600000;9,224217839000062;49,195476864000057
56249;08;3;16;011;2018;10;16;5;3;2;6;0;1;1;0;0;0;0;0;415663,211000000010000;5330750,234799999700000;7,866676216000030;48,124419884000076
56278;08;2;31;000;2018;10;05;5;3;5;3;2;1;1;0;0;0;0;0;480589,323700000010000;5412079,850999999800000;8,735351984000033;48,861378648000027
56281;08;2;12;000;2018;10;10;3;2;3;6;0;1;0;0;0;0;1;0;456915,946400000020000;5428300,902499999900000;8,410884165000027;49,006098471000030
56293;08;2;25;001;2018;10;09;5;2;6;4;0;0;0;1;0;1;0;0;528285,764500000050000;5472446,148299999500000;9,389885113000048;49,404044511000052
56303;08;2;21;000;2018;10;11;5;3;3;6;0;1;0;0;0;0;0;0;476553,256100000000000;5472945,978299999600000;8,676784200000043;49,408746064000070
56304;08;4;25;137;2018;10;16;2;3;0;1;0;1;0;0;0;0;0;0;573987,727700000050000;5354773,209800000300000;9,998471493000068;48,341804703000037
56307;08;3;15;070;2018;10;18;6;3;5;3;1;1;1;0;0;0;0;0;451352,562700000010000;5302461,682099999900000;8,349435856000071;47,873647659000028
56308;08;1;16;033;2018;10;19;7;3;0;7;2;1;0;0;0;0;0;0;536015,004300000030000;5389892,226599999700000;9,489085459000023;48,661044445000073
56309;08;2;21;000;2018;10;19;5;3;2;3;1;1;0;0;0;0;1;0;475083,206100000010000;5471417,640900000000000;8,656615652000028;49,394940516000077
56310;08;2;22;000;2018;10;10;2;3;1;5;0;1;1;0;0;0;0;0;466152,261600000030000;5474907,780299999800000;8,533242330000064;49,425902159000032
56316;08;1;16;014;2018;10;14;6;3;5;3;0;1;0;1;0;0;0;0;528138,416500000050000;5395783,288700000400000;9,382525039000029;48,714444361000062
56319;08;1;11;000;2018;10;18;1;3;5;2;2;1;1;0;0;0;0;0;507432,404900000020000;5405611,565700000200000;9,101217703000032;48,803450010000063
56323;08;2;15;009;2018;10;12;5;3;5;2;0;1;0;0;0;1;0;0;465515,634000000020000;5438259,835000000000000;8,527620532000071;49,096221803000049
56325;08;3;17;096;2018;10;07;4;3;0;2;0;1;0;0;0;1;0;0;421501,579000000030000;5369663,019399999600000;7,937881144000073;48,475194133000059
56326;08;1;15;021;2018;10;15;2;3;5;2;0;1;1;0;0;0;0;0;490211,642100000000000;5382543,542899999800000;8,867244824000068;48,595895979000034
56339;08;4;16;041;2018;10;09;7;2;0;7;0;1;0;0;0;0;0;0;505031,292000000020000;5380650,917600000300000;9,068214343000022;48,578925737000077
56348;08;1;18;048;2018;10;21;3;3;5;3;2;1;1;0;0;0;0;0;514250,205800000000000;5415237,802899999500000;9,194399946000033;48,889926846000037
56352;08;2;12;000;2018;10;20;4;3;3;2;2;1;1;0;0;0;0;1;455242,691799999970000;5429266,779299999600000;8,387899527000059;49,014667538000026
56357;08;4;35;067;2018;10;15;6;2;5;3;0;1;0;0;1;0;0;0;531822,692000000040000;5290658,822900000000000;9,424707220000073;47,768509092000045
56358;08;1;27;075;2018;10;20;5;2;8;1;2;1;0;0;0;0;0;0;576282,868699999990000;5469820,903400000200000;10,050883176000070;49,376311395000073
56364;08;3;35;022;2018;10;06;3;1;8;1;2;1;1;0;0;0;0;0;485458,191700000020000;5302800,622899999800000;8,805514494000022;47,878375559000062
56372;08;2;16;043;2018;10;07;4;3;5;3;1;1;1;0;0;0;0;0;440134,494400000030000;5413479,269999999600000;8,183618897000031;48,871381261000067
56373;08;3;35;035;2018;10;13;1;3;7;7;0;0;1;1;0;0;0;0;483293,734999999990000;5289982,415000000000000;8,777061077000042;47,762992318000045
56383;08;4;15;073;2018;10;19;1;3;6;7;2;0;1;1;0;0;0;0;518351,863699999990000;5352733,512299999600000;9,247589645000062;48,327521256000068
56387;08;3;17;096;2018;10;16;6;3;1;5;0;1;1;0;0;0;0;0;422209,261200000010000;5369749,764399999800000;7,947438570000031;48,476062353000032
56390;08;1;25;049;2018;10;13;5;3;3;2;0;1;1;0;0;0;0;0;499052,073399999990000;5450673,631099999900000;8,986985504000074;49,208854343000041
56396;08;1;25;086;2018;10;16;7;3;3;2;0;1;1;0;0;0;0;0;504810,247700000010000;5442879,454099999700000;9,065948756000068;49,138724937000063
56398;08;2;31;000;2018;10;06;2;3;6;2;2;0;1;1;0;0;0;0;479158,395399999980000;5414675,444500000200000;8,715710475000037;48,884681412000077
56407;08;1;18;048;2018;10;18;5;3;3;2;0;1;1;0;0;0;0;0;514349,444000000020000;5416628,524000000200000;9,195802590000028;48,902435102000027
56409;08;3;36;078;2018;10;19;4;3;5;7;2;1;0;0;0;0;0;0;393371,161000000020000;5290256,562300000300000;7,577231394000023;47,756856255000059
56422;08;4;36;013;2018;10;13;7;3;5;3;0;1;1;0;0;0;0;0;544659,694000000020000;5297140,051000000000000;9,596689556000058;47,826059052000062
56425;08;2;26;060;2018;10;11;7;3;5;3;0;1;1;0;0;0;0;0;478105,565400000020000;5461702,986600000400000;8,698800847000030;49,307673964000060
56426;08;1;17;042;2018;10;17;5;3;2;3;0;1;1;0;0;0;0;0;554434,001700000020000;5393480,258100000200000;9,739670638000064;48,691986643000064
56427;08;3;35;063;2018;10;16;2;3;5;2;0;1;1;0;0;0;0;0;497887,085900000010000;5287969,795099999800000;8,971813616000077;47,745096674000081
56428;08;3;11;000;2018;10;07;4;3;3;3;1;1;1;0;0;0;0;0;413162,348999999990000;5315616,467000000200000;7,836148984000033;47,987951798000040
56429;08;1;11;000;2018;10;08;2;2;6;4;0;0;1;1;0;0;0;0;512024,549999999990000;5406897,004300000100000;9,163792964000038;48,814941784000041
56430;08;1;36;088;2018;10;18;6;2;6;4;0;0;1;1;0;0;0;0;588030,805399999950000;5408631,812900000300000;10,199353258000031;48,824425196000050
56432;08;2;25;116;2018;10;16;6;3;5;3;0;1;1;0;0;0;0;0;498743,500999999990000;5468815,239000000100000;8,982691945000056;49,372040478000031
56440;08;3;36;081;2018;10;08;3;3;5;3;0;1;1;0;0;0;0;0;411970,016000000000000;5277967,745000000100000;7,827821121000056;47,649116869000068
56442;08;2;22;000;2018;10;15;6;3;0;3;0;1;1;0;0;0;0;0;461280,290800000020000;5483964,090699999600000;8,465175137000074;49,507068419000063
56445;08;2;21;000;2018;10;06;2;3;4;6;2;1;0;0;0;0;0;0;481281,354799999970000;5473715,137299999600000;8,741924481000069;49,415828372000078
56471;08;3;35;063;2018;10;11;7;3;5;3;0;1;1;0;0;0;0;0;496941,042499999980000;5287951,998599999600000;8,959193475000063;47,744932756000026
56472;08;4;35;035;2018;10;14;4;3;4;2;0;1;1;0;0;0;0;0;542943,636100000000000;5282259,873599999600000;9,572292730000072;47,692297249000035
