OBJECTID;UIDENTSTLAE;ULAND;UREGBEZ;UKREIS;UGEMEINDE;UJAHR;UMONAT;USTUNDE;UWOCHENTAG;UKATEGORIE;UART;UTYP1;ULICHTVERH;IstStrassenzustand;IstRad;IstPKW;IstFuss;IstKrad;IstGkfz;IstSonstige;LINREFX;LINREFY;XGCSWGS84;YGCSWGS84
79874;08220209436000278670;08;4;36;064;2022;02;20;4;3;1;4;2;0;0;1;1;0;0;0;545728,967854605987668;5292878,337417730130255;9,610525578000020;47,787641361000098
79876;08220215435100275360;08;4;35;035;2022;02;14;3;3;8;1;0;1;1;0;0;0;0;0;541241,584787567961030;5283352,327783689834177;9,549714576000040;47,702237214000000
79882;08220201121200763300;08;1;21;000;2022;02;05;3;3;7;7;2;0;1;0;0;0;0;0;515877,688066845992580;5446949,266991480253637;9,217843700000060;49,175147785000000
79884;08220125226300233530;08;2;26;097;2022;01;07;3;3;5;5;1;0;1;1;0;0;0;0;486189,783136372978333;5467467,540554320439696;8,809813978000021;49,359762719999999
79887;08220209225100291090;08;2;25;002;2022;02;14;4;3;5;3;0;0;1;1;0;0;0;0;499592,915242133021820;5466706,502603789791465;8,994394635000051;49,353073450000103
79891;08220120326100208830;08;3;26;005;2022;01;19;5;3;6;2;2;1;0;1;1;0;0;0;465920,954000002006069;5298426,433999489992857;8,544569852000050;47,838280566999998
79896;08220124317100206320;08;3;17;001;2022;01;12;2;3;5;3;0;0;1;1;0;0;0;0;432190,114088275004178;5386641,930957930162549;8,079715193000030;48,629165792999999
79898;08220218111500280530;08;1;11;000;2022;02;18;6;3;6;2;2;0;0;1;1;0;0;0;514995,453028297983110;5403102,906505989842117;9,204122485000029;48,780745947000099
79901;08220128116200236550;08;1;16;077;2022;01;09;6;3;8;1;0;1;1;0;0;0;0;0;514621,414002311998047;5388993,680294180288911;9,198530900000041;48,653828171000001
79905;08220120212010209650;08;2;12;000;2022;01;05;5;3;6;6;2;1;1;0;1;0;0;0;458346,544610209006350;5427468,500485270284116;8,430530000000029;48,998709088000098
79906;08220221117300286420;08;1;17;026;2022;02;19;2;3;6;2;2;1;0;1;1;0;0;0;547776,981167000951245;5395055,690257729962468;9,649401187000020;48,706703688000097
79911;08220223226600291480;08;2;26;082;2022;02;15;4;2;0;3;0;0;1;1;0;0;0;0;474596,449808978009969;5479825,806695849634707;8,649369006000031;49,470549924000103
79925;08220221111500648951;08;1;11;000;2022;02;12;2;3;5;3;0;0;1;1;0;0;0;0;515573,732931889011525;5399160,696956720203161;9,211844941000040;48,745267909000098
79949;08220224311300298080;08;3;11;000;2022;02;12;5;3;0;7;0;0;1;0;0;0;0;0;413264,558643647993449;5315868,733635770156980;7,837467600000020;47,990234895000100
79968;08220208317500267240;08;3;17;096;2022;02;18;3;3;5;3;2;0;0;1;1;0;0;0;421504,977999993017875;5369663,802999510429800;7,937926979000050;48,475201605000102
79971;08220202421200248000;08;4;21;000;2022;02;17;4;3;3;2;0;0;1;1;0;0;0;0;573431,888178143999539;5361837,227755890227854;9,992205485000060;48,405412175000002
79987;08220213111310267850;08;1;11;000;2022;02;15;1;3;5;3;0;0;1;1;0;0;0;0;516643,820265076006763;5407402,040599850006402;9,226734613000080;48,819378432000100
79990;08220218216300629981;08;2;16;015;2022;02;22;6;3;5;3;2;0;1;1;0;0;0;0;450301,117839874990750;5405403,051156640052795;8,323228490000080;48,799631902000002
79991;08220204121100267340;08;1;25;049;2022;02;06;6;2;6;4;2;1;0;1;1;0;0;0;499297,252769414975774;5450254,698094080202281;8,990352411000060;49,205086248999997
80007;08220226425000301790;08;4;25;020;2022;02;13;7;3;6;4;0;0;0;1;1;0;0;0;558539,747486423002556;5361519,132418620400131;9,790962249000071;48,404109854000097
80011;08220223115300312550;08;1;15;028;2022;02;11;4;3;8;7;0;1;1;0;0;0;0;0;501217,211069868993945;5405297,693141570314765;9,016575589000070;48,800669683000102
80020;08220124437200208760;08;4;37;123;2022;01;06;2;3;6;6;2;1;0;1;1;0;0;0;507925,066412348009180;5306522,799964539706707;9,106060260000049;47,911981027000103
80021;08220118231102231450;08;2;36;028;2022;01;07;3;3;3;6;2;0;1;1;0;0;0;0;494794,437148235971108;5422969,120396169833839;8,928887342000049;48,959617659999999
80023;08220209212502271330;08;2;12;000;2022;02;13;4;3;5;3;0;0;1;1;0;0;0;0;452593,855166500026826;5428422,512648859992623;8,351775027000031;49,006875498000099
80028;08220120231302244960;08;2;31;000;2022;01;13;5;3;6;4;0;1;0;1;1;0;0;0;477945,699301332002506;5415666,025173669680953;8,699115487000030;48,893550378999997
80034;08220224117010302910;08;1;17;051;2022;02;09;5;2;6;4;0;0;0;0;1;0;1;0;540980,712890852009878;5395842,742461459711194;9,557107061000069;48,714267350000100
80040;08220203111370250080;08;1;11;000;2022;02;18;5;2;0;7;2;0;1;0;0;0;0;0;512566,824156150978524;5406544,169080619700253;9,171168737000070;48,811756991999999
80047;08220223311010311550;08;3;11;000;2022;02;05;4;3;0;1;2;0;1;0;0;0;0;0;414572,902034885017201;5313141,313321909867227;7,855542347000040;47,965876711000099
80049;08220217119010279360;08;1;19;079;2022;02;06;5;3;6;4;1;0;0;1;1;0;0;0;523370,207000000984408;5408527,151999530382454;9,318429352000070;48,829283019000101
80050;08220228127100320490;08;1;27;099;2022;02;13;2;2;5;3;0;0;1;1;0;0;0;1;562035,349000004003756;5446588,320999540388584;9,851030413000050;49,168970568000098
80075;08220202231402252000;08;2;31;000;2022;02;07;4;3;6;2;1;0;0;0;1;0;1;0;475556,636783858994022;5415214,386146520264447;8,666549325000060;48,889397954000103
80089;08220213116400267870;08;1;16;033;2022;02;15;1;3;2;6;0;0;1;1;0;0;0;0;536698,102342798025347;5386954,129958439618349;9,498101225000029;48,634574073000103
80101;08220124118010227470;08;1;15;024;2022;01;19;2;2;2;6;2;0;1;1;0;0;0;0;500686,868590770987794;5386661,736720279790461;9,009322527000050;48,633020303000102
80121;08220122221011231100;08;2;22;000;2022;01;21;7;2;5;3;2;1;1;1;0;0;0;0;465525,773907274997327;5476492,172940909862518;8,524465674000060;49,440117991000101
80122;08220224221011294350;08;2;26;012;2022;02;15;5;3;5;3;0;0;1;1;0;0;0;0;475794,052083774993662;5477617,724347209557891;8,666033539000070;49,450737715999999
80138;08220131436200240150;08;4;36;064;2022;01;06;2;3;6;4;2;1;0;1;1;0;0;0;543340,371112528955564;5292431,394272959791124;9,578592619000061;47,783785368000103
80140;08220124335400208410;08;3;35;098;2022;01;14;2;3;0;7;0;0;1;0;0;0;0;0;504466,481716433016118;5295947,439783469773829;9,059665160000071;47,816863744999999
80143;08220214215102270930;08;2;15;090;2022;02;16;2;3;2;6;1;1;1;1;0;0;0;0;466087,833668295003008;5433358,245746009983122;8,535869408000050;49,052162813000102
80152;08220210426010259790;08;4;26;097;2022;02;13;5;1;5;3;0;0;1;1;0;0;0;0;536904,863478088984266;5336522,981210850179195;9,496471653000070;48,180872954999998
80157;08220207421300252480;08;4;25;141;2022;02;16;2;3;5;3;0;1;1;1;0;0;0;0;566417,980877073016018;5363177,834039280191064;9,897659150000040;48,418249670000101
80160;08220212335300288590;08;3;35;075;2022;02;09;7;3;5;2;0;0;1;1;0;0;0;0;487917,812433762010187;5289076,594116649590433;8,838792557000030;47,754945436000099
80163;08220204121400267440;08;1;25;013;2022;02;09;6;2;6;7;0;0;0;1;1;0;0;0;504414,721781197993550;5435750,265882790088654;9,060448126000040;49,074597691000100
80165;08220209417200256220;08;4;17;002;2022;02;13;4;3;5;3;0;0;1;1;0;0;0;0;489042,011666424979921;5345631,192739140242338;8,852346895000039;48,263795334000100
80178;08220209118000279160;08;1;18;019;2022;02;15;4;2;6;4;0;0;0;1;1;0;0;0;504619,308078925998416;5405473,684222750365734;9,062906215000050;48,802236913000101
80185;08220131311100240410;08;3;15;132;2022;01;07;2;2;2;6;2;1;1;1;0;0;0;0;411314,982880997005850;5325155,691964609548450;7,809419841000020;48,073505503000000
80186;08220211221011285440;08;2;21;000;2022;02;11;6;3;5;2;0;0;1;1;0;0;0;0;476556,646708741027396;5472840,227606460452080;8,676837183000030;49,407794985000102
80193;08220125311010209500;08;3;11;000;2022;01;12;3;3;3;2;0;0;1;1;0;0;0;0;414592,618827159982175;5317407,618105670437217;7,854957853000030;48,004256516000098
80200;08220203435200255780;08;4;35;052;2022;02;16;5;3;8;7;0;0;1;0;0;0;0;0;521575,561267852026504;5290570,395434550009668;9,287946323000030;47,768138033000099
80211;08220208311010257010;08;3;11;000;2022;02;18;3;3;5;3;2;0;1;0;0;0;0;1;411892,236920088005718;5317727,669058829545975;7,818696398000040;48,006768927000103
80219;08220130119500245310;08;1;19;085;2022;01;03;1;3;8;1;2;1;1;0;0;0;0;0;527226,296635268023238;5412832,574934439733624;9,371255414000069;48,867856068999998
80226;08220128215502231360;08;2;15;107;2022;01;06;6;3;2;6;2;2;1;1;0;0;0;0;461878,927966024028137;5455169,002774129621685;8,476203410000039;49,248104694000098
80228;08220225117010315260;08;1;17;002;2022;02;12;6;3;6;7;0;0;0;1;1;0;0;0;546608,275801131967455;5383810,259842880070210;9,632250491000040;48,605632659999998
80229;08220201435200251270;08;4;35;052;2022;02;21;3;3;6;6;2;1;0;0;1;0;0;1;521474,412147848983295;5289843,638017999939620;9,286560493000019;47,761602451999998
80231;08220119317010206700;08;3;17;057;2022;01;07;4;2;5;2;1;0;1;1;0;0;0;0;417582,043308839027304;5378126,155536400154233;7,883186384000060;48,550815706999998
80234;08220129116200240570;08;1;16;077;2022;01;19;7;3;0;1;2;0;1;0;0;0;0;0;515994,329160472028889;5391436,135533420369029;9,217266761000079;48,675767051000001
80241;08220221437100285690;08;4;37;100;2022;02;16;2;3;6;4;0;0;0;1;1;0;0;0;537353,880852221045643;5318096,211168870329857;9,500898975000039;48,015066812000001
80248;08220209215402265750;08;2;15;009;2022;02;10;4;3;6;4;0;0;0;1;1;0;0;0;470726,324064405984245;5441441,631445979699492;8,598765736000081;49,125112780000102
80255;08220131116010230390;08;1;16;019;2022;01;11;2;3;6;4;0;0;0;1;1;0;0;0;520852,215045218996238;5398825,492788779549301;9,283628821000040;48,742098084000098
80258;08220126336200235260;08;3;36;082;2022;01;06;4;3;0;7;2;0;1;0;0;0;0;0;411183,136576761025935;5271285,322454569861293;7,818700632000060;47,588895143999999
80276;08220122226600203160;08;2;26;040;2022;01;18;7;3;0;4;2;0;0;1;1;0;0;0;475032,734000001975801;5495286,836999550461769;8,654411338000051;49,609633926000100
80289;08220130119200238880;08;1;19;093;2022;01;01;1;3;6;7;2;1;0;1;1;0;0;0;523342,592312023974955;5406289,320735599845648;9,317925756000021;48,809153062000100
80315;08220118317500192320;08;3;17;034;2022;01;15;3;3;5;3;0;0;1;0;0;0;0;1;427143,471450335986447;5361311,456420710310340;8,015658795000039;48,400749515000001
80324;08220131136300241380;08;1;36;065;2022;01;09;2;3;5;7;0;1;1;1;0;0;0;0;562615,589000002946705;5406572,818999529816210;9,852824126000030;48,808987042000098
80352;08220204212010255550;08;2;12;000;2022;02;07;6;3;5;2;1;0;1;1;0;0;0;0;455985,229200935980771;5429395,078944929875433;8,398039953000019;49,015875025000099
80363;08220124216100207160;08;2;16;043;2022;01;10;2;3;5;3;0;0;1;1;0;0;0;0;442539,223042329016607;5412578,862723669968545;8,216535172000020;48,863509615000098
80366;08220128135010224700;08;1;17;030;2022;01;07;6;2;6;4;0;1;0;1;1;0;0;0;547763,759000001009554;5390140,048999520018697;9,648653354000031;48,662485885000102
80373;08220204225200256960;08;2;25;014;2022;02;06;6;3;5;3;2;1;1;1;0;0;0;0;523261,694042338989675;5485639,112096370197833;9,321410910000051;49,522924681000099
80377;08220227311010651191;08;3;15;051;2022;02;14;1;3;6;6;0;0;0;1;1;0;0;0;418450,981116430019028;5323060,254020590335131;7,905600091000050;48,055608715000098
80379;08220207311010285340;08;3;11;000;2022;02;18;2;3;5;3;2;0;1;0;0;1;0;0;411917,812984672025777;5315217,173169040121138;7,819554508000070;47,984189835000102
80382;08220224435200307910;08;4;35;005;2022;02;12;5;2;1;5;0;0;1;0;0;0;1;0;523995,522521458973642;5285523,306948400102556;9,319964090000040;47,722641551999999
80385;08220124417010206720;08;4;17;057;2022;01;14;2;3;6;4;0;0;0;1;1;0;0;0;483261,566048729000613;5338991,200179840438068;8,774721346000041;48,203930598000099
80387;08220218111500279460;08;1;11;000;2022;02;14;6;3;5;3;0;0;1;1;0;0;0;0;516642,766000000992790;5407400,619999519549310;9,226720193000061;48,819365681000100
80395;08220131136010238970;08;1;36;050;2022;01;18;2;2;6;4;2;1;0;1;1;0;0;0;581639,835671072010882;5404261,659133019857109;10,111429901000101;48,785991967000001
80401;08220208317300256090;08;3;17;065;2022;02;07;3;3;6;4;1;0;0;1;1;0;0;0;418584,262436907971278;5354706,883871369995177;7,901317909000060;48,340294411999999
80412;08220301116100325900;08;1;16;019;2022;03;06;3;3;5;3;2;0;1;1;0;0;0;0;526468,118469842942432;5396944,565161970444024;9,359893332000070;48,724964208000102
80416;08220224211100313970;08;2;11;000;2022;02;22;5;3;6;2;2;1;0;1;1;0;0;0;441070,436999997997191;5403589,516999529674649;8,197802235000040;48,782512553000103
80418;08220211335100262420;08;3;35;043;2022;02;17;6;3;5;3;1;0;1;1;0;0;0;0;511083,670458370994311;5281856,027582130394876;9,147700950000059;47,689995646000099
80420;08220119111370198190;08;1;11;000;2022;01;18;4;3;0;7;2;0;1;0;0;0;0;0;511999,414267843996640;5404846,833150920458138;9,163390652000031;48,796499167000000
80424;08220209116100320320;08;1;16;056;2022;02;16;4;2;8;1;0;0;1;0;0;0;0;0;531179,220182238961570;5394890,115764180198312;9,423794352000071;48,706264884000099
80436;08220218118600313640;08;1;18;050;2022;02;15;6;3;6;2;0;0;0;1;1;0;0;0;507616,826708243985195;5417733,294435050338507;9,103954791000040;48,912492721000000
80439;08220127417010214960;08;4;17;013;2022;01;07;5;2;6;4;2;1;0;1;1;0;0;0;508140,798000000999309;5348593,128999509848654;9,109750097000070;48,290485564000100
80458;08220203116010267500;08;1;16;073;2022;02;13;5;3;6;4;0;0;0;1;1;0;0;0;521199,929938571993262;5388970,169821850024164;9,287852396000060;48,653428089999998
80459;08220120216100194940;08;2;16;043;2022;01;07;5;3;3;6;1;1;1;1;0;0;0;0;441242,413999999000225;5413132,864999529905617;8,198775703000020;48,868371343000000
80466;08220126121300213220;08;1;21;000;2022;01;06;4;3;6;2;2;0;0;1;1;0;0;0;512689,485381176986266;5444947,711245169863105;9,174038320000021;49,157217389000003
80467;08220216325000290660;08;3;25;072;2022;02;17;4;3;6;2;1;0;0;1;1;0;0;0;470615,744661948003341;5329101,718399040400982;8,605210741000059;48,114498197000003
80473;08220119435200221190;08;4;35;034;2022;01;17;4;3;5;3;1;1;1;1;0;0;0;0;529775,966825898969546;5284670,262132010422647;9,396982378000081;47,714725572000098
80478;08220223119500314160;08;1;19;042;2022;02;16;4;3;5;3;0;0;1;1;0;0;0;0;527031,933243958977982;5416242,597630370408297;9,368830652000041;48,898539816000003
80488;08220118335100208120;08;3;35;043;2022;01;23;3;3;0;1;2;0;1;0;0;0;0;0;512255,030130229017232;5279745,261480109766126;9,163251163000041;47,670982550000097
80491;08220209121200279220;08;1;21;000;2022;02;10;4;3;5;3;0;0;1;1;0;0;0;0;514885,155803721980192;5442830,676876709796488;9,204073880000070;49,138124658000002
80494;08220228118600324570;08;1;18;012;2022;02;07;2;3;2;6;0;0;1;0;0;0;0;1;499202,085140194976702;5415311,553425669670105;8,989114745000050;48,890753630000098
80500;08220131316100244480;08;3;16;011;2022;01;07;2;3;1;3;2;1;1;1;0;0;0;0;416347,741992095019668;5328489,333022249862552;7,876316719000040;48,104172785999999
80507;08220128116500217740;08;1;16;020;2022;01;06;6;3;9;1;2;1;1;0;0;0;0;0;526284,454999999958090;5382594,662999520078301;9,356484594000049;48,595880628000003
80520;08220207426100254070;08;4;36;010;2022;02;18;2;3;6;6;2;0;0;1;1;0;0;0;575220,462252286961302;5312284,615945129655302;10,007593933000100;47,959450967000102
80532;08220215326100298720;08;3;26;027;2022;02;13;3;3;6;4;0;0;0;1;1;0;0;0;461856,104809977987316;5308123,002633609808981;8,489392988000080;47,925292415000101
80533;08220228317100307360;08;3;17;068;2022;02;14;2;3;6;4;0;0;0;1;1;0;0;0;435987,776731005986221;5388885,929360239766538;8,130902259000040;48,649751150000000
80539;08220212221300264120;08;2;21;000;2022;02;13;7;3;0;7;0;0;1;0;0;0;0;0;478320,768323365016840;5473525,913481160067022;8,701117508000040;49,414028033000100
80548;08220209317100282500;08;3;17;001;2022;02;18;4;3;5;3;2;0;1;1;0;0;0;0;428740,874104037007783;5384184,379073229618371;8,033332656000031;48,606676757999999
80549;08220223211000317150;08;2;11;000;2022;02;13;4;2;8;1;0;0;1;0;0;0;0;0;440442,348797129001468;5403743,020336899906397;8,189230828000060;48,783833502000000
80553;08220222225200311310;08;2;25;109;2022;02;06;3;3;6;4;1;1;0;1;1;0;0;0;532058,602492887992412;5485438,553898080252111;9,442939742000020;49,520719278000101
80562;08220215118200273640;08;1;18;011;2022;02;16;3;2;6;4;0;0;0;1;1;0;0;0;504160,553000000014435;5407909,663999529555440;9,056683543000080;48,824153996000099
80565;08220121225200225510;08;2;25;014;2022;01;12;6;3;6;4;0;0;0;1;1;0;0;0;523706,548878505011089;5485508,779559040442109;9,327549611000050;49,521735148000097
80567;08220206111500253280;08;1;11;000;2022;02;17;1;3;5;7;2;1;0;1;1;0;0;0;508495,484252240974456;5397427,406767589971423;9,115526146000040;48,729811988000101
80571;08220127111500235670;08;1;11;000;2022;01;21;5;3;6;2;2;1;0;1;1;0;0;0;515392,235954525996931;5403247,742226740345359;9,209528996000071;48,782039182000098
80578;08220203116010260030;08;1;16;049;2022;02;16;5;2;6;4;0;0;0;1;1;0;0;0;526781,049000001046807;5384810,180999520234764;9,363362496000040;48,615790502000003
80579;08220214121500298130;08;1;25;063;2022;02;19;2;3;6;4;2;1;0;1;1;0;0;0;526477,063356062979437;5463272,825318730436265;9,364344749000050;49,321613073999998
80584;08220210436400271050;08;4;36;009;2022;02;07;5;3;5;2;1;0;1;1;0;0;0;0;556001,706640664953738;5308147,258438649587333;9,749643038000039;47,924199055000003
80585;08220123316100207010;08;3;16;020;2022;01;12;1;2;1;1;0;0;1;1;0;0;0;0;408688,962716565991286;5338572,238529220223427;7,771298066000040;48,193815496000099
80586;08220224111500307240;08;1;11;000;2022;02;14;5;3;3;6;0;0;1;0;0;0;0;0;513469,316701643983833;5402580,207700939849019;9,183331265000049;48,776078710000000
80589;08220207415100274970;08;4;15;078;2022;02;06;2;2;6;4;1;1;0;1;1;0;0;0;530086,387656757957302;5369371,907066360116005;9,407092437000070;48,476756018000103
80593;08220202117400252930;08;1;17;018;2022;02;07;4;3;5;3;1;1;1;1;0;0;0;0;538561,011104815057479;5395491,544189980253577;9,524181396000071;48,711262426000097
80594;08220213211000285210;08;2;16;059;2022;02;12;1;2;6;4;0;0;1;0;1;0;0;0;453311,381437209027354;5396407,574544229544699;8,365238289000050;48,718947010000100
80595;08220125221011232820;08;2;21;000;2022;01;06;3;3;4;2;2;2;1;1;0;0;0;0;473925,348630596010480;5472940,057082200422883;8,640559324000041;49,408585872000103
80597;08220218225100314550;08;2;25;115;2022;02;18;6;3;7;7;2;1;0;1;1;0;0;0;522622,217457703023683;5474124,558308189734817;9,311916967000061;49,419378408999997
80599;08220128335100252160;08;3;35;043;2022;01;15;6;3;3;6;0;0;1;0;0;0;0;0;514816,639493277994916;5280174,140737479552627;9,197389120000031;47,674787830000099
80608;08220211326200297860;08;3;26;074;2022;02;13;6;3;6;2;0;0;0;1;1;0;0;0;465560,925440604973119;5323504,551684459671378;8,537750832000031;48,063888513000101
80616;08220120126100220860;08;1;26;046;2022;01;07;5;3;6;4;2;1;0;1;1;0;0;0;549252,157039979007095;5461030,578272759914398;9,677453223000040;49,300032348000101
80620;08220211118300309900;08;1;18;081;2022;02;20;6;3;6;7;2;0;0;1;1;0;0;0;519828,821203157014679;5413617,954637650400400;9,270423549000039;48,875201775999997
80642;08220217231000287560;08;2;36;075;2022;02;06;5;3;6;2;2;1;0;1;1;0;0;0;481753,915288340009283;5425424,826498799957335;8,750633107000059;48,981460789000003
80649;08220119421200195020;08;4;21;000;2022;01;17;4;3;4;2;0;0;1;1;0;0;0;0;573561,568823067005724;5361890,105212169699371;9,993966714000070;48,405872696000102
80650;08220219212010307040;08;2;12;000;2022;02;16;7;3;5;3;0;0;1;0;0;0;0;1;459434,596000000019558;5429936,959999539889395;8,445158002000030;49,020985781000000
80653;08220210226500283150;08;2;26;085;2022;02;06;5;2;6;4;2;0;0;1;1;0;0;0;492074,181318363000173;5455375,779419249854982;8,891090158000051;49,251100773000097
80663;08220125111210210190;08;1;11;000;2022;01;08;3;3;1;5;0;1;1;1;0;0;0;0;511284,157281172985677;5396879,640991020016372;9,153432899000050;48,724840022000102
