UIDENTSTLAE;ULAND;UREGBEZ;UKREIS;UGEMEINDE;UJAHR;UMONAT;USTUNDE;UWOCHENTAG;UKATEGORIE;UART;UTYP1;ULICHTVERH;IstStrassenzustand;IstRad;IstPKW;IstFuss;IstKrad;IstGkfz;IstSonstige;LINREFX;LINREFY;XGCSWGS84;YGCSWGS84;PLST
08250925212402493370;08;2;12;000;2025;09;07;5;3;2;6;1;1;1;1;0;0;0;0;456397,165900000371039;5426643,707499999552965;8,403968843000030;48,991155350000042;1
08251015326000549250;08;3;35;079;2025;10;12;4;3;0;1;0;0;1;0;0;0;0;0;498524,823400000110269;5297828,688400000333786;8,980287552000050;47,833804021000049;1
08251016436200558820;08;4;36;069;2025;10;07;5;3;8;1;1;1;1;0;0;0;0;0;550994,796099999919534;5290534,179899999871850;9,680549297000027;47,766155755000057;1
08250928226400488810;08;2;26;084;2025;09;17;1;3;0;7;0;0;1;0;0;0;0;0;467748,090699999593198;5468663,175599999725819;8,555754901000057;49,369820399000048;1
08251016111500558900;08;1;11;000;2025;10;09;5;3;5;3;0;0;1;1;0;0;0;0;511919,666699999943376;5402086,442500000819564;9,162224715000036;48,771668450000050;1
08251020111240562940;08;1;11;000;2025;10;15;2;3;4;6;0;1;1;0;0;0;0;1;518998,250400000251830;5402156,331800000742078;9,258565477000047;48,772121304000052;1
08251002111210538760;08;1;11;000;2025;10;15;5;3;4;2;0;0;1;1;0;0;0;0;508068,378800000064075;5397239,961600000038743;9,109714480000036;48,728131404000067;1
08251001212010571190;08;2;15;090;2025;10;18;4;3;6;7;0;0;0;1;1;0;0;0;464035,523500000126660;5435308,424499999731779;8,507608752000067;49,069588666000072;1
08250922317100462680;08;3;17;001;2025;09;06;2;3;6;2;2;1;0;1;1;0;0;0;431207,085500000044703;5388232,050300000235438;8,066111829000022;48,643361538000079;1
08251006116100549640;08;1;16;076;2025;10;18;2;3;5;2;2;1;1;1;0;0;0;0;528842,274600000120699;5402944,253100000321865;9,392594819000067;48,778830820000053;1
08251005436400548640;08;4;36;009;2025;10;14;1;3;5;3;0;0;1;1;0;0;0;0;555542,536000000312924;5307651,880000000819564;9,743433222000021;47,919782313000042;1
08250920317500482530;08;3;17;122;2025;09;16;7;3;0;1;0;0;1;0;0;0;0;0;418454,317999999970198;5367312,990000000223517;7,897116263000044;48,453668288000074;1
08251020237200627390;08;2;37;040;2025;10;13;2;3;3;1;0;0;1;1;0;0;0;0;478966,625199999660254;5368082,548699999228120;8,715464879000024;48,465524582000057;1
08251002216100574670;08;2;16;024;2025;10;07;5;3;5;3;1;0;1;1;0;0;0;0;443978,838000000454485;5407160,639000000432134;8,236902893000035;48,814904017000060;1
08250930326400483940;08;3;26;074;2025;09;06;3;3;5;3;1;0;1;1;0;0;0;0;460011,220700000412762;5321582,322799999266863;8,463444278000054;48,046270982000067;1
08250920316200505390;08;3;16;056;2025;09;19;7;3;3;6;1;0;1;0;0;0;0;1;418826,749200000427663;5326549,939799999818206;7,909979200000066;48,087047912000060;1
08251004116400542320;08;1;16;033;2025;10;10;7;2;5;3;0;0;1;1;0;0;0;0;533830,263000000268221;5389015,197000000625849;9,459345910000025;48,653276949000031;1
08251016136100548700;08;1;36;045;2025;10;06;5;3;6;4;1;0;0;1;1;0;0;0;592930,651800000108778;5405055,329199999570847;10,265283731000068;48,791545539000026;1
08250920317500474140;08;3;17;096;2025;09;15;7;3;0;7;0;0;1;0;0;0;0;0;422121,257799999788404;5369517,421700000762939;7,946291316000043;48,473961555000074;1
08251009436200557070;08;4;36;064;2025;10;15;5;3;6;4;0;0;0;1;1;0;0;0;545713,267300000414252;5292840,058100000023842;9,610311941000077;47,787298076000070;1
08251017127202564400;08;1;27;104;2025;10;20;6;3;0;7;2;0;1;0;0;0;0;0;579559,666000000201166;5434906,718000000342727;10,089093907000063;49,061886797000057;1
08251015136100579400;08;1;36;088;2025;10;17;4;3;5;3;0;0;1;1;0;0;0;0;576822,775899999774992;5414915,489199999719858;10,047859876000075;48,882430142000032;1
08250921311010487740;08;3;15;084;2025;09;18;1;3;0;1;0;1;1;0;0;0;0;0;417888,525100000202656;5306073,741299999877810;7,901300563000063;47,902733401000035;1
08250926221011511560;08;2;21;000;2025;09;10;6;2;0;7;0;1;1;0;0;0;0;0;477515,118800000287592;5471199,834100000560284;8,690142209000044;49,393076049000058;1
08251022115000581660;08;1;18;003;2025;10;07;4;3;2;2;1;0;1;1;0;0;0;0;510256,487499999813735;5416819,478700000792742;9,139957942000024;48,904234180000060;1
08251008216300527580;08;2;16;013;2025;10;12;4;3;0;1;0;0;1;0;0;0;0;0;451329,454699999652803;5387588,746799999848008;8,339332837000029;48,639465482000048;1
08250922111500491700;08;1;11;000;2025;09;14;2;3;3;6;0;1;1;1;0;0;0;0;513702,382799999788404;5402312,771700000390410;9,186494605000064;48,773667787000079;1
08251023111210612760;08;1;11;000;2025;10;07;5;3;6;2;2;1;0;1;1;0;0;0;512302,962899999693036;5399515,768799999728799;9,167364443000054;48,748535326000081;1
08251013317000539710;08;3;17;065;2025;10;15;2;3;0;1;0;0;1;0;0;0;0;0;420592,798799999989569;5353350,383999999612570;7,928673224000022;48,328348247000065;1
08250922311010542640;08;3;11;000;2025;09;14;2;3;5;3;0;0;1;1;0;0;0;0;417779,601200000382960;5315477,208599999547005;7,898046690000058;47,987309376000042;1
08251014215202555680;08;2;15;084;2025;10;16;3;3;5;2;0;0;1;1;0;0;0;0;471963,896800000220537;5446965,359400000423193;8,615343418000066;49,174857402000043;1
08251017222400581790;08;2;22;000;2025;10;15;6;3;0;2;0;0;1;1;0;0;0;0;468777,045400000177324;5476442,181500000879169;8,569315951000021;49,439844040000025;1
08251018311010554410;08;3;11;000;2025;10;17;7;3;3;2;0;0;1;1;0;0;0;0;414574,430700000375509;5318192,744300000369549;7,854557668000041;48,011316590000035;1
08251014311010564410;08;3;36;103;2025;10;17;3;2;5;3;0;0;1;1;0;0;0;0;413911,728799999691546;5284223,683800000697374;7,852437441000063;47,705655828000033;1
08250920215302505050;08;2;15;082;2025;09;15;7;3;0;7;0;0;1;0;0;0;0;0;489427,907999999821186;5439637,542700000107288;8,855141209000067;49,109490528000038;1
08250928121300477710;08;1;21;000;2025;09;15;1;3;0;1;0;0;1;0;0;0;0;0;512483,091300000436604;5443010,665100000798702;9,171147578000046;49,139797225000052;1
08251026231102611370;08;2;36;028;2025;10;18;1;3;0;7;2;0;1;1;0;0;0;0;494081,497700000181794;5422541,362400000914931;8,919154178000042;48,955763273000059;1
08251022317500598750;08;3;17;096;2025;10;05;4;3;5;3;2;1;1;1;0;0;0;0;422968,978000000119209;5368373,312000000849366;7,957969826000067;48,463774760000035;1
08250923116010468150;08;1;16;033;2025;09;14;3;2;5;3;0;0;1;1;0;0;0;0;536542,406000000424683;5387727,542999999597669;9,496056263000071;48,641540698000028;1
08251016226500618520;08;2;26;085;2025;10;05;5;3;3;6;2;0;1;1;0;0;0;0;486349,770399999804795;5454600,028000000864267;8,812456966000070;49,244021821000047;1
08251014115100556690;08;1;15;003;2025;10;10;3;2;5;2;0;0;1;1;0;0;0;0;502902,486999999731779;5393259,930999999865890;9,039440298000045;48,692372246000048;1
08251022119400579100;08;1;19;067;2025;10;06;4;3;6;2;2;1;0;1;1;0;0;0;539075,991499999538064;5407089,594000000506639;9,532282901000031;48,815561780000053;1
08251019111000587450;08;1;11;000;2025;10;02;1;3;0;7;2;0;1;0;0;0;0;0;513662,063000000081956;5402372,135800000280142;9,185947813000041;48,774202708000075;1
08251008118010543800;08;1;15;003;2025;10;13;4;2;6;4;0;0;0;1;1;0;0;0;501014,614199999719858;5392330,838999999687076;9,013784754000028;48,684019963000026;1
08250920311010449270;08;3;36;069;2025;09;11;7;3;6;4;0;0;1;0;1;0;0;0;407530,264999999664724;5267353,542500000447035;7,770955213000036;47,553015103000064;1
08251014127100571650;08;1;27;089;2025;10;09;3;3;0;7;0;0;1;0;0;0;0;0;564276,499800000339746;5437549,889100000262260;9,880331299000034;49,087445086000059;1
08250920226600508590;08;2;26;082;2025;09;15;7;3;2;7;0;0;1;1;0;0;0;0;480761,479799999855459;5481513,677999999374151;8,734378251000066;49,485958577000076;1
08251021326200567120;08;3;26;010;2025;10;17;3;3;6;4;0;0;0;1;1;0;0;0;466547,251000000163913;5326413,979499999433756;8,550761278000039;48,090116516000080;1
08251022117100565640;08;1;17;019;2025;10;06;4;2;5;3;2;1;1;1;0;0;0;0;551005,142599999904633;5394349,868799999356270;9,693189022000070;48,700098871000080;1
08250930436000486090;08;4;36;009;2025;09;14;3;3;5;3;0;0;1;1;0;0;0;0;555875,328999999910593;5307196,292999999597669;9,747828174000063;47,915654681000035;1
08251002317100521380;08;3;17;110;2025;10;17;5;3;6;4;0;0;0;1;1;0;0;0;426790,245699999853969;5381753,526699999347329;8,007303957000033;48,584586353000077;1
08251023436000581440;08;4;36;009;2025;10;12;5;3;5;3;0;1;1;1;0;0;0;0;557002,514399999752641;5307789,635999999940395;9,762991392000060;47,920893474000081;1
08251002222600526000;08;2;22;000;2025;10;08;5;3;5;3;0;0;1;1;0;0;0;0;462484,629700000397861;5482488,253200000151992;8,481949772000064;49,493869753000070;1
08250926222014511800;08;2;22;000;2025;09;21;6;1;5;3;2;0;1;1;0;0;0;0;465281,329499999992549;5482579,598799999803305;8,520559929000058;49,494857855000078;1
08250926222700498860;08;2;22;000;2025;09;07;6;3;3;2;2;0;1;1;0;0;0;0;462379,163900000043213;5481987,334100000560284;8,480541137000046;49,489357716000029;1
08251017118200596210;08;1;18;019;2025;10;07;6;3;5;3;0;0;1;1;0;0;0;0;504644,676300000399351;5405005,603399999439716;9,063246387000049;48,798025904000042;1
08251008335000529130;08;3;35;022;2025;10;08;4;3;5;3;0;0;1;1;0;0;0;0;482769,711000000126660;5299384,255499999970198;8,769694600000037;47,847570842000039;1
08250930311010495600;08;3;11;000;2025;09;12;3;3;5;2;0;0;1;1;0;0;0;0;413150,756400000303984;5315619,049100000411272;7,835993124000026;47,987973451000073;1
08251007212010550170;08;2;12;000;2025;10;08;3;3;5;3;0;1;1;1;0;0;0;1;453220,260099999606609;5431144,086100000888109;8,360026042000072;49,031403919000070;1
08251008116200537610;08;1;16;078;2025;10;17;4;3;0;3;0;0;1;1;0;0;0;0;511821,214999999850988;5393114,247999999672174;9,160627504000047;48,690956444000051;1
08251025311010594240;08;3;11;000;2025;10;22;7;3;6;3;2;1;0;1;1;0;0;0;413623,469800000078976;5316638,028799999505281;7,842122313000061;47,997203560000059;1
08250920127100451380;08;1;27;062;2025;09;16;7;2;9;7;0;0;1;0;0;0;0;0;548800,741999999620020;5429313,986500000581145;9,667400341000075;49,014785593000056;1
08251022435100567480;08;4;35;016;2025;10;13;4;3;0;1;0;1;1;0;0;0;0;0;536289,667100000195205;5277963,761600000783801;9,483264481000049;47,654051478000042;1
08251012335010553380;08;3;35;098;2025;10;17;1;2;5;2;0;0;1;1;0;0;0;0;502661,624599999748170;5296139,862400000914931;9,035556300000053;47,818605061000028;1
08251011337200536360;08;3;37;060;2025;10;16;7;3;0;7;0;0;1;0;0;0;0;0;467986,425900000147521;5277723,290400000289083;8,573695533000034;47,652113560000032;1
08251001136100533930;08;1;36;088;2025;10;12;4;3;3;6;0;0;1;0;0;0;1;0;580781,140200000256300;5412096,148299999535084;10,101284937000059;48,856569328000035;1
08251021136100579580;08;1;36;050;2025;10;05;3;3;0;6;2;1;1;1;0;0;0;0;581041,883000000379980;5403634,866299999877810;10,103167487000064;48,780432614000063;1
08251008337400542750;08;3;37;096;2025;10;18;4;2;6;4;0;0;0;1;1;0;0;0;420225,274100000038743;5267324,804700000211596;7,939661703000070;47,554440470000031;1
08251021311010647110;08;3;11;000;2025;10;11;3;3;0;7;0;1;1;0;0;0;0;0;412451,891200000420213;5318479,998900000005960;7,826044717000059;48,013613253000074;1
08251011435100565810;08;4;35;057;2025;10;15;7;2;5;2;0;0;1;1;0;0;0;0;544171,880800000391901;5280121,772700000554323;9,588443799000061;47,672977502000037;1
08251016115100570250;08;1;15;003;2025;10;17;5;3;4;6;0;0;1;0;0;0;0;1;499664,185700000263751;5391943,067600000649691;8,995437874000061;48,680532261000053;1
08250927215502487420;08;2;15;106;2025;09;02;7;3;4;6;2;0;1;0;0;0;0;0;465998,434999999590218;5454943,264000000432134;8,532823910000047;49,246316950000050;1
08251027426200607470;08;4;26;070;2025;10;04;2;2;6;2;2;1;0;1;1;0;0;0;565463,724399999715388;5342840,858999999240041;9,881604791000029;48,235406201000046;1
08250920119500465200;08;1;19;085;2025;09;18;7;3;4;2;0;0;1;1;0;0;0;0;531189,642199999652803;5415181,761800000444055;9,425476986000035;48,888801651000051;1
08251025118400608760;08;1;18;048;2025;10;13;7;3;5;3;0;0;1;1;0;0;0;0;513026,543300000019372;5415293,007099999114871;9,177708707000022;48,890450380000061;1
08250921136100465490;08;1;36;088;2025;09;11;1;3;0;7;0;0;1;0;0;0;0;0;580785,946600000374019;5410049,091900000348687;10,100946707000048;48,838157083000056;1
08251012416100550530;08;4;16;036;2025;10;15;1;3;0;1;0;0;1;0;0;0;0;0;495740,446000000461936;5368382,639299999922514;8,942374228000062;48,468561621000049;1
08251018311010555960;08;3;11;000;2025;10;17;7;3;3;6;0;0;1;0;0;0;0;0;412839,693699999712408;5317720,272700000554323;7,831398163000074;48,006832307000082;1
08251009117300538320;08;1;17;026;2025;10;05;5;3;0;7;2;1;1;1;0;0;0;0;549036,733000000007451;5394116,223600000143051;9,666411393000033;48,698154961000057;1
08250920118500466910;08;1;18;049;2025;09;09;7;3;6;2;0;0;0;1;1;0;0;0;518936,808400000445545;5420622,649399999529123;9,258583418000057;48,938241593000043;1
08251002115100536970;08;1;15;003;2025;10;15;5;3;6;6;0;0;0;0;1;0;0;1;499835,223100000061095;5392067,386700000613928;8,997761413000035;48,681650719000061;1
08251017311400587090;08;3;15;006;2025;10;17;6;3;0;7;0;1;1;0;0;0;0;1;402098,346800000406802;5310337,617399999871850;7,689102583000022;47,938871203000076;1
08251016121600549130;08;1;25;046;2025;10;14;5;3;0;1;0;0;1;0;0;0;0;0;515489,567999999970198;5434989,803999999538064;9,212059509000028;49,067577977000042;1
08251021231000595660;08;2;31;000;2025;10;07;3;3;6;4;2;0;0;1;1;0;0;0;477603,554100000299513;5415795,834499999880791;8,694440588000020;48,894705825000074;1
08251006231000565090;08;2;36;031;2025;10;12;2;2;6;4;0;0;0;0;1;0;0;1;481897,219999999739230;5420376,039999999105930;8,752816138000071;48,936048155000037;1
08251012118500564220;08;1;18;006;2025;10;19;1;3;0;1;2;0;1;0;0;0;0;0;517836,400200000032783;5421817,250800000503659;9,243609714000058;48,949020484000073;1
08251007111500552380;08;1;11;000;2025;10;14;3;3;0;4;0;0;0;0;1;0;0;1;512431,983500000089407;5398330,209200000390410;9,169083799000020;48,737867493000067;1
08250926222400506330;08;2;26;038;2025;09;13;6;3;5;3;0;0;1;1;0;0;0;0;472291,512799999676645;5480537,453199999406934;8,617506123000055;49,476850143000036;1
08251012435100549570;08;4;35;016;2025;10;15;1;2;9;1;0;0;1;0;0;0;0;0;536590,020200000144541;5283156,583799999207258;9,487699292000059;47,700756300000080;1
08251019212010589900;08;2;15;102;2025;10;15;1;3;5;2;0;0;1;1;0;0;0;0;458848,108199999667704;5437677,482699999585748;8,436349891000020;49,090573661000064;1
08251018311010588930;08;3;11;000;2025;10;14;7;2;0;1;0;0;1;0;0;0;0;0;414605,777400000020862;5317803,016799999400973;7,855055508000021;48,007815036000068;1
08251006415400524320;08;4;15;061;2025;10;19;2;3;0;1;2;1;1;0;0;0;0;0;512950,314000000245869;5374293,967599999159575;9,175382471000034;48,521623180000063;1
08251002317010524930;08;3;17;096;2025;10;17;5;2;7;1;0;0;1;0;0;0;0;0;422499,798000000417233;5364479,389499999582767;7,952344857000071;48,428691376000074;1
08250920119100465770;08;1;19;069;2025;09;17;7;3;4;6;0;0;1;0;0;0;0;0;532960,860500000417233;5430619,184399999678135;9,450888429000031;49,027575827000078;1
08251023222700624630;08;2;22;000;2025;10;14;5;3;0;7;0;1;1;0;0;0;0;0;461289,785099999979138;5481339,831800000742078;8,465563353000050;49,483465261000049;1
08250920117100507680;08;1;17;019;2025;09;19;7;3;5;3;0;0;1;1;0;0;0;0;551171,728799999691546;5393875,779899999499321;9,695394105000048;48,695820596000033;1
08251013335200540370;08;3;35;063;2025;10;16;2;3;0;1;0;0;1;0;0;0;0;0;500115,792000000365078;5287810,811200000345707;9,001544629000023;47,743669653000040;1
08251012136000558450;08;1;36;065;2025;10;02;1;2;0;7;2;0;1;0;0;0;0;0;559020,771700000390410;5402152,213300000876188;9,803232947000026;48,769575240000052;1
08251014119100577840;08;1;19;044;2025;10;18;3;2;6;4;0;0;0;1;1;0;0;0;542548,072200000286102;5425399,942299999296665;9,581483631000026;48,980041045000064;1
08251016326400615620;08;3;26;041;2025;10;06;5;3;5;3;2;0;1;1;0;0;0;0;465207,506000000052154;5331531,304999999701977;8,532352818000049;48,136083866000035;1
08251013436000543110;08;4;35;036;2025;10;12;2;3;0;7;0;0;1;0;0;0;0;0;518121,405000000260770;5284108,724899999797344;9,241578696000033;47,710105428000077;1
08250925118500496140;08;1;18;048;2025;09;11;5;3;3;6;0;1;1;1;0;0;0;0;519723,768199999816716;5419046,473799999803305;9,269253032000051;48,924038318000044;1
08251016225200566300;08;2;25;014;2025;10;12;5;3;5;3;0;0;1;1;0;0;0;0;522558,802199999801815;5485738,665899999439716;9,311704776000056;49,523846705000039;1
08251005117200584380;08;1;17;033;2025;10;12;1;3;6;4;0;1;0;1;1;0;0;0;559191,599399999715388;5387028,993400000035763;9,803389498000058;48,633522676000041;1
08251008221200551960;08;2;21;000;2025;10;07;4;3;5;2;0;0;1;1;0;0;0;0;476331,562699999660254;5471754,610999999567866;8,673799182000039;49,398021325000059;1
08251021316100600470;08;3;16;011;2025;10;19;3;3;6;2;2;1;0;1;1;0;0;0;414244,886599999852479;5329944,440199999138713;7,847782756000072;48,116982110000038;1
08250926119200507080;08;1;19;093;2025;09;16;6;3;6;6;0;1;0;0;1;0;0;1;523467,705900000408292;5406216,685599999502301;9,319625621000057;48,808494940000060;1
08250929317000481640;08;3;17;089;2025;09;17;2;3;4;2;0;0;1;1;0;0;0;0;427656,879200000315905;5376271,123500000685453;8,020006502000058;48,535372900000027;1
08250927221200512270;08;2;21;000;2025;09;22;7;3;2;6;2;0;1;1;0;0;0;0;477722,539599999785423;5473215,582599999383092;8,692887517000031;49,411215045000063;1
08250919436000458360;08;4;35;016;2025;09;07;6;3;5;3;0;0;1;0;0;0;0;0;530679,888700000010431;5279712,648099999874830;9,408684771000026;47,670077403000050;1
08250930435100483890;08;4;35;016;2025;09;22;3;3;6;4;2;0;0;1;1;0;0;0;536023,788999999873340;5279626,164999999105930;9,479860996000070;47,669023652000078;1
08250930111500507110;08;1;11;000;2025;09;17;3;3;6;4;1;0;0;1;1;0;0;0;513252,611800000071526;5403830,570100000128150;9,180422015000033;48,787331516000052;1
08251001426000520460;08;4;25;039;2025;10;11;4;2;5;3;0;0;1;0;0;0;1;0;566350,855600000359118;5353152,072100000455976;9,895169671000076;48,328070012000069;1
08251011121200534960;08;1;21;000;2025;10;15;7;3;5;2;0;0;1;1;0;0;0;0;516599,657200000248849;5442225,366399999707937;9,227554399000041;49,132635752000056;1
08251006127100534140;08;1;27;076;2025;10;06;2;2;4;6;1;1;1;1;0;0;0;0;554288,084900000132620;5440156,779200000688434;9,743893477000029;49,111855481000077;1
08251009317600555450;08;3;17;041;2025;10;15;5;3;5;3;0;0;1;1;0;0;0;0;438535,070799999870360;5348209,076199999079108;8,171461207000050;48,284098084000050;1
08251010317600558790;08;3;17;040;2025;10;14;6;3;0;5;0;0;1;1;0;0;0;0;432165,275500000454485;5347446,187799999490380;8,085730545000047;48,276584834000062;1
08251004115200539900;08;1;15;034;2025;10;10;7;3;5;3;0;0;1;1;0;0;0;0;483355,877000000327826;5375191,330000000074506;8,774557841000046;48,529609036000068;1
08251012435200536470;08;4;35;015;2025;10;12;1;3;0;7;0;0;1;0;0;0;0;0;520520,837100000120699;5295515,195000000298023;9,274104044000069;47,812662893000038;1
08251024325000576470;08;3;27;002;2025;10;17;6;3;5;2;0;0;1;1;0;0;0;0;477287,145999999716878;5326784,085999999195337;8,694965580000030;48,093919649000043;1
08251016222400554460;08;2;26;105;2025;10;13;5;3;1;5;0;0;1;1;0;0;0;0;470959,754800000227988;5479547,880699999630451;8,599195347000034;49,467887029000053;1
08251027111500611930;08;1;11;000;2025;10;08;2;1;6;4;0;1;0;0;1;0;1;0;512475,906000000424683;5399570,188999999314547;9,169718728000021;48,749021448000065;1
08251027436000592280;08;4;36;009;2025;10;15;2;3;0;7;0;1;1;0;0;0;0;0;556611,417000000365078;5307465,518999999389052;9,757714360000023;47,918012207000061;1
08251018212702618260;08;2;15;110;2025;10;17;7;2;0;7;0;0;1;0;0;0;0;0;460110,000000000000000;5419928,634600000455976;8,455377206000037;48,931002474000081;1
08250920222700495300;08;2;22;000;2025;09;18;7;3;3;5;0;0;1;1;0;0;0;0;461981,237200000323355;5481482,674000000581145;8,475095441000065;49,484793761000049;1
08251020118010591960;08;1;15;045;2025;10;20;2;3;9;1;2;1;1;0;0;0;0;0;500563,330199999734759;5396318,626900000497699;9,007658959000025;48,719895008000037;1
08250920435200449400;08;4;35;059;2025;09;15;7;3;3;6;0;0;1;0;0;0;0;0;515253,451000000350177;5291053,618000000715256;9,203589399000066;47,772666483000080;1
08250919421300476930;08;4;21;000;2025;09;20;6;2;8;1;2;0;1;0;0;0;0;0;570328,694199999794364;5354473,233300000429153;9,949049616000025;48,339524275000031;1
08250919417200491270;08;4;17;054;2025;09;23;6;3;8;1;2;0;1;0;0;0;0;0;477796,668999999761581;5348497,732000000774860;8,700672840000038;48,289290143000073;1
