OID_;UIDENTSTLAE;ULAND;UREGBEZ;UKREIS;UGEMEINDE;UJAHR;UMONAT;USTUNDE;UWOCHENTAG;UKATEGORIE;UART;UTYP1;ULICHTVERH;IstStrassenzustand;IstRad;IstPKW;IstFuss;IstKrad;IstGkfz;IstSonstige;LINREFX;LINREFY;XGCSWGS84;YGCSWGS84;PLST
204831;08240509222800804320;08;2;22;000;2024;05;14;5;3;5;2;0;0;1;1;0;0;0;0;462246,686700000427663;5488386,288699999451637;8,478099863000068;49,546904453000082;1
204832;08240509221400808170;08;2;26;018;2024;05;17;5;3;4;6;0;0;1;1;0;0;0;0;472976,175499999895692;5472032,870699999853969;8,627536928000040;49,400384505000034;1
204833;08240509216100738470;08;2;16;043;2024;05;13;5;3;5;3;0;0;1;0;0;0;0;1;442822,331000000238419;5411730,431299999356270;8,220513430000040;48,855904135000060;1
204838;08240509126100751860;08;1;26;072;2024;05;19;5;3;8;7;0;0;1;0;0;0;0;0;535902,089200000278652;5468742,811599999666214;9,494528819000038;49,370332566000059;1
204839;08240509119500750740;08;1;19;085;2024;05;16;5;3;7;7;0;0;0;0;1;1;0;0;531891,309999999590218;5412767,266000000759959;9,434860264000065;48,867046224000035;1
204841;08240509119400751770;08;1;19;091;2024;05;20;5;3;4;6;1;0;1;1;0;0;0;0;529440,036799999885261;5408281,956599999219179;9,401113948000045;48,826819226000055;1
204843;08240510117010742690;08;1;17;033;2024;05;16;6;2;5;3;0;0;1;1;0;0;0;0;559315,976300000213087;5387153,388199999928474;9,805095259000041;48,634629858000039;1
204846;08240509118010772870;08;1;15;045;2024;05;17;5;2;4;6;0;0;1;0;0;0;0;0;500529,877199999988079;5394477,180900000035763;9,007201772000030;48,703329262000068;1
204847;08240509117300768500;08;1;17;026;2024;05;17;5;3;0;1;0;0;1;0;0;0;0;0;552724,590400000102818;5398940,332800000905991;9,717142228000057;48,741248741000049;1
204849;08240509117300750530;08;1;17;026;2024;05;14;5;3;0;7;0;0;1;0;0;0;0;0;546543,704199999570847;5392515,943499999120831;9,632352940000033;48,683950540000069;1
204850;08240509116200752770;08;1;16;080;2024;05;15;5;3;0;7;0;0;1;0;0;0;0;0;519416,899899999611080;5396501,879399999976158;9,263996640000073;48,721241390000046;1
204852;08240509115100751150;08;1;15;051;2024;05;20;5;3;1;5;0;0;1;0;0;0;0;1;503282,841199999675155;5386531,108899999409914;9,044555334000052;48,631836910000061;1
204853;08240509111340754890;08;1;11;000;2024;05;19;5;3;6;7;0;0;0;1;1;0;0;0;509110,087100000120699;5406496,767200000584126;9,124084700000026;48,811390866000067;1
204855;08240509111210784990;08;1;11;000;2024;05;19;5;3;5;3;0;0;1;1;0;0;0;0;510959,570299999788404;5396423,763299999758601;9,149007327000049;48,720744729000046;1
204856;08240508436000746910;08;4;35;034;2024;05;15;4;3;2;2;0;0;1;1;0;0;0;0;529184,969499999657273;5285450,874800000339746;9,389155506000066;47,721776061000071;1
204857;08240508421300780070;08;4;21;000;2024;05;16;4;2;0;1;0;0;1;0;0;0;0;0;572229,503700000233948;5361942,568299999460578;9,975979571000039;48,406498679000038;1
204858;08240513221011772670;08;2;26;091;2024;05;16;2;3;6;4;0;0;0;1;1;0;0;0;494177,953800000250340;5460752,844100000336766;8,919920108000042;49,299492054000041;1
204861;08240508336400746800;08;3;36;014;2024;05;15;4;3;5;3;0;0;1;0;0;0;0;1;390683,132000000216067;5280817,444000000134110;7,543744274000062;47,671503839000081;1
204862;08240508335200796320;08;3;35;063;2024;05;18;4;3;5;3;0;0;1;0;0;0;0;0;498443,842100000008941;5287984,447899999096990;8,979240719000074;47,745230098000036;1
204863;08240508335100767400;08;3;35;043;2024;05;16;4;3;1;5;0;0;1;1;0;0;0;0;512540,598600000143051;5279035,841499999165535;9,167034882000053;47,664593946000025;1
204864;08240513111500835780;08;1;11;000;2024;05;16;2;3;6;4;0;0;0;1;1;0;0;0;512213,961799999698997;5401315,369599999859929;9,166207112000052;48,764726216000042;1
204866;08240508317000757060;08;3;17;089;2024;05;07;4;3;5;2;0;0;1;1;0;0;0;0;432389,430999999865890;5376306,773499999195337;8,084101228000065;48,536221411000042;1
204867;08240508316100776700;08;3;16;017;2024;05;21;4;2;4;6;2;0;1;1;0;0;0;0;408765,496899999678135;5341508,392500000074506;7,771696245000044;48,220236593000038;1
204870;08240508311010761500;08;3;11;000;2024;05;07;4;3;5;3;0;0;1;1;0;0;0;0;412721,662700000219047;5317414,197100000455976;7,829878286000053;48,004062958000077;1
204872;08240508311010739530;08;3;36;050;2024;05;18;4;3;5;3;0;0;1;1;0;0;0;0;399621,838000000454485;5273845,285000000149012;7,664385327000048;47,610236539000027;1
204873;08240508231000740240;08;2;31;000;2024;05;18;4;2;6;4;0;0;0;0;1;0;0;1;478234,179499999620020;5415587,092800000682473;8,703055341000038;48,892850531000079;1
204875;08240508222500784510;08;2;22;000;2024;05;16;4;3;0;7;0;0;1;1;0;0;0;0;465623,706799999810755;5476219,852499999105930;8,525840119000065;49,437674118000075;1
204876;08240508222000793210;08;2;26;096;2024;05;16;4;3;5;3;0;0;1;1;0;0;0;0;475133,825100000016391;5487976,132899999618530;8,656272725000065;49,543881589000080;1
204880;08240508215102751450;08;2;15;109;2024;05;17;4;3;1;5;0;0;1;1;0;0;0;0;461276,594800000078976;5439218,185599999502301;8,469463209000025;49,104590023000071;1
204881;08240508212302738930;08;2;12;000;2024;05;14;4;3;0;7;0;0;1;0;0;0;0;0;455410,479500000365078;5428771,108899999409914;8,390248508000070;49,010221088000037;1
204882;08240508212010740420;08;2;12;000;2024;05;11;4;3;1;5;0;0;1;1;0;0;0;0;454845,042600000277162;5429186,043800000101328;8,382470593000050;49,013912341000037;1
204883;08240508212010736690;08;2;12;000;2024;05;13;4;3;1;5;0;0;1;1;0;0;0;0;456437,972000000067055;5424451,711999999359250;8,404761473000065;48,971440881000035;1
204887;08240508119200752490;08;1;19;093;2024;05;15;4;2;6;4;0;0;0;0;1;0;0;1;524728,416100000031292;5403642,981100000441074;9,336640992000071;48,785293574000036;1
204890;08240508118200757540;08;1;18;011;2024;05;01;4;2;1;1;2;0;1;1;0;0;0;0;505404,206000000238419;5408351,884400000795722;9,073632937000070;48,828122582000049;1
204891;08240508118010760460;08;1;18;068;2024;05;15;4;2;5;3;0;0;1;1;0;0;0;0;500988,970999999903142;5422738,460999999195337;9,013509676000069;48,957563849000053;1
204892;08240508116400944990;08;1;16;070;2024;05;15;4;3;1;7;0;0;1;1;0;0;0;0;539611,339100000448525;5385253,356699999421835;9,537478170000043;48,619096468000066;1
204893;08240508116200800540;08;1;16;077;2024;05;15;4;3;5;3;0;0;1;1;0;0;0;0;514773,549399999901652;5389742,690400000661612;9,200623331000031;48,660562762000040;1
204895;08240508115200766390;08;1;15;021;2024;05;17;4;3;6;7;0;0;1;0;1;0;0;0;489951,971199999563396;5382307,813500000163913;8,863728736000041;48,593771190000041;1
204896;08240508115200761560;08;1;15;053;2024;05;19;4;3;5;3;0;0;1;1;0;0;0;0;483272,152999999932945;5379286,209000000730157;8,773259309000025;48,566445386000055;1
204898;08240508111140738160;08;1;11;000;2024;05;14;4;2;0;7;0;0;1;0;0;0;0;0;509773,747999999672174;5402746,564999999478459;9,133034893000058;48,777644284000075;1
204900;08240507435100757170;08;4;35;016;2024;05;08;3;3;0;1;0;1;1;0;0;0;0;0;538131,331600000150502;5280778,527699999511242;9,508034395000038;47,679271017000076;1
204902;08240510311010741820;08;3;11;000;2024;05;12;6;3;0;7;0;0;1;0;0;0;0;0;415226,776399999856949;5319513,747700000181794;7,863041699000064;48,023286402000053;1
204904;08240507416100734450;08;4;16;036;2024;05;13;3;3;8;1;0;0;1;0;0;0;0;0;495099,748100000433624;5369646,419399999082088;8,933691679000049;48,479926471000056;1
204907;08240507336100762990;08;3;36;050;2024;05;11;3;2;4;6;0;0;1;0;0;0;0;0;399528,443599999882281;5273932,201500000432134;7,663123057000064;47,611003909000033;1
204908;08240525212402790520;08;2;12;000;2024;05;14;7;3;0;1;0;0;1;0;0;0;0;0;456429,804999999701977;5427165,202700000256300;8,404359056000033;48,995848576000071;1
204910;08240507335100744150;08;3;35;043;2024;05;17;3;2;0;1;0;1;1;0;0;0;0;0;513377,825600000098348;5278320,895300000905991;9,178164410000022;47,658144315000072;1
204911;08240507327100784000;08;3;27;050;2024;05;17;3;3;0;4;0;1;0;0;1;0;0;1;485791,571499999612570;5314389,410599999129772;8,809590809000042;47,982650210000031;1
204912;08240507326300761910;08;3;26;055;2024;05;17;3;3;6;4;0;1;0;1;1;0;0;0;441047,020399999804795;5332658,343299999833107;8,207480415000020;48,144442863000052;1
204913;08240516231202775060;08;2;36;043;2024;05;15;5;2;1;5;0;0;1;0;0;0;0;1;469118,417500000447035;5410987,959000000730157;8,579041922000044;48,851091403000055;1
204915;08240507326000756680;08;3;35;043;2024;05;18;3;3;5;3;0;0;1;0;0;0;0;0;510964,391999999992549;5281317,600700000301003;9,146097921000035;47,685153105000040;1
204918;08240507317000735910;08;3;17;065;2024;05;07;3;3;5;3;0;0;1;0;0;0;0;1;415073,559299999848008;5353956,399100000038743;7,854102927000042;48,333081699000047;1
204919;08240507311400735680;08;3;15;076;2024;05;15;3;3;2;6;0;1;1;1;0;0;0;0;392652,056900000199676;5296470,725199999287724;7,566102652000041;47,812631506000059;1
204921;08240507311010761440;08;3;11;000;2024;05;16;3;3;4;6;0;0;1;0;0;0;0;0;411582,558799999766052;5321540,708499999716878;7,813758500000063;48,041025289000061;1
204922;08240507311010735620;08;3;36;050;2024;05;15;3;3;5;3;0;1;1;1;0;0;0;0;399311,613599999807775;5272946,740299999713898;7,660465108000039;47,602105691000077;1
204924;08240507231000769320;08;2;31;000;2024;05;16;3;3;0;1;0;1;1;0;0;0;0;0;476310,355000000447035;5413929,188999999314547;8,676905683000030;48,877866036000057;1
204925;08240507231000747100;08;2;31;000;2024;05;07;3;2;0;1;0;1;1;0;0;0;0;0;480194,538499999791384;5410477,386299999430776;8,730047003000038;48,846950804000073;1
204926;08240513336300785390;08;3;36;081;2024;05;12;2;3;5;3;0;0;1;1;0;0;0;0;410377,235999999567866;5277743,936799999326468;7,806662747000075;47,646884911000029;1
204927;08240507225100759950;08;2;25;058;2024;05;11;3;3;0;1;0;1;1;0;0;0;0;0;508918,736399999819696;5465580,626800000667572;9,122781446000033;49,342881043000034;1
204928;08240507222800802060;08;2;22;000;2024;05;15;3;3;6;7;0;0;0;0;1;0;1;0;460683,046500000171363;5487597,101900000125170;8,456563907000032;49,539706720000027;1
204931;08240507222500761530;08;2;22;000;2024;05;14;3;3;5;3;0;0;1;1;0;0;0;0;461925,785000000149012;5480132,959000000730157;8,474459806000027;49,472650289000057;1
204932;08240507222500735040;08;2;22;000;2024;05;11;3;3;5;3;0;0;1;1;0;0;0;0;462595,220599999651313;5479815,109600000083447;8,483729706000076;49,469833000000051;1
204933;08240507222400757160;08;2;26;038;2024;05;07;3;3;0;7;0;1;1;0;0;0;0;0;472372,488400000147521;5479913,458100000396371;8,618667478000020;49,471241200000065;1
204934;08240507222200802160;08;2;22;000;2024;05;16;3;3;3;5;0;0;1;1;0;0;0;0;461695,062599999830127;5481216,874900000169873;8,471170308000069;49,482385042000033;1
204935;08240507221400802090;08;2;21;000;2024;05;15;3;3;5;3;0;0;1;1;0;0;0;0;474368,361499999649823;5473960,301400000229478;8,646600283000055;49,417781585000057;1
204936;08240507221400745110;08;2;26;018;2024;05;07;3;3;2;6;0;0;1;1;0;0;0;0;473455,479000000283122;5472076,653100000694394;8,634139988000072;49,400799410000047;1
204937;08240507216100734400;08;2;16;022;2024;05;14;3;3;5;3;0;0;1;1;0;0;0;0;434764,841000000014901;5405650,441999999806285;8,111648291000051;48,800420944000052;1
204938;08240521212502773680;08;2;12;000;2024;05;09;3;3;0;7;0;1;1;0;0;0;0;0;454617,402700000442564;5428555,212300000712276;8,379428161000021;49,008221265000032;1
204939;08240507212702776660;08;2;15;046;2024;05;13;3;3;5;3;0;1;1;1;0;0;0;0;450475,866999999620020;5415318,331000000238419;8,324409280000054;48,888836128000037;1
204940;08240507212402797530;08;2;12;000;2024;05;17;3;3;0;7;0;0;1;1;0;0;0;0;455975,594700000248849;5428070,699699999764562;8,398051829000053;49,003961408000066;1
204942;08240507212010754300;08;2;12;000;2024;05;09;3;3;5;3;0;0;1;1;0;0;0;0;452410,207999999634922;5427384,261199999600649;8,349385699000038;48,997522259000050;1
204946;08240507121200745060;08;1;21;000;2024;05;07;3;3;5;3;0;0;1;1;0;0;0;0;516928,992899999953806;5443706,444800000637770;9,232131231000039;49,145949547000043;1
204948;08240507118100743700;08;1;18;079;2024;05;07;3;2;2;6;0;0;1;0;0;0;0;0;509447,359799999743700;5420984,326099999248981;9,129013248000035;48,941712828000050;1
204951;08240507116010739920;08;1;16;019;2024;05;06;3;3;5;3;0;0;1;0;0;0;0;1;523708,129999999888241;5399544,573999999091029;9,322515351000050;48,748464692000027;1
204954;08240525111130796360;08;1;11;000;2024;05;10;7;2;0;1;0;0;1;0;0;0;0;0;509217,157399999909103;5402985,550000000745058;9,125464265000062;48,779802674000052;1
204955;08240507111330737010;08;1;11;000;2024;05;19;3;3;6;7;0;0;0;1;1;0;0;0;512383,443900000303984;5408501,999299999326468;9,168730091000043;48,829373038000028;1
204956;08240507111240763250;08;1;11;000;2024;05;06;3;3;0;7;0;1;1;0;0;0;0;0;518969,477800000458956;5402589,498900000005960;9,258193868000035;48,776018901000043;1
204957;08240506436400756430;08;4;36;082;2024;05;07;2;3;0;1;0;0;1;0;0;0;0;0;548581,442200000397861;5295024,443800000473857;9,648846755000022;47,806740860000048;1
204958;08240506417200735350;08;4;17;002;2024;05;16;2;3;5;3;0;0;1;1;0;0;0;0;489612,014299999922514;5344403,974999999627471;8,860057491000020;48,252763963000064;1
204959;08240506416200733320;08;4;16;041;2024;05;11;2;3;2;6;0;0;1;1;0;0;0;0;503539,548799999989569;5374854,504599999636412;9,047939984000038;48,526789585000074;1
204960;08240508136100757500;08;1;36;088;2024;05;00;4;3;0;7;2;1;1;0;0;0;0;0;578771,658200000412762;5409313,258799999952316;10,073359775000029;48,831797632000075;1
204963;08240506335200754640;08;3;35;063;2024;05;06;2;2;5;3;1;0;1;1;0;0;0;0;497498,907499999739230;5287716,830199999734759;8,966636751000067;47,742819212000029;1
204964;08240506311010759890;08;3;11;000;2024;05;14;2;3;5;3;0;1;1;1;0;0;0;0;410719,438099999912083;5316255,504799999296665;7,803281990000073;47,993363727000030;1
204965;08240516325202786480;08;3;25;049;2024;05;12;5;3;2;4;0;0;0;1;1;1;0;0;471675,421000000089407;5334188,500600000843406;8,619109227000024;48,160310842000058;1
204967;08240506311010741510;08;3;11;000;2024;05;11;2;3;5;3;0;1;1;1;0;0;0;0;414656,542799999937415;5317757,706800000742078;7,855745033000062;48,007414236000045;1
204968;08240506237200487920;08;2;37;040;2024;05;09;2;3;6;7;0;0;0;1;1;0;0;0;477084,889000000432134;5365781,248999999836087;8,690135524000027;48,444755562000068;1
204970;08240506226200757600;08;2;26;032;2024;05;16;2;3;5;3;0;1;1;1;0;0;0;0;467945,357599999755621;5463284,877100000157952;8,558904689000030;49,321454045000053;1
204972;08240506216200734670;08;2;16;007;2024;05;16;2;3;8;1;0;1;1;0;0;0;0;0;436839,528900000266731;5394026,427200000733137;8,141680075000068;48,696077212000034;1
204973;08240506216100733010;08;2;16;043;2024;05;08;2;3;5;3;0;1;1;1;0;0;0;0;441551,670900000259280;5412118,081599999219179;8,203137274000028;48,859272633000046;1
204974;08240506215502758650;08;2;15;007;2024;05;10;2;3;1;5;0;0;1;1;0;0;0;0;478148,785699999891222;5431710,365000000223517;8,701024559000075;49,037885204000077;1
204975;08240506212102772910;08;2;12;000;2024;05;17;2;3;6;7;0;0;0;1;1;0;0;0;463536,482900000177324;5428147,372400000691414;8,501420870000061;49,005144103000077;1
204976;08240506212010732520;08;2;12;000;2024;05;08;2;3;0;2;0;0;1;1;0;0;0;0;456868,883500000461936;5428483,808800000697374;8,410221248000028;49,007740449000039;1
204978;08240506121200733090;08;1;21;000;2024;05;20;2;3;6;6;0;1;1;0;1;0;0;0;515231,042399999685585;5441008,554899999871850;9,208747091000021;49,121725549000075;1
204980;08240506118200760580;08;1;18;019;2024;05;12;2;3;6;4;0;0;0;1;1;0;0;0;506037,219700000248849;5405342,436499999836087;9,082213534000061;48,801044064000052;1
204982;08240506116500802030;08;1;16;046;2024;05;15;2;3;0;1;0;1;1;0;0;0;0;0;527148,824300000444055;5378943,623800000175834;9,367968941000072;48,562998664000077;1
204986;08240526426000819830;08;4;26;021;2024;05;16;1;2;3;2;0;0;1;1;0;0;0;0;557094,498499999754131;5327830,092100000008941;9,766891076000036;48,101176561000045;1
204987;08240506111500733980;08;1;11;000;2024;05;20;2;3;5;3;2;1;1;1;0;0;0;0;512778,547799999825656;5407595,414200000464916;9,174085286000036;48,821209531000079;1
204989;08240505436100754380;08;4;36;055;2024;05;12;1;3;1;5;0;0;1;1;0;0;0;0;571215,088800000026822;5292951,687000000849366;9,950762025000074;47,785987293000062;1
204990;08240505337100738090;08;3;37;096;2024;05;02;1;3;8;1;2;1;1;0;0;0;0;0;419683,009800000116229;5267068,619200000539422;7,932502208000074;47,552068887000075;1
204993;08240505311010731350;08;3;15;064;2024;05;11;1;2;5;3;0;0;1;0;0;0;0;0;421551,807900000363588;5312019,216099999845028;7,949225735000027;47,956676099000049;1
204996;08240505226400794690;08;2;26;062;2024;05;19;1;2;0;7;0;0;1;0;1;0;0;0;469202,470499999821186;5468690,799799999222159;8,575785129000053;49,370144118000042;1
204998;08240505216300769920;08;2;16;033;2024;05;16;1;3;0;1;0;1;1;0;0;0;0;0;448038,156999999657273;5413923,959000000730157;8,291334737000057;48,876093989000026;1
204999;08240505215302769270;08;2;15;059;2024;05;14;1;2;0;7;0;0;1;0;0;0;0;0;483337,432900000363588;5437321,030200000852346;8,771785653000052;49,088517722000063;1
205000;08240505215202738300;08;2;15;009;2024;05;20;1;3;0;7;2;0;1;0;0;0;0;0;469957,645700000226498;5441352,436699999496341;8,588236912000070;49,124273362000054;1
205002;08240505135100731810;08;1;35;020;2024;05;08;1;2;1;5;0;1;1;1;0;0;0;0;586718,928700000047684;5385505,266100000590086;10,176621716000056;48,616606166000054;1
205004;08240513415400765600;08;4;15;061;2024;05;20;2;3;0;7;0;0;1;0;0;0;0;0;513884,498700000345707;5373660,581700000911951;9,188012716000060;48,515905067000062;1
205005;08240505116100794620;08;1;16;019;2024;05;14;1;2;5;2;0;0;1;1;0;0;0;0;520480,859000000171363;5398484,895999999716878;9,278560821000042;48,739046425000026;1
205007;08240505111120733680;08;1;11;000;2024;05;14;1;3;5;3;0;0;1;0;0;0;0;0;514151,739500000141561;5403869,753399999812245;9,192664084000057;48,787664195000048;1
205008;08240504426000746390;08;4;21;000;2024;05;00;7;2;5;3;2;0;1;1;0;0;0;0;572930,175300000235438;5360859,179199999198318;9,985257499000056;48,396672663000061;1
205010;08240504415400740960;08;4;15;061;2024;05;14;7;3;6;4;0;0;0;0;1;0;0;1;515510,704699999652803;5370902,745100000873208;9,209930860000043;48,491056574000027;1
205013;08240514136100751810;08;1;36;088;2024;05;08;3;3;0;7;0;0;1;0;0;0;0;0;580720,568699999712408;5410178,581199999898672;10,100081419000048;48,839330241000027;1
205014;08240504337200757260;08;3;37;126;2024;05;12;7;3;5;3;0;0;1;1;0;0;0;0;446735,336699999868870;5276032,944000000134110;8,290932001000044;47,635505012000067;1
205015;08240504335300731020;08;3;35;026;2024;05;13;7;3;5;3;0;0;1;1;0;0;0;0;480907,444799999706447;5282684,035800000652671;8,745537300000024;47,697258710000028;1
205016;08240504335100731050;08;3;35;043;2024;05;19;7;3;0;1;0;0;1;0;0;0;0;0;512970,882399999536574;5278103,956900000572205;9,172738373000072;47,656200659000035;1
205017;08240504335100068300;08;3;35;043;2024;05;14;7;3;6;7;0;0;0;1;1;0;0;0;512791,536899999715388;5278375,818900000303984;9,170357926000065;47,658650359000035;1
205019;08240504335010741090;08;3;35;081;2024;05;16;7;3;5;2;0;0;1;1;0;0;0;0;489861,716000000014901;5296031,543999999761581;8,864566687000035;47,817556088000060;1
205021;08240509117400761810;08;1;17;018;2024;05;20;5;3;6;4;0;0;0;1;1;0;0;0;538081,965099999681115;5395891,775100000202656;9,517706674000067;48,714892223000049;1
205022;08240504326400737990;08;3;26;074;2024;05;11;7;2;2;6;0;0;1;0;0;0;0;1;459139,331100000068545;5322598,384400000795722;8,451649073000056;48,055356952000068;1
205023;08240516231102786610;08;2;36;040;2024;05;10;5;2;6;4;0;0;0;1;1;0;0;0;489239,389299999922514;5422241,885600000619888;8,853019820000043;48,953003966000040;1
205024;08240504326400731070;08;3;26;074;2024;05;18;7;3;0;1;0;0;1;0;0;0;0;0;457999,179999999701977;5322546,049000000581145;8,436354120000033;48,054812069000036;1
205025;08240504326200750330;08;3;26;074;2024;05;18;7;3;2;6;0;0;1;1;0;0;0;0;465242,879599999636412;5323462,989900000393391;8,533485472000052;48,063497338000047;1
205028;08240504317010733950;08;3;17;034;2024;05;18;7;3;9;1;0;0;1;0;0;0;0;0;428882,163399999961257;5366066,303799999877810;8,038339686000029;48,443719136000027;1
205029;08240504317000750160;08;3;17;153;2024;05;15;7;3;1;5;0;0;1;1;0;0;0;0;422754,639499999582767;5390097,348400000482798;7,951037841000073;48,659151854000072;1
205031;08240504311010753170;08;3;11;000;2024;05;17;7;3;5;3;0;0;1;1;0;0;0;0;414030,609500000253320;5315677,720300000160933;7,847771224000041;47,988620100000048;1
205032;08240504311010732120;08;3;36;069;2024;05;17;7;2;0;1;0;0;1;0;0;0;0;0;407938,962600000202656;5267890,901300000026822;7,776273506000052;47,557907169000032;1
205033;08240518212010795590;08;2;12;000;2024;05;12;7;3;4;3;0;0;1;0;0;0;0;0;456081,231399999931455;5430288,404100000858307;8,399256129000037;49,023917407000056;1
205034;08240504235100067760;08;2;35;079;2024;05;22;7;3;6;1;2;0;0;0;1;0;0;1;466768,956899999640882;5399215,021700000390410;8,547969174000059;48,745064776000049;1
205035;08240506311200762830;08;3;11;000;2024;05;14;2;3;5;3;0;1;1;1;0;0;0;0;414066,285000000149012;5316694,677999999374151;7,848045662000061;47,997772814000029;1
205039;08240504215402732080;08;2;15;009;2024;05;13;7;3;5;3;0;0;1;1;0;0;0;0;469434,432599999941885;5441556,195599999278784;8,581050467000068;49,126080412000078;1
205040;08240504212402750540;08;2;12;000;2024;05;12;7;3;0;7;0;0;1;0;0;0;0;0;453605,174100000411272;5427423,864199999719858;8,365716854000027;48,997969452000063;1
205041;08240504121600755850;08;1;25;021;2024;05;14;7;3;0;7;0;0;1;0;0;0;0;0;523463,532399999909103;5447579,329500000923872;9,321957668000039;49,180572100000063;1
205043;08240504121100751640;08;1;25;026;2024;05;10;7;2;6;7;0;0;0;1;1;0;0;0;487900,922299999743700;5446815,311200000345707;8,834003032000055;49,174028967000027;1
205045;08240504119400760830;08;1;19;090;2024;05;14;7;3;0;7;0;0;1;0;0;0;0;0;532218,628299999982119;5406394,274299999698997;9,438822276000053;48,809700387000078;1
205046;08240504119300731010;08;1;19;067;2024;05;13;7;3;5;3;0;0;1;1;0;0;0;0;538921,078599999658763;5405444,865100000053644;9,530016858000067;48,800776293000069;1
205048;08240504118500731140;08;1;18;021;2024;05;14;7;3;1;5;0;0;1;1;0;0;0;0;521802,368400000035763;5427800,234300000593066;9,298096990000033;49,002713498000048;1
205049;08240504118100791110;08;1;18;071;2024;05;08;7;3;6;6;0;0;1;0;1;0;0;0;510717,355200000107288;5419808,057600000873208;9,146325332000060;48,931110784000055;1
205051;08240504115200738540;08;1;15;004;2024;05;18;7;3;5;3;0;0;1;1;0;0;0;0;487632,661999999545515;5374403,779200000688434;8,832509317000074;48,522622838000075;1
205052;08240504111500731300;08;1;11;000;2024;05;12;7;3;6;2;0;0;0;1;1;0;0;0;511760,006099999882281;5406301,950400000438094;9,160172429000056;48,809593816000074;1
205054;08240504111330730270;08;1;11;000;2024;05;17;7;2;5;3;0;0;1;1;0;0;0;0;516227,056300000287592;5409084,463600000366569;9,221123767000051;48,834524234000071;1
205056;08240503436300729910;08;4;36;081;2024;05;16;6;3;6;4;0;0;0;1;1;0;0;0;561932,122000000439584;5281148,380000000819564;9,825164036000047;47,680756424000037;1
205059;08240515216100757070;08;2;16;043;2024;05;14;4;3;6;3;0;0;1;0;1;0;0;0;441315,129800000227988;5412227,251700000837445;8,199897037000028;48,860232281000037;1
205060;08240503421300737060;08;4;21;000;2024;05;19;6;3;0;1;0;0;1;0;0;0;0;0;571293,633500000461936;5360588,488399999216199;9,963105798000072;48,394424906000040;1
205061;08240503416200737940;08;4;16;041;2024;05;13;6;2;0;1;0;0;1;0;0;0;0;0;504172,836099999956787;5378078,003000000491738;9,056549577000055;48,555785355000069;1
205066;08240512115300745830;08;1;15;028;2024;05;13;1;3;0;7;0;0;1;0;0;0;0;0;501453,403900000266731;5404277,301899999380112;9,019788377000054;48,791489801000068;1
205068;08240503311400729280;08;3;15;006;2024;05;11;6;3;0;1;0;0;1;0;0;0;0;0;403496,207399999722838;5308555,855699999257922;7,708214156000054;47,923056342000052;1
205069;08240503311010732590;08;3;36;091;2024;05;15;6;3;5;3;0;0;1;1;0;0;0;0;396333,972599999979138;5272361,410299999639392;7,621001312000033;47,596371161000036;1
205072;08240503216200729440;08;2;16;007;2024;05;21;6;3;0;1;2;0;1;0;0;0;0;0;436444,593999999575317;5393960,050000000745058;8,136323951000065;48,695440038000072;1
205073;08240503216100730250;08;2;16;009;2024;05;23;6;3;0;3;2;0;1;0;0;0;0;1;446706,665699999779463;5421353,771800000220537;8,272207085000048;48,942812375000074;1
205074;08240503215402729890;08;2;15;009;2024;05;16;6;3;5;7;0;0;1;1;0;0;0;0;468760,308299999684095;5440822,574899999424815;8,571867605000023;49,119447470000068;1
205075;08240518116000799240;08;4;16;025;2024;05;15;7;3;5;3;0;0;1;1;0;0;0;0;504625,997800000011921;5360962,585799999535084;9,062501307000048;48,401804539000068;1
205076;08240503212702729790;08;2;15;017;2024;05;15;6;3;5;3;0;0;1;1;0;0;0;0;456807,184100000187755;5420914,781400000676513;8,410181383000065;48,939651371000082;1
205077;08240503212010734470;08;2;12;000;2024;05;13;6;3;5;2;0;0;1;1;0;0;0;0;456352,356599999591708;5427893,892599999904633;8,403222026000037;49,002397766000058;1
205079;08240503128100746820;08;1;28;007;2024;05;15;6;3;6;4;0;0;0;0;1;0;1;0;555195,072499999776483;5483025,719699999317527;9,762245433000032;49,497352941000031;1
205080;08240503118200751180;08;1;18;019;2024;05;13;6;3;2;6;0;0;1;1;0;0;0;0;504945,696700000204146;5404920,898199999704957;9,067344348000063;48,797261580000054;1
205082;08240502437200746030;08;4;37;104;2024;05;15;5;3;5;3;0;0;1;1;0;0;0;0;515896,002000000327826;5325344,866000000387430;9,213431080000021;48,081177547000038;1
205083;08240502436300746000;08;4;36;081;2024;05;14;5;3;6;6;0;0;1;0;1;0;0;0;562306,051699999719858;5281271,069399999454618;9,830163131000063;47,681824294000080;1
205084;08240502436300729510;08;4;36;052;2024;05;18;5;3;5;2;0;0;1;0;0;0;0;1;565769,604399999603629;5292007,796499999240041;9,877927895000028;47,778074733000039;1
205085;08240502436000757120;08;4;37;100;2024;05;05;5;2;0;1;2;0;1;0;0;0;0;0;536734,327999999746680;5317576,729000000283122;9,492546856000047;48,010429039000030;1
205086;08240502436000728880;08;4;35;016;2024;05;13;5;3;5;3;0;0;1;1;0;0;0;0;531150,703800000250340;5282126,201899999752641;9,415128538000033;47,691770732000066;1
