Unfall_ID;Original_Unfall_ID;Datum + Uhrzeit;Koordinaten Breitengrad;Koordinaten Längengrad;Gemeinde;Anzahl der Getöteten;Anzahl der Schwerverletzten;Anzahl der Leichtverletzten;Anzahl Beteiligte;Unfallart;Charakteristik;Besonderheiten;Lichtzeichenanlage;Lichtverhältnisse;Straßenzustand;Aufprall auf Hindernis;Unfallkategorie;Unfalltyp;Beteiligter 1: Ursachen;Beteiligter 2: Ursachen;Beteiligter 1: Verkehrsbeteiligung;Beteiligter 2: Verkehrsbeteiligung;beteiligt_fuss;beteiligt_fahrrad;beteiligt_pkw;beteiligt_sonst_kfz;beteiligt_sonst;Anzahl Fahrrad;Anzahl zu Fuß;Anzahl Pkw;Anzahl Pkw/Lkw/Bus;Anzahl sonstige Kfz;Anzahl sonstige;Anzahl sonstige Verkehrsmittel
8216;BWPV100001217877;2018-09-12T13:40:00Z;;;Karlsruhe, Stadt;0;0;0;2;Zusammenstoß mit vorausfahrendem/wartendem Fahrzeug;Einmündung;;;;;kein Aufprall;Sonstiger Sachschadensunfall unter Einfluss berauschender Mittel;Unfall im Längsverkehr;;;;;FALSE;TRUE;;;;1;0;;1;;;0
8217;BWPV100001217888;2018-09-12T13:09:00Z;;;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß mit einbiegendem/kreuzendem Fahrzeug;Einmündung;Radverkehrsanlage neben der Fahrbahn / baulich getrennte RVA;Lichtzeichenanlage in Betrieb;;;kein Aufprall;Unfall mit Leichtverletzten;Einbiege-/Kreuzen-Unfall;;;;;FALSE;TRUE;;;;2;0;;0;;;0
8218;BWPV100001217981;2018-09-11T16:22:00Z;;;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß mit vorausfahrendem/wartendem Fahrzeug;Grundstücksein-/ausfahrt;;;;;kein Aufprall;Unfall mit Leichtverletzten;Abbiegeunfall;;;;;FALSE;TRUE;;;;1;0;;1;;;0
8219;BWPV100001218076;2018-09-05T21:15:00Z;;;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß mit einbiegendem/kreuzendem Fahrzeug;Kreuzung;;;;;kein Aufprall;Unfall mit Leichtverletzten;Abbiegeunfall;;;;;FALSE;TRUE;;;;1;0;;1;;;0
8220;BWPV100001218107;2018-09-06T06:00:00Z;;;Karlsruhe, Stadt;1;0;0;2;Zusammenstoß mit einbiegendem/kreuzendem Fahrzeug;Kreisverkehr;;;;;kein Aufprall;Unfall mit Getöteten;Einbiege-/Kreuzen-Unfall;;;;;FALSE;TRUE;;;;1;0;;1;;;0
8221;BWPV100001218209;2018-09-13T15:05:00Z;;;Karlsruhe, Stadt;0;0;0;2;Zusammenstoß mit einbiegendem/kreuzendem Fahrzeug;Grundstücksein-/ausfahrt;;;;;kein Aufprall;Sonstiger Sachschadensunfall ohne Alkoholeinwirkung;Sonstiger Unfall;;;;;FALSE;TRUE;;;;1;0;;1;;;0
8222;BWPV100001218280;2018-09-08T15:35:00Z;;;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß zwischen Fahrzeug und Fußgänger;;;;;;kein Aufprall;Unfall mit Leichtverletzten;Unfall im Längsverkehr;;;;;TRUE;FALSE;;;;0;1;;1;;;0
8223;BWPV100001218301;2018-09-14T04:52:00Z;;;Karlsruhe, Stadt;0;0;0;2;Zusammenstoß mit einbiegendem/kreuzendem Fahrzeug;Kreuzung;Radverkehrsanlage auf der Fahrbahn;;;;kein Aufprall;Sonstiger Sachschadensunfall ohne Alkoholeinwirkung;Einbiege-/Kreuzen-Unfall;;;;;FALSE;TRUE;;;;1;0;;1;;;0
8224;BWPV100001218346;2018-09-04T19:12:00Z;;;Karlsruhe, Stadt;0;0;1;1;Unfall anderer Art;;;;;;kein Aufprall;Unfall mit Leichtverletzten;Fahrunfall;;;;;FALSE;TRUE;;;;1;0;;0;;;0
8225;BWPV100001218429;2018-09-14T13:55:00Z;;;Karlsruhe, Stadt;0;0;1;1;Unfall anderer Art;Kreuzung;;;;;kein Aufprall;Unfall mit Leichtverletzten;Fahrunfall;;;;;FALSE;TRUE;;;;1;0;;0;;;0
8226;BWPV100001218497;2018-09-14T16:20:00Z;;;Karlsruhe, Stadt;0;1;0;2;Zusammenstoß mit einbiegendem/kreuzendem Fahrzeug;Grundstücksein-/ausfahrt;;;;;kein Aufprall;Unfall mit Schwerverletzten;Abbiegeunfall;;;;;FALSE;TRUE;;;;1;0;;1;;;0
8227;BWPV100001219277;2018-09-17T07:00:00Z;;;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß mit einbiegendem/kreuzendem Fahrzeug;;;;;;kein Aufprall;Unfall mit Leichtverletzten;Unfall im Längsverkehr;;;;;FALSE;TRUE;;;;1;0;;1;;;0
8228;BWPV100001219454;2018-09-17T11:35:00Z;;;Karlsruhe, Stadt;0;0;1;1;Unfall anderer Art;;;;;;kein Aufprall;Unfall mit Leichtverletzten;Fahrunfall;;;;;FALSE;TRUE;;;;1;0;;0;;;0
8229;BWPV100001219497;2018-09-10T11:30:00Z;;;Karlsruhe, Stadt;0;1;0;2;Zusammenstoß mit seitlich in gleicher Richtung fahrendem Fahrzeug;;;;;;kein Aufprall;Unfall mit Schwerverletzten;Abbiegeunfall;;;;;FALSE;TRUE;;;;2;0;;0;;;0
8230;BWPV100001219531;2018-09-08T12:00:00Z;;;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß mit einbiegendem/kreuzendem Fahrzeug;Kreuzung;Schienengleicher Wegübergang;Lichtzeichenanlage in Betrieb;;;kein Aufprall;Unfall mit Leichtverletzten;Einbiege-/Kreuzen-Unfall;;;;;FALSE;TRUE;;;;1;0;;0;;;1
8231;BWPV100001219763;2018-09-18T19:30:00Z;;;Karlsruhe, Stadt;0;0;0;2;Zusammenstoß mit anfahrendem/anhaltendem/ruhendem Fahrzeug;;;;;;kein Aufprall;Sonstiger Sachschadensunfall ohne Alkoholeinwirkung;Sonstiger Unfall;;;;;FALSE;TRUE;;;;1;0;;1;;;0
8232;BWPV100001220289;2018-09-19T16:00:00Z;;;Karlsruhe, Stadt;0;0;1;1;Unfall anderer Art;;;;;;kein Aufprall;Unfall mit Leichtverletzten;Sonstiger Unfall;;;;;FALSE;TRUE;;;;1;0;;0;;;0
8233;BWPV100001220303;2018-09-09T13:35:00Z;;;Karlsruhe, Stadt;0;1;0;2;Zusammenstoß zwischen Fahrzeug und Fußgänger;;;;;;kein Aufprall;Unfall mit Schwerverletzten;Sonstiger Unfall;;;;;TRUE;FALSE;;;;0;1;;1;;;0
8234;BWPV100001220371;2018-09-11T08:20:00Z;;;Karlsruhe, Stadt;0;0;2;2;Zusammenstoß mit einbiegendem/kreuzendem Fahrzeug;Kreuzung;;;;;kein Aufprall;Unfall mit Leichtverletzten;Einbiege-/Kreuzen-Unfall;;;;;FALSE;TRUE;;;;2;0;;0;;;0
8235;BWPV100001220507;2018-08-27T06:30:00Z;;;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß mit seitlich in gleicher Richtung fahrendem Fahrzeug;;;;;;kein Aufprall;Unfall mit Leichtverletzten;Fahrunfall;;;;;FALSE;TRUE;;;;1;0;;1;;;0
8236;BWPV100001220629;2018-09-09T16:00:00Z;;;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß mit anfahrendem/anhaltendem/ruhendem Fahrzeug;;;;;;kein Aufprall;Unfall mit Leichtverletzten;Unfall durch ruhenden Verkehr;;;;;FALSE;TRUE;;;;1;0;;1;;;0
8237;BWPV100001220660;2018-09-19T13:30:00Z;;;Karlsruhe, Stadt;0;0;1;2;Unfall anderer Art;;;;;;kein Aufprall;Unfall mit Leichtverletzten;Überschreiten-Unfall;;;;;TRUE;FALSE;;;;0;1;;0;;;1
8238;BWPV100001220853;2018-09-21T05:50:00Z;;;Karlsruhe, Stadt;0;0;1;3;Zusammenstoß mit einbiegendem/kreuzendem Fahrzeug;Einmündung;;;;;kein Aufprall;Unfall mit Leichtverletzten;Einbiege-/Kreuzen-Unfall;;;;;FALSE;TRUE;;;;1;0;;2;;;0
8239;BWPV100001220959;2018-09-17T07:03:00Z;;;Karlsruhe, Stadt;0;0;1;1;Unfall anderer Art;Kreuzung;;;;;kein Aufprall;Unfall mit Leichtverletzten;Sonstiger Unfall;;;;;FALSE;TRUE;;;;1;0;;0;;;0
8240;BWPV100001221067;2018-09-20T14:45:00Z;;;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß mit einbiegendem/kreuzendem Fahrzeug;Kreisverkehr;;;;;kein Aufprall;Unfall mit Leichtverletzten;Einbiege-/Kreuzen-Unfall;;;;;FALSE;TRUE;;;;1;0;;1;;;0
8241;BWPV100001221114;2018-09-21T06:30:00Z;;;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß mit einbiegendem/kreuzendem Fahrzeug;Kreuzung;Benutzungspflicht der Radverkehrsanlage;;;;kein Aufprall;Unfall mit Leichtverletzten;Einbiege-/Kreuzen-Unfall;;;;;FALSE;TRUE;;;;1;0;;1;;;0
8242;BWPV100001221428;2018-09-22T20:51:00Z;;;Karlsruhe, Stadt;0;0;0;2;Zusammenstoß mit anfahrendem/anhaltendem/ruhendem Fahrzeug;;;;;;kein Aufprall;Sonstiger Sachschadensunfall ohne Alkoholeinwirkung;Unfall durch ruhenden Verkehr;;;;;FALSE;TRUE;;;;1;0;;1;;;0
8243;BWPV100001221462;2018-09-22T22:15:00Z;;;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß mit einbiegendem/kreuzendem Fahrzeug;;Radverkehrsanlage auf der Fahrbahn;;;;kein Aufprall;Unfall mit Leichtverletzten;Einbiege-/Kreuzen-Unfall;;;;;FALSE;TRUE;;;;1;0;;1;;;0
8244;BWPV100001221468;2018-09-17T12:15:00Z;;;Karlsruhe, Stadt;0;1;0;1;Unfall anderer Art;;;;;;kein Aufprall;Unfall mit Schwerverletzten;Sonstiger Unfall;;;;;FALSE;TRUE;;;;1;0;;0;;;0
8245;BWPV100001221688;2018-09-18T07:57:00Z;;;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß mit seitlich in gleicher Richtung fahrendem Fahrzeug;;Radverkehrsanlage auf der Fahrbahn;;;;kein Aufprall;Unfall mit Leichtverletzten;Abbiegeunfall;;;;;FALSE;TRUE;;;;1;0;;1;;;0
8246;BWPV100001221724;2018-09-18T07:30:00Z;;;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß mit einbiegendem/kreuzendem Fahrzeug;Kreuzung;;Lichtzeichenanlage in Betrieb;;;kein Aufprall;Unfall mit Leichtverletzten;Abbiegeunfall;;;;;FALSE;TRUE;;;;1;0;;1;;;0
8247;BWPV100001221783;2018-09-23T16:15:00Z;;;Karlsruhe, Stadt;0;1;0;1;Unfall anderer Art;Einmündung;;Lichtzeichenanlage in Betrieb;;;kein Aufprall;Unfall mit Schwerverletzten;Fahrunfall;;;;;FALSE;TRUE;;;;1;0;;0;;;0
8248;BWPV100001221791;2018-09-13T09:50:00Z;;;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß mit seitlich in gleicher Richtung fahrendem Fahrzeug;Grundstücksein-/ausfahrt;Radverkehrsanlage neben der Fahrbahn / baulich getrennte RVA;;;;kein Aufprall;Unfall mit Leichtverletzten;Abbiegeunfall;;;;;FALSE;TRUE;;;;1;0;;1;;;0
8249;BWPV100001221950;2018-09-24T06:35:00Z;;;Karlsruhe, Stadt;0;0;2;2;Zusammenstoß mit einbiegendem/kreuzendem Fahrzeug;Kreuzung;;Lichtzeichenanlage in Betrieb;;;kein Aufprall;Unfall mit Leichtverletzten;Einbiege-/Kreuzen-Unfall;;;;;FALSE;TRUE;;;;1;0;;0;;;1
8250;BWPV100001221987;2018-09-24T08:25:00Z;;;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß mit einbiegendem/kreuzendem Fahrzeug;Kreuzung;;;;;kein Aufprall;Unfall mit Leichtverletzten;Einbiege-/Kreuzen-Unfall;;;;;FALSE;TRUE;;;;1;0;;1;;;0
8251;BWPV100001222060;2018-09-20T15:50:00Z;;;Karlsruhe, Stadt;0;1;0;2;Zusammenstoß mit seitlich in gleicher Richtung fahrendem Fahrzeug;Grundstücksein-/ausfahrt;Radverkehrsanlage auf der Fahrbahn;;;;sonstiges Hindernis;Unfall mit Schwerverletzten;Abbiegeunfall;;;;;FALSE;TRUE;;;;1;0;;1;;;0
8252;BWPV100001222083;2018-09-14T21:36:00Z;;;Karlsruhe, Stadt;0;1;0;1;Unfall anderer Art;Gefälle;;;;;kein Aufprall;Unfall mit Schwerverletzten;Fahrunfall;;;;;FALSE;TRUE;;;;1;0;;0;;;0
8253;BWPV100001222414;2018-09-25T06:30:00Z;;;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß mit einbiegendem/kreuzendem Fahrzeug;Grundstücksein-/ausfahrt;;;;;kein Aufprall;Unfall mit Leichtverletzten;Abbiegeunfall;;;;;FALSE;TRUE;;;;1;0;;1;;;0
8254;BWPV100001222710;2018-09-25T10:00:00Z;;;Karlsruhe, Stadt;0;0;1;2;Unfall anderer Art;Grundstücksein-/ausfahrt;;;;;kein Aufprall;Unfall mit Leichtverletzten;Sonstiger Unfall;;;;;FALSE;TRUE;;;;1;0;;1;;;0
8255;BWPV100001223013;2018-09-25T12:03:00Z;;;Karlsruhe, Stadt;0;0;1;1;Unfall anderer Art;;Radverkehrsanlage neben der Fahrbahn / baulich getrennte RVA;;;;kein Aufprall;Unfall mit Leichtverletzten;Sonstiger Unfall;;;;;FALSE;TRUE;;;;1;0;;0;;;0
8256;BWPV100001223016;2018-09-19T13:30:00Z;;;Karlsruhe, Stadt;0;0;0;2;Zusammenstoß mit einbiegendem/kreuzendem Fahrzeug;Einmündung;;;;;kein Aufprall;Sonstiger Sachschadensunfall ohne Alkoholeinwirkung;Einbiege-/Kreuzen-Unfall;;;;;FALSE;TRUE;;;;1;0;;1;;;0
8257;BWPV100001223071;2018-09-16T16:30:00Z;;;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß mit entgegenkommendem Fahrzeug;Kreuzung;;;;;kein Aufprall;Unfall mit Leichtverletzten;Unfall im Längsverkehr;;;;;FALSE;TRUE;;;;1;0;;1;;;0
8258;BWPV100001223303;2018-09-02T14:50:00Z;;;Karlsruhe, Stadt;0;0;1;1;Unfall anderer Art;;;;;;kein Aufprall;Unfall mit Leichtverletzten;Fahrunfall;;;;;FALSE;TRUE;;;;1;0;;0;;;0
8259;BWPV100001223377;2018-09-27T09:20:00Z;;;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß mit einbiegendem/kreuzendem Fahrzeug;Einmündung;;;;;kein Aufprall;Unfall mit Leichtverletzten;Einbiege-/Kreuzen-Unfall;;;;;FALSE;TRUE;;;;1;0;;1;;;0
8260;BWPV100001223724;2018-09-26T06:35:00Z;;;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß mit einbiegendem/kreuzendem Fahrzeug;Kreuzung;Fußgängerfurt;Lichtzeichenanlage in Betrieb;;;kein Aufprall;Unfall mit Leichtverletzten;Einbiege-/Kreuzen-Unfall;;;;;FALSE;TRUE;;;;1;0;;1;;;0
8261;BWPV100001223924;2018-09-27T10:30:00Z;;;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß mit einbiegendem/kreuzendem Fahrzeug;Einmündung;Radverkehrsanlage neben der Fahrbahn / baulich getrennte RVA;;;;kein Aufprall;Unfall mit Leichtverletzten;Einbiege-/Kreuzen-Unfall;;;;;FALSE;TRUE;;;;1;0;;1;;;0
8262;BWPV100001224041;2018-09-18T14:16:00Z;;;Karlsruhe, Stadt;0;0;1;2;Aufprall auf Fahrbahnhindernis;;Radverkehrsanlage neben der Fahrbahn / baulich getrennte RVA;;;;kein Aufprall;Unfall mit Leichtverletzten;Sonstiger Unfall;;;;;TRUE;TRUE;;;;1;1;;0;;;0
8263;BWPV100001224227;2018-09-19T05:50:00Z;;;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß mit entgegenkommendem Fahrzeug;Kurve;Radverkehrsanlage neben der Fahrbahn / baulich getrennte RVA;;;;kein Aufprall;Unfall mit Leichtverletzten;Unfall im Längsverkehr;;;;;FALSE;TRUE;;;;2;0;;0;;;0
8264;BWPV100001224347;2018-09-18T15:10:00Z;;;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß mit einbiegendem/kreuzendem Fahrzeug;Kreuzung;Radverkehrsanlage auf der Fahrbahn;;;;kein Aufprall;Unfall mit Leichtverletzten;Einbiege-/Kreuzen-Unfall;;;;;FALSE;TRUE;;;;1;0;;1;;;0
8265;BWPV100001224608;2018-09-30T09:35:00Z;;;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß mit einbiegendem/kreuzendem Fahrzeug;Kreuzung;Radverkehrsanlage auf der Fahrbahn;;;;kein Aufprall;Unfall mit Leichtverletzten;Einbiege-/Kreuzen-Unfall;;;;;FALSE;TRUE;;;;1;0;;1;;;0
8266;BWPV100001224827;2018-09-28T16:00:00Z;;;Karlsruhe, Stadt;0;0;2;2;Zusammenstoß mit seitlich in gleicher Richtung fahrendem Fahrzeug;;;;;;kein Aufprall;Unfall mit Leichtverletzten;Abbiegeunfall;;;;;FALSE;TRUE;;;;2;0;;0;;;0
8267;BWPV100001225466;2018-09-27T14:35:00Z;;;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß mit einbiegendem/kreuzendem Fahrzeug;Kreuzung;Radverkehrsanlage auf der Fahrbahn;;;;kein Aufprall;Unfall mit Leichtverletzten;Einbiege-/Kreuzen-Unfall;;;;;FALSE;TRUE;;;;1;0;;1;;;0
8268;BWPV100001225519;2018-09-18T05:45:00Z;;;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß mit einbiegendem/kreuzendem Fahrzeug;Grundstücksein-/ausfahrt;;;;;kein Aufprall;Unfall mit Leichtverletzten;Einbiege-/Kreuzen-Unfall;;;;;FALSE;TRUE;;;;1;0;;1;;;0
8269;BWPV100001225897;2018-10-03T14:10:00Z;;;Karlsruhe, Stadt;0;0;1;1;Unfall anderer Art;;"Verkehrsberuhigter Bereich; Schienengleicher Wegübergang";;;;kein Aufprall;Unfall mit Leichtverletzten;Sonstiger Unfall;;;;;FALSE;TRUE;;;;1;0;;0;;;0
8270;BWPV100001226472;2018-10-04T14:00:00Z;;;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß mit einbiegendem/kreuzendem Fahrzeug;Einmündung;;;;;kein Aufprall;Unfall mit Leichtverletzten;Einbiege-/Kreuzen-Unfall;;;;;FALSE;TRUE;;;;1;0;;1;;;0
8271;BWPV100001226519;2018-10-05T04:05:00Z;;;Karlsruhe, Stadt;0;0;1;1;Unfall anderer Art;Kreuzung;Schienengleicher Wegübergang;Lichtzeichenanlage außer Betrieb;;;kein Aufprall;Unfall mit Leichtverletzten;Fahrunfall;;;;;FALSE;TRUE;;;;1;0;;0;;;0
8272;BWPV100001226558;2018-09-28T10:45:00Z;;;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß mit einbiegendem/kreuzendem Fahrzeug;Kreuzung;Fußgängerfurt;Lichtzeichenanlage in Betrieb;;;kein Aufprall;Unfall mit Leichtverletzten;Einbiege-/Kreuzen-Unfall;;;;;FALSE;TRUE;;;;1;0;;1;;;0
8273;BWPV100001226561;2018-09-25T16:10:00Z;;;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß mit einbiegendem/kreuzendem Fahrzeug;Kreuzung;;Lichtzeichenanlage in Betrieb;;;kein Aufprall;Unfall mit Leichtverletzten;Einbiege-/Kreuzen-Unfall;;;;;FALSE;TRUE;;;;1;0;;1;;;0
8274;BWPV100001226660;2018-08-23T19:00:00Z;;;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß zwischen Fahrzeug und Fußgänger;;;;;;kein Aufprall;Unfall mit Leichtverletzten;Unfall im Längsverkehr;;;;;TRUE;FALSE;;;;0;1;;0;;;1
8275;BWPV100001226841;2018-09-25T13:47:00Z;;;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß mit einbiegendem/kreuzendem Fahrzeug;;Benutzungspflicht der Radverkehrsanlage;;;;kein Aufprall;Unfall mit Leichtverletzten;Einbiege-/Kreuzen-Unfall;;;;;FALSE;TRUE;;;;2;0;;0;;;0
8276;BWPV100001227128;2018-07-18T20:30:00Z;;;Karlsruhe, Stadt;0;0;2;2;Zusammenstoß mit entgegenkommendem Fahrzeug;;Radverkehrsanlage neben der Fahrbahn / baulich getrennte RVA;;;;kein Aufprall;Unfall mit Leichtverletzten;Unfall im Längsverkehr;;;;;FALSE;TRUE;;;;2;0;;0;;;0
8277;BWPV100001227236;2018-09-28T17:50:00Z;;;Karlsruhe, Stadt;0;1;0;2;Zusammenstoß zwischen Fahrzeug und Fußgänger;;;;;;kein Aufprall;Unfall mit Schwerverletzten;Überschreiten-Unfall;;;;;TRUE;FALSE;;;;0;1;;1;;;0
8278;BWPV100001227384;2018-08-03T08:20:00Z;;;Karlsruhe, Stadt;0;0;0;2;Unfall anderer Art;;Arbeitsstelle;;;;kein Aufprall;Sonstiger Sachschadensunfall ohne Alkoholeinwirkung;Sonstiger Unfall;;;;;TRUE;FALSE;;;;0;1;;1;;;0
8279;BWPV100001227432;2018-10-07T17:45:00Z;;;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß zwischen Fahrzeug und Fußgänger;Steigung;;;;;kein Aufprall;Unfall mit Leichtverletzten;Unfall im Längsverkehr;;;;;TRUE;FALSE;;;;0;1;;1;;;0
8280;BWPV100001227480;2018-10-01T10:50:00Z;;;Karlsruhe, Stadt;0;0;2;3;Zusammenstoß mit einbiegendem/kreuzendem Fahrzeug;Grundstücksein-/ausfahrt;;;;;Baum;Unfall mit Leichtverletzten;Einbiege-/Kreuzen-Unfall;;;;;FALSE;TRUE;;;;1;0;;2;;;0
8281;BWPV100001227695;2018-10-08T07:15:00Z;;;Karlsruhe, Stadt;0;1;0;2;Zusammenstoß zwischen Fahrzeug und Fußgänger;;;;;;kein Aufprall;Unfall mit Schwerverletzten;Überschreiten-Unfall;;;;;TRUE;FALSE;;;;0;1;;1;;;0
8282;BWPV100001227822;2018-10-08T06:50:00Z;;;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß mit einbiegendem/kreuzendem Fahrzeug;Grundstücksein-/ausfahrt;;;;;kein Aufprall;Unfall mit Leichtverletzten;Einbiege-/Kreuzen-Unfall;;;;;FALSE;TRUE;;;;1;0;;1;;;0
8283;BWPV100001227876;2018-10-08T05:55:00Z;;;Karlsruhe, Stadt;0;0;0;2;Zusammenstoß mit entgegenkommendem Fahrzeug;;;;;;kein Aufprall;Sonstiger Sachschadensunfall ohne Alkoholeinwirkung;Unfall im Längsverkehr;;;;;FALSE;TRUE;;;;1;0;;1;;;0
8284;BWPV100001228060;2018-08-29T06:00:00Z;;;Karlsruhe, Stadt;0;0;0;2;Zusammenstoß mit vorausfahrendem/wartendem Fahrzeug;;Benutzungspflicht der Radverkehrsanlage;;;;kein Aufprall;Sonstiger Sachschadensunfall ohne Alkoholeinwirkung;Unfall im Längsverkehr;;;;;FALSE;TRUE;;;;1;0;;0;;;1
8285;BWPV100001228697;2018-10-09T13:50:00Z;;;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß mit einbiegendem/kreuzendem Fahrzeug;Einmündung;;;;;kein Aufprall;Unfall mit Leichtverletzten;Einbiege-/Kreuzen-Unfall;;;;;FALSE;TRUE;;;;1;0;;1;;;0
8286;BWPV100001228885;2018-10-09T07:00:00Z;;;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß mit seitlich in gleicher Richtung fahrendem Fahrzeug;Kreuzung;;Lichtzeichenanlage in Betrieb;;;kein Aufprall;Unfall mit Leichtverletzten;Abbiegeunfall;;;;;FALSE;TRUE;;;;1;0;;1;;;0
8287;BWPV100001229211;2018-10-11T09:05:00Z;;;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß mit einbiegendem/kreuzendem Fahrzeug;Grundstücksein-/ausfahrt;Benutzungspflicht der Radverkehrsanlage;;;;kein Aufprall;Unfall mit Leichtverletzten;Einbiege-/Kreuzen-Unfall;;;;;FALSE;TRUE;;;;1;0;;1;;;0
8288;BWPV100001229252;2018-10-11T05:50:00Z;;;Karlsruhe, Stadt;0;0;1;1;Unfall anderer Art;;;;;;kein Aufprall;Unfall mit Leichtverletzten;Sonstiger Unfall;;;;;FALSE;TRUE;;;;1;0;;0;;;0
8289;BWPV100001229360;2018-10-01T13:15:00Z;;;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß mit einbiegendem/kreuzendem Fahrzeug;Einmündung;;;;;kein Aufprall;Unfall mit Leichtverletzten;Abbiegeunfall;;;;;FALSE;TRUE;;;;1;0;;1;;;0
8290;BWPV100001229390;2018-10-10T05:35:00Z;;;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß mit einbiegendem/kreuzendem Fahrzeug;Einmündung;;Lichtzeichenanlage in Betrieb;;;kein Aufprall;Unfall mit Leichtverletzten;Abbiegeunfall;;;;;FALSE;TRUE;;;;1;0;;1;;;0
8291;BWPV100001229401;2018-10-11T15:35:00Z;;;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß mit einbiegendem/kreuzendem Fahrzeug;Einmündung;;;;;kein Aufprall;Unfall mit Leichtverletzten;Einbiege-/Kreuzen-Unfall;;;;;FALSE;TRUE;;;;1;0;;1;;;0
8292;BWPV100001229580;2018-10-12T10:10:00Z;;;Karlsruhe, Stadt;0;0;0;2;Zusammenstoß mit einbiegendem/kreuzendem Fahrzeug;Kreuzung;;;;;kein Aufprall;Sonstiger Sachschadensunfall ohne Alkoholeinwirkung;Einbiege-/Kreuzen-Unfall;;;;;FALSE;TRUE;;;;1;0;;1;;;0
8293;BWPV100001229677;2018-09-27T06:00:00Z;;;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß mit einbiegendem/kreuzendem Fahrzeug;Einmündung;Radverkehrsanlage neben der Fahrbahn / baulich getrennte RVA;;;;kein Aufprall;Unfall mit Leichtverletzten;Abbiegeunfall;;;;;FALSE;TRUE;;;;1;0;;1;;;0
8294;BWPV100001229841;2018-10-12T12:15:00Z;;;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß mit einbiegendem/kreuzendem Fahrzeug;Kreuzung;;;;;kein Aufprall;Unfall mit Leichtverletzten;Einbiege-/Kreuzen-Unfall;;;;;FALSE;TRUE;;;;1;0;;1;;;0
8295;BWPV100001230011;2018-10-13T17:10:00Z;;;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß mit entgegenkommendem Fahrzeug;;;;;;kein Aufprall;Unfall mit Leichtverletzten;Unfall im Längsverkehr;;;;;FALSE;TRUE;;;;1;0;;1;;;0
8296;BWPV100001230018;2018-10-13T16:30:00Z;;;Karlsruhe, Stadt;0;0;1;2;Unfall anderer Art;Einmündung;Radverkehrsanlage neben der Fahrbahn / baulich getrennte RVA;;;;kein Aufprall;Unfall mit Leichtverletzten;Abbiegeunfall;;;;;FALSE;TRUE;;;;1;0;;1;;;0
8297;BWPV100001230193;2018-10-03T14:10:00Z;;;Karlsruhe, Stadt;0;0;1;2;Unfall anderer Art;;Haltestelle;;;;kein Aufprall;Unfall mit Leichtverletzten;Sonstiger Unfall;;;;;TRUE;FALSE;;;;0;1;;1;;;0
8298;BWPV100001230618;2018-10-15T06:15:00Z;;;Karlsruhe, Stadt;0;0;1;2;Zusammenstoß mit einbiegendem/kreuzendem Fahrzeug;Einmündung;;;;;kein Aufprall;Unfall mit Leichtverletzten;Abbiegeunfall;;;;;FALSE;TRUE;;;;1;0;;1;;;0
